,2011-10-01,2012-09-29,2013-09-28,2014-09-27,2015-10-03,2016-10-01
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,-548000.000,86000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,190000.000,108000.000,317000.000,349000.000,426000.000,286000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,3000.000,,44000.000,220000.000,113000.000,11000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,43000.000
AmortizationOfIntangibleAssets,,8000.000,8000.000,23000.000,16000.000,63000.000
AssetImpairmentCharges,,,0.000,0.000,0.000,0.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,1.590,,1.190
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,1.530,,1.160
BusinessAcquisitionsProFormaNetIncomeLoss,,,,5254000.000,,4051000.000
BusinessAcquisitionsProFormaRevenue,,,,144430000.000,,150394000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,5769000.000,925000.000,43000.000,-86000.000,1073000.000,-2496000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,400000.000,,,,,
CommonStockDividendsPerShareCashPaid,,,,1.000,1.000,1.000
CommonStockDividendsPerShareDeclared,,,1.000,,,
ComprehensiveIncomeNetOfTax,,,5111000.000,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,1286000.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,2299000.000,7147000.000,3825000.000,,,
CostsAndExpenses,137543000.000,128037000.000,123992000.000,131729000.000,136922000.000,142758000.000
CurrentFederalTaxExpenseBenefit,,469000.000,518000.000,2029000.000,1684000.000,778000.000
CurrentIncomeTaxExpenseBenefit,,720000.000,706000.000,2183000.000,2383000.000,970000.000
CurrentStateAndLocalTaxExpenseBenefit,,251000.000,188000.000,154000.000,699000.000,192000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,0.035
