,2015-12-31,2016-12-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,2190000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4930000.000,12298000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,822000.000
AdvertisingExpense,22500000.000,25900000.000
AdvertisingRevenue,31034000.000,27496000.000
AllocatedShareBasedCompensationExpense,9200000.000,12300000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,2675000.000
AmortizationOfFinancingCosts,,1642000.000
AmortizationOfIntangibleAssets,100000.000,100000.000
CapitalExpendituresIncurredButNotYetPaid,9926000.000,
CapitalLeaseObligationsIncurred,301000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,112789000.000,18841000.000
ComprehensiveIncomeNetOfTax,88476000.000,99050000.000
CostsAndExpenses,645524000.000,631418000.000
CurrentFederalTaxExpenseBenefit,60201000.000,55759000.000
CurrentIncomeTaxExpenseBenefit,67669000.000,64571000.000
CurrentStateAndLocalTaxExpenseBenefit,7468000.000,8812000.000
DeferredFederalIncomeTaxExpenseBenefit,-12163000.000,-1012000.000
DeferredIncomeTaxExpenseBenefit,-11282000.000,-403000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,881000.000,609000.000
DefinedBenefitPlanActuarialGainLoss,-910000.000,197000.000
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,182000.000,8000.000
DefinedBenefitPlanBenefitsPaid,6000.000,11000.000
DefinedBenefitPlanInterestCost,105000.000,209000.000
Depreciation,140600000.000,142200000.000
DepreciationAndAmortization,140635000.000,142183000.000
DepreciationDepletionAndAmortization,140635000.000,142183000.000
EarningsPerShareBasic,15.210,17.230
EarningsPerShareDiluted,15.190,17.140
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,3200000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,822000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,822000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,54747000.000
FranchiseCosts,15700000.000,14200000.000
GainLossOnSaleOfPropertyPlantEquipment,-602000.000,-2821000.000
GoodwillImpairmentLoss,0.000,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,600000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,145420000.000,163107000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,145400000.000,
IncomeTaxExpenseBenefit,56387000.000,64168000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,50897000.000,57087000.000
IncomeTaxReconciliationOtherAdjustments,63000.000,957000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,5427000.000,6124000.000
IncomeTaxesPaid,29970000.000,73007000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,15417000.000,4052000.000
IncreaseDecreaseInAccountsReceivable,4976000.000,2251000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,2231000.000,-4609000.000
IncreaseDecreaseInDeferredRevenue,1359000.000,-173000.000
IncreaseDecreaseInIncomeTaxes,0.000,
IncreaseDecreaseInOtherOperatingCapitalNet,-2418000.000,-2007000.000
IncreaseDecreaseInPrepaidExpense,-1763000.000,-243000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,6806.000,27392.000
InterestExpense,16090000.000,30221000.000
InterestPaid,14038000.000,28628000.000
NetCashProvidedByUsedInFinancingActivities,21601000.000,-96673000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,21601000.000,-96673000.000
NetCashProvidedByUsedInInvestingActivities,-155225000.000,-136317000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-155225000.000,-136317000.000
NetCashProvidedByUsedInOperatingActivities,246413000.000,251831000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,246413000.000,251831000.000
NetIncomeLoss,89033000.000,98939000.000
NumberOfReportableSegments,1.000,1.000
OperatingIncomeLoss,161742000.000,188207000.000
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,-910000.000,
