,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2017-01-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,1216425.000,1261721.000,1304571.000,1249426.000,1401645.000,445437.000,436126.000,380765.000,1036218.000,512796.000,531624.000,723947.000,660023.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,1036218.000,,,,
AccountsPayableCurrent,374691.000,449138.000,558736.000,462856.000,304523.000,491773.000,457759.000,529340.000,540179.000,577607.000,388791.000,424688.000,374703.000,560414.000,418111.000,444822.000,540677.000,448353.000
AccountsReceivableNetCurrent,,,,,7000.000,,828367.000,133333.000,400000.000,45000.000,,,,,,,,
AccruedLiabilitiesCurrent,85778.000,161559.000,139987.000,129874.000,330616.000,,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,164075.000,205906.000,286783.000,209244.000,320493.000,261033.000,10200.000,7000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2178291.000,2180368.000,2182202.000,2183914.000,2185525.000,46382.000,47110.000,47925.000,48842.000,2123.000,5954.000,9786.000,13617.000,17465.000,27473.000,38532.000,57455.000,68228.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-104709.000,-517562.000,-779334.000,-653684.000,-210914.000,-219889.000,-46371.000,,,,,,,,,,
AdditionalPaidInCapital,125127246.000,125754722.000,125957681.000,126267184.000,127693160.000,136214138.000,140207396.000,144444136.000,146232373.000,146727952.000,147705061.000,150752848.000,,,151472110.000,151734255.000,148848300.000,156066446.000
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,151101117.000,151231712.000,,,,
Assets,8645832.000,8029313.000,6793761.000,5886979.000,5660676.000,10327148.000,10500279.000,13399335.000,9055356.000,13270392.000,11132965.000,10279431.000,9335570.000,8647262.000,7205757.000,6321259.000,4218550.000,7249454.000
AssetsCurrent,3120357.000,2609774.000,1788159.000,1144861.000,922019.000,3367440.000,3630269.000,6435477.000,6321823.000,10571063.000,8522836.000,7754457.000,6895747.000,6186600.000,4801353.000,4005673.000,2068543.000,5191544.000
AssetsFairValueDisclosure,,,,5654248.000,5568060.000,7212568.000,,,,,,,,,,,,
AssetsFairValueDisclosureRecurring,,,,,,,6645171.000,10352534.000,,9160659.000,7418602.000,5971191.000,,5552588.000,4197039.000,3313122.000,1690191.000,4835760.000
AvailableForSaleSecuritiesAmortizedCost,,,,16200000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,4728367.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesNoncurrent,,,,,4728367.000,3986427.000,3977452.000,4150970.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,774040.000,463037.000,130729.000,101532.000,339693.000,776141.000,617719.000,3651564.000,3361246.000,7809564.000,6080310.000,5160845.000,4369219.000,3980826.000,2612321.000,2049245.000,1399954.000,2876897.000
CashCashEquivalentsAndShortTermInvestments,,,,1052000.000,840000.000,3226000.000,1770000.000,6202000.000,5861000.000,,8480000.000,7561000.000,6769000.000,6131000.000,4762000.000,3949000.000,2000000.000,5127000.000
CertificatesOfDepositAtCarryingValue,,,,950000.000,,2450000.000,2050000.000,2550000.000,2500000.000,2650000.000,2400000.000,2400000.000,2400000.000,2150000.000,2150000.000,1900000.000,600000.000,2250000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,400000.000,16000.000,16000.000,,,,500000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000,24000000.000
CommonStockSharesIssued,176131047.000,180455137.000,181464647.000,184189787.000,184979037.000,210517530.000,219422190.000,236822190.000,219692190.000,219712190.000,218932190.000,8720878.000,8724878.000,8730878.000,8739659.000,8747753.000,8758050.000,11694863.000
CommonStockSharesOutstanding,176131047.000,180455137.000,181464647.000,176131047.000,184979037.000,210517530.000,219422190.000,236822190.000,219692190.000,219712190.000,218932190.000,8720878.000,8724878.000,8730878.000,8739659.000,8747753.000,8758050.000,11694863.000
CommonStockValue,1761310.000,1804551.000,1814646.000,1841898.000,1849790.000,2105175.000,2194222.000,2368222.000,2196922.000,2197122.000,2189322.000,87209.000,87249.000,87309.000,87397.000,87478.000,87581.000,116949.000
ConvertibleDebt,,,,,,,,,,,,,1414064.000,,,,,
ConvertibleDebtCurrent,,,,,,667956.000,,,,,,,,,,,,
ConvertibleDebtNoncurrent,,,,,32273.000,1512022.000,1627497.000,1756142.000,,,,,,,,,,
CostMethodInvestments,127500.000,127500.000,127500.000,127500.000,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,2452472.000,2452472.000,2452472.000,,,,,,,,,
DebtInstrumentFaceAmount,,,,,,,1440000.000,1440000.000,1440000.000,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,891402.000,,,,,,,,,
DeferredRevenueCurrent,1644679.000,1444679.000,1433990.000,1187320.000,1187320.000,1187320.000,1187320.000,,,,,,,,,,,
DeferredRevenueNoncurrent,482651.000,235981.000,,,,,,,,,,,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,,,483000.000,,,,,
DeferredTaxAssetsGross,,,,,,,,,31484000.000,,,,38548000.000,,,,,
DeferredTaxAssetsGrossNoncurrent,,,,,26987000.000,,,,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,-26987000.000,,,,,,,,,,,,,
DeferredTaxAssetsOther,,,,,,,,,298000.000,,,,282000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,,4517000.000,,,,6522000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,2255000.000,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,31484000.000,,,,38548000.000,,,,,
DerivativeLiabilities,,,,,,3430000.000,,,,,,,,,,,,
DerivativeLiabilitiesCurrent,,,,,,3430000.000,2750000.000,1900000.000,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,5000000.000,5000000.000,5000000.000,,,,,,,,,,
DueToRelatedPartiesNoncurrent,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,,,,,,,,,,,,,
EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,,,,,,,1670704.000,1670704.000,1670704.000,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,103451.000,349586.000,352571.000,363336.000,372753.000,554174.000,46446.000,,,453629.000,49126.000,49932.000,59788.000,59497.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,427000.000,,,,,,,,,,
FairValueLiabilitiesMeasuredOnRecurringBasisObligations,,,,,,2936977.000,,,3236281.000,,,,3688187.000,,,,,
