,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AccountsPayableCurrent,1088103.000,734706.000,572825.000,770586.000,718903.000,591773.000,703227.000,918094.000,524276.000,547479.000,525876.000,512219.000,614954.000,674097.000,602745.000,834002.000,724562.000,592441.000,642648.000,877167.000,710320.000,486963.000,816532.000
AccountsReceivableNetCurrent,1973304.000,2340836.000,1878659.000,2493889.000,2410959.000,2107730.000,2098229.000,1980685.000,2153434.000,2180229.000,2155006.000,2235194.000,2321147.000,2540227.000,2453944.000,2660426.000,2604980.000,2541465.000,1984806.000,2099082.000,1916893.000,1825101.000,2274729.000
AccruedSalariesCurrent,147894.000,177827.000,226961.000,142665.000,166235.000,220873.000,139126.000,131772.000,103900.000,100126.000,108515.000,127035.000,125747.000,121023.000,134306.000,140872.000,132172.000,141128.000,129217.000,148823.000,138651.000,96585.000,128619.000
AccruedSalesCommissionCurrent,293658.000,324020.000,298170.000,335104.000,403967.000,310199.000,310588.000,273307.000,213477.000,203251.000,242648.000,204772.000,223812.000,269530.000,242565.000,284944.000,367649.000,344324.000,284836.000,273147.000,328521.000,253666.000,299298.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1891473.000,1911566.000,1966181.000,2019692.000,2044654.000,2098186.000,2150254.000,2203924.000,2258502.000,2311911.000,2328075.000,2370329.000,2411141.000,2445450.000,2479360.000,2480924.000,2518384.000,2526761.000,2557943.000,2589002.000,2564265.000,2490495.000,2512674.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-245719.000,-271852.000,-276242.000,-313295.000,-301922.000,-303852.000,-328500.000,-331924.000,-328324.000,-279000.000,-269439.000,-263337.000,-291461.000,-342246.000,-378485.000,-366945.000,-360586.000,-376259.000,-421725.000,-394518.000,-439035.000,-458220.000,-478820.000
AllowanceForDoubtfulAccountsReceivable,21541.000,21411.000,21467.000,,,,,30576.000,,,,63297.000,62773.000,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,26985.000,27080.000,26596.000,,30835.000,31663.000,32009.000,,,59321.000,58748.000,56370.000,56598.000,44258.000,14774.000,42387.000,42240.000,44523.000,41525.000
Assets,12008281.000,11703646.000,11841743.000,12025915.000,12163214.000,11908228.000,11830078.000,11624598.000,11441848.000,11353720.000,10894135.000,10824391.000,11062701.000,11162120.000,10942175.000,11103935.000,10892334.000,10378599.000,9764425.000,9634740.000,9327923.000,8591636.000,8795926.000
AssetsCurrent,9269660.000,8957684.000,9176071.000,9440575.000,9609625.000,9354204.000,9353398.000,9211430.000,9116574.000,9114420.000,8739198.000,8689157.000,8993581.000,9153783.000,8989989.000,9168646.000,9022292.000,8583858.000,8027881.000,7956407.000,7661726.000,6982338.000,7279464.000
