,2015-03-29,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,7826000.000,,,,8466000.000,,,,15189000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-402000.000,,,,,,,,
AllocatedShareBasedCompensationExpense,8000000.000,9000000.000,7000000.000,8000000.000,8000000.000,10000000.000,10000000.000,9000000.000,15000000.000
AmortizationOfFinancingCostsAndDiscounts,3330000.000,,,,2786000.000,,,,2170000.000
AmortizationOfIntangibleAssets,48122000.000,,,,49711000.000,,,,41879000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1215011.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-283353000.000,,,,61992000.000,,,,-244188000.000
CommonStockDividendsPerShareCashPaid,6.730,,,,,,,,
ComprehensiveIncomeNetOfTax,30082000.000,-6328000.000,24087000.000,,14730000.000,-160752000.000,148449000.000,1053000.000,-77951000.000
CostsAndExpenses,411802000.000,481740000.000,449786000.000,,493299000.000,479973000.000,295649000.000,245435000.000,455142000.000
DeferredIncomeTaxesAndTaxCredits,172000.000,,,,1722000.000,,,,-115922000.000
Depreciation,17054000.000,17966000.000,19027000.000,20242000.000,17338000.000,17519000.000,18710000.000,5258000.000,13571000.000
DepreciationAndAmortization,,,,,66716000.000,66940000.000,68106000.000,23727000.000,55230000.000
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,1000.000,0.000,0.000,-1000.000,0.000,0.000,1000.000,-1000.000,0.000
DirectOperatingCosts,102988000.000,112533000.000,110808000.000,,114076000.000,115198000.000,119002000.000,42319000.000,98807000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,0.000,0.000,0.000,0.000,,,,,0.180
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,0.000,0.000,0.000,0.000,,,,,0.180
DividendsCommonStockCash,648644000.000,,,,,22959000.000,22510000.000,,
EarningsPerShareBasic,0.370,-0.040,0.290,-4.000,0.120,-1.760,1.620,0.180,-0.990
EarningsPerShareDiluted,0.370,-0.040,0.290,-4.000,0.120,-1.760,1.610,0.190,-0.990
EffectiveIncomeTaxRateContinuingOperations,0.380,0.175,0.289,,0.532,,,,0.338
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,,,,0.350,,0.350,,0.350
EquityMethodInvestmentDividendsOrDistributions,94906000.000,34242000.000,,,89346000.000,,,,111509000.000
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,,,,,,122000000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,-402000.000,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,-402000.000,,,,,,,,
FiniteLivedIntangibleAssetsForeignCurrencyTranslationGainLoss,,,,,,,,,105000.000
FiniteLivedIntangibleAssetsTranslationAdjustments,-1656000.000,,,,1943000.000,,,,
GainLossOnInvestments,687000.000,8133000.000,3250000.000,103000.000,0.000,0.000,0.000,0.000,4950000.000
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,687000.000,,,,0.000,,,,4950000.000
GainLossOnSaleOfBusiness,,,,,,,,,35462000.000
GainLossOnSaleOfProperties,,,,,0.000,-449000.000,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,-6823000.000
GoodwillAcquiredDuringPeriod,109000.000,,,,,,,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,117000.000
GoodwillTranslationAdjustments,-1979000.000,,,,1845000.000,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,37000000.000,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,8000000.000,7000000.000,1000000.000,-1000000.000,1000000.000
ImpairmentOfRealEstate,,,,,,,,,754000.000
IncomeLossFromContinuingOperations,36417000.000,-3265000.000,27858000.000,-380928000.000,11093000.000,-161563000.000,145765000.000,91745000.000,-101212000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,58719000.000,-3958000.000,39172000.000,-391528000.000,23699000.000,48339000.000,212193000.000,150011000.000,-152826000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.370,-0.040,0.290,-4.000,,,,,-1.170
IncomeLossFromContinuingOperationsPerDilutedShare,0.370,-0.040,0.290,-4.000,,,,,-1.170
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,0.000,0.000,0.000,0.000,,,,,15618000.000
IncomeLossFromEquityMethodInvestments,36934000.000,45913000.000,36987000.000,27125000.000,38252000.000,44306000.000,31737000.000,33861000.000,37037000.000
IncomeTaxExpenseBenefit,22302000.000,-693000.000,11314000.000,-10600000.000,,,,,
IncomeTaxesPaidNet,261914000.000,,,,-3613000.000,,,,752000.000
IncreaseDecreaseInAccountsPayable,-5343000.000,,,,9448000.000,,,,-6797000.000
IncreaseDecreaseInAccountsReceivable,-25802000.000,,,,-33210000.000,,,,-44963000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-239850000.000,,,,14406000.000,,,,77201000.000
IncreaseDecreaseInAccruedLiabilities,-7225000.000,,,,-44797000.000,,,,-49580000.000
IncreaseDecreaseInDeferredRevenue,-938000.000,,,,-3941000.000,,,,-2326000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,12036000.000,,,,-2775000.000,,,,-4568000.000
IncreaseDecreaseInRestrictedCash,0.000,,,,-4000.000,,,,0.000
IncrementalCommonSharesAttributableToNonvestedSharesWithForfeitableDividends,,,,,,,,,32988.000
InterestExpense,39212000.000,40374000.000,42529000.000,42315000.000,41976000.000,41907000.000,42121000.000,26715000.000,38758000.000
InterestPaid,35593000.000,,,,59065000.000,,,,54246000.000
InvestmentIncomeInterestAndDividend,367000.000,43000.000,162000.000,257000.000,145000.000,241000.000,534000.000,306000.000,505000.000
NetCashProvidedByUsedInFinancingActivities,-177845000.000,,,,-43861000.000,,,,-908757000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-177845000.000,,,,-43861000.000,,,,-908757000.000
NetCashProvidedByUsedInInvestingActivities,-11202000.000,,,,-16446000.000,,,,589356000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-11202000.000,,,,-16446000.000,,,,589356000.000
NetCashProvidedByUsedInOperatingActivities,-94306000.000,,,,122299000.000,,,,75213000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-94306000.000,,,,122299000.000,,,,75213000.000
NetIncomeLoss,36417000.000,-3265000.000,27858000.000,-380928000.000,11093000.000,-161563000.000,145765000.000,18951000.000,-85594000.000
NetIncomeLossAvailableToCommonStockholdersBasic,35711000.000,-3437000.000,27690000.000,-380207000.000,11045000.000,-161603000.000,145507000.000,19136000.000,-85619000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,35712000.000,-3437000.000,27690000.000,-380208000.000,11045000.000,-161603000.000,145508000.000,19135000.000,-85619000.000
OciBeforeReclassificationsNetOfTaxAttributableToParent,,,,,,,,,987000.000
OperatingIncomeLoss,60935000.000,19784000.000,38808000.000,-382216000.000,27216000.000,46140000.000,222420000.000,137798000.000,-15232000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,,,,,-3641000.000,44000.000,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,,,,3671000.000,0.000,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,-1737000.000,1303000.000,,,2367000.000,0.000,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,4043000.000,-4176000.000,2135000.000,,
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,,766000.000,-741000.000,,66000.000,-1161000.000,-103000.000,,101000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-6335000.000,,,,3637000.000,811000.000,2684000.000,-17898000.000,7643000.000
