,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,63700000.000,73700000.000,62300000.000,62200000.000,65400000.000,66500000.000,66000000.000,62500000.000,73200000.000,73200000.000,71300000.000,62900000.000,72300000.000,72100000.000,89300000.000,81400000.000,83100000.000,77400000.000,69300000.000,76700000.000,70200000.000,72300000.000,69600000.000,75800000.000,84400000.000,84200000.000
AccountsReceivableGrossCurrent,,119700000.000,129800000.000,99800000.000,131000000.000,132200000.000,157100000.000,124600000.000,142600000.000,123500000.000,122900000.000,120600000.000,124300000.000,123900000.000,133200000.000,130100000.000,150500000.000,139400000.000,132400000.000,117500000.000,139600000.000,135400000.000,143000000.000,138500000.000,158100000.000,146700000.000
AccountsReceivableNetCurrent,114000000.000,119100000.000,129100000.000,98900000.000,130100000.000,131300000.000,156400000.000,123800000.000,141800000.000,122700000.000,122100000.000,119800000.000,123500000.000,123100000.000,132400000.000,129300000.000,149700000.000,138600000.000,131600000.000,116700000.000,138800000.000,134600000.000,142200000.000,137700000.000,157000000.000,145600000.000
AccrualForEnvironmentalLossContingencies,,21800000.000,21400000.000,22000000.000,21700000.000,22000000.000,21900000.000,21700000.000,22000000.000,21700000.000,21800000.000,22800000.000,22500000.000,22200000.000,20200000.000,19300000.000,19400000.000,19500000.000,18800000.000,18600000.000,18100000.000,17800000.000,17500000.000,17200000.000,17100000.000,16900000.000
AccrualForEnvironmentalLossContingenciesUndiscountedDueAfterFifthYear,,14700000.000,14500000.000,14000000.000,13900000.000,14300000.000,14400000.000,,,,,,,,,,,,,,,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInFifthYear,,800000.000,900000.000,600000.000,600000.000,600000.000,600000.000,,,,,,,,,,,,,,,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInFourthYear,,800000.000,800000.000,800000.000,800000.000,800000.000,900000.000,,,,,,,,,,,,,,,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInRemainderOfFiscalYear,,,,,,,200000.000,,,,,,,,,,,,,,,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInSecondYear,,1000000.000,1200000.000,3600000.000,3600000.000,3900000.000,3000000.000,,,,,,,,,,,,,,,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInThirdYear,,4000000.000,3600000.000,1800000.000,1800000.000,1800000.000,2800000.000,,,,,,,,,,,,,,,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueWithinOneYear,,500000.000,400000.000,1200000.000,1000000.000,600000.000,,,,,,,,,,,,,,,,,,,,
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,3200000.000,,3200000.000,3300000.000,3600000.000,3800000.000,3300000.000
