,2011-09-30,2012-03-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AdjustmentForAmortization,,5287.000,41400.000,,,,21143.000,,,,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,,,,83950.000,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,149750.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,27463.000,,-46779.000,,,
CashPeriodIncreaseDecrease,,247.000,-15099.000,,,,865485.000,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,0.000,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,-692013.000,-4372776.000,-6063180.000,-3293068.000,-1705629.000,-6955770.000,2050453.000
CostOfGoodsSold,,,,,,,,,,,1598.000,604.000,1407.000,440.000
CostOfServicesAmortization,,,,,,,2871632.000,,,,962852.000,,,
CostOfServicesLicensesAndMaintenanceAgreements,0.000,0.000,,,,,,,,,,,,
CostsAndExpenses,1385431.000,7583731.000,,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,75000.000,13500.000,,,,29500.000,,,,634500.000,,,
DebtConversionOriginalDebtAmount1,,,,,,,,,180828.000,,45855.000,,,
DebtInstrumentConvertibleBeneficialConversionFeature,0.000,0.000,,,,,,,,,,,,
Depreciation,,150.000,1558.000,,,,625.000,,,,,,,
DepreciationAndAmortization,5633.000,5437.000,42958.000,21143.000,21143.000,25585.000,21768.000,16122.000,,,19285.000,19284.000,19284.000,-14853.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,0.000,0.000,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.020,-0.000,-0.000,-0.000,-0.010,-0.010,-0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,,,,,,,,,69000.000,,
FairValueAssumptionsExpectedDividendRate,,,0.000,,,,,,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,0.020,,,,,,,,,,,
FairValueAssumptionsWeightedAverageVolatilityRate,,,0.750,,,,,,,,,,,
GainLossOnDispositionOfAssets,,,-8896.000,,,,,,,,,,,
GainLossOnInvestments,,,,,,,,,,,,,-971500.000,
GainLossOnSaleOfPropertyPlantEquipment,,,262250.000,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,6061100.000,,,-582000.000,,-2116500.000,,-2358076.000,-1360000.000,-588645.000,,-3550000.000,
GeneralAndAdministrativeExpense,463324.000,1307881.000,760623.000,533839.000,529902.000,1389132.000,3058091.000,597077.000,1651092.000,4092866.000,2391689.000,1389479.000,2301712.000,944017.000
