,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableCurrent,8673000.000,7701000.000,4564000.000,7391000.000
AccountsReceivableNetCurrent,31094000.000,61442000.000,56364000.000,45329000.000
AccruedRoyaltiesCurrent,32605000.000,39449000.000,41074000.000,12147000.000
AdditionalPaidInCapital,407283000.000,408457000.000,410063000.000,412106000.000
AllowanceForDoubtfulAccountsReceivable,,,1000.000,1000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1000.000,0.000,,
Assets,135727000.000,137497000.000,153091000.000,124736000.000
AssetsCurrent,123931000.000,125373000.000,140119000.000,112118000.000
CapitalLeaseObligationsCurrent,143000.000,122000.000,114000.000,103000.000
CapitalLeaseObligationsNoncurrent,206000.000,176000.000,150000.000,125000.000
CashAndCashEquivalentsAtCarryingValue,82841000.000,51861000.000,71593000.000,53692000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,41859000.000,41501000.000,41607000.000,41906000.000
CommonStockSharesOutstanding,41859000.000,41501000.000,41607000.000,41906000.000
CommonStockValue,41000.000,41000.000,42000.000,42000.000
DeferredFinanceCostsNoncurrentNet,1350000.000,1135000.000,947000.000,759000.000
EmployeeRelatedLiabilitiesCurrent,5059000.000,6357000.000,5071000.000,4317000.000
InventoryNet,6523000.000,6267000.000,6718000.000,7268000.000
InventoryValuationReserves,1003000.000,966000.000,1076000.000,1280000.000
Liabilities,202274000.000,172257000.000,202164000.000,189571000.000
LiabilitiesAndStockholdersEquity,135727000.000,137497000.000,153091000.000,124736000.000
LiabilitiesCurrent,113543000.000,132912000.000,137854000.000,109964000.000
LineOfCreditFacilityCurrentBorrowingCapacity,21450000.000,21450000.000,21450000.000,21450000.000
LinesOfCreditCurrent,13000000.000,24000000.000,24000000.000,15000000.000
OtherAssetsCurrent,3473000.000,5803000.000,5444000.000,5829000.000
OtherLiabilitiesCurrent,12814000.000,12332000.000,13763000.000,17881000.000
OtherLiabilitiesNoncurrent,2158000.000,2086000.000,2055000.000,2123000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000
PropertyPlantAndEquipmentNet,10355000.000,10403000.000,10137000.000,10029000.000
RetainedEarningsAccumulatedDeficit,-473871000.000,-443258000.000,-459178000.000,-476983000.000
StockholdersEquity,-66547000.000,-34760000.000,-49073000.000,-64835000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-66547000.000,-34760000.000,-49073000.000,-64835000.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,,,38610000.000,41786000.000
