,2011-08-31,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31
AdjustmentsToAdditionalPaidInCapitalReallocationOfMinorityInterest,,,,,,867.000,,
AmortizationOfFinancingCosts,0.000,0.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,0.000,,,,,,
ExchangeFees,0.000,0.000,,,,,,
GeneralAndAdministrativeExpense,0.000,0.000,,,,,,
GuarantyFeeIncome,,,,,,,,867.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,1999.000,,,,6700.000,,
InterestExpense,867.000,867.000,867.000,867.000,867.000,867.000,867.000,867.000
LeaseAndRentalExpense,0.000,0.000,,,,,,
LoansAndLeasesReceivableRelatedPartiesAdditions,,0.000,,,,,,
MarketingExpense,0.000,0.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,16400.000,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,16400.000,,,,,,
NetCashProvidedByUsedInInvestingActivities,,-16400.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-16400.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,,0.000,,,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,0.000,,,,,,
NetIncomeLoss,-1717.000,-2866.000,-1717.000,-4451.000,-5867.000,-7567.000,-5867.000,-867.000
OperatingIncomeLoss,-1717.000,-2866.000,-1717.000,-4451.000,-5867.000,-7567.000,-5867.000,-867.000
PaymentsToAcquireAdditionalInterestInSubsidiaries,,16400.000,,,,,,
ProceedsFromIssuanceOfCommonStock,,16400.000,,,,,,
ProfessionalFees,850.000,1999.000,850.000,3584.000,5000.000,6700.000,5000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,0.000,-0.000,,-0.000,,-0.000,,-0.000
WeightedAverageNumberOfSharesOutstandingBasic,73500000.000,89900000.000,89900000.000,89900000.000,-196200000.000,73500000.000,73500000.000,73500000.000
