,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
CapitalizedComputerSoftwareAdditions,68.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-4927.000,14068.000,-14326.000,-472.000,13454.000,-13582.000,,,,-2887.000,
CostOfServicesMaintenanceCosts,2429.000,1481.000,1002.000,1721.000,1082.000,-3553.000,495.000,1186.000,107.000,1068.000,1047.000,3141.000
DepreciationAndAmortization,0.000,1500.000,3000.000,3000.000,,,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000
EarningsPerShareBasic,,,-0.000,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,0.000,0.000
EquipmentExpense,,,,,,,154.000,,183.000,,,
IncreaseDecreaseInAccountsAndNotesReceivable,,,,,5831.000,,,,,,,
IncreaseDecreaseInAccountsPayable,,5000.000,10405.000,-4337.000,2444.000,2649.000,300.000,,,,1475.000,
IncreaseDecreaseInDueToOfficersAndStockholders,,10000.000,15000.000,10000.000,8100.000,-2500.000,,,,,,
InterestExpense,,,,,,,,,,,,131049.000
LegalFees,5180.000,12780.000,9500.000,3270.000,845.000,5941.000,,10000.000,,,97.000,8025.000
MarketingAndAdvertisingExpense,500.000,,,11900.000,9415.000,,3700.000,,18450.000,,1008.000,1536.000
NetCashProvidedByUsedInContinuingOperations,,,1000.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,10000.000,15000.000,10000.000,8100.000,-2500.000,-8500.000,,,,763.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,10000.000,15000.000,10000.000,8100.000,-2500.000,-8500.000,,,,763.000,
NetCashProvidedByUsedInInvestingActivities,,,,-1357.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,-1357.000,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-14927.000,-932.000,-22969.000,-8572.000,15954.000,-5082.000,,,,-3650.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-14927.000,-932.000,-22969.000,-8572.000,15954.000,-5082.000,,,,-3650.000,
NetIncomeLoss,-8474.000,-21427.000,-14337.000,-21632.000,-5185.000,-29829.000,-10382.000,-5010.000,-25404.000,-10134.000,-10125.000,-152845.000
OperatingExpenses,9625.000,22622.000,14990.000,22508.000,11849.000,44923.000,11119.000,19032.000,25960.000,10879.000,10229.000,22174.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,-10382.000,,,,-10125.000,
OtherExpenses,1108.000,6501.000,1100.000,2205.000,152.000,1798.000,1492.000,2529.000,1880.000,1619.000,2340.000,4216.000
OtherNonoperatingIncomeExpense,,,,,,,,,,,,-131049.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,1357.000,,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,,,,,2600.000,
ProceedsFromRelatedPartyDebt,,,,,,,8500.000,,,,,
ProfitLoss,,,14000.000,,,,,,,,,
RepaymentsOfRelatedPartyDebt,,,,,,,,,,,-1837.000,
Revenues,1151.000,1195.000,653.000,876.000,6664.000,15094.000,737.000,14022.000,556.000,745.000,104.000,378.000
SalesRevenueNet,1151.000,1195.000,653.000,876.000,6664.000,15094.000,737.000,14022.000,556.000,745.000,104.000,378.000
UtilitiesCosts,0.000,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,32217585.000,,,,32217585.000,,,,32593585.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,31977585.000,,31823629.000,,32217585.000,,21217585.000,,,,32593585.000,32617585.000
WeightedAverageNumberOfSharesOutstandingBasic,,,32217585.000,,,,32217585.000,,,,32593585.000,
