,2012-06-30,2013-06-30,2014-06-30,2015-06-30,2016-06-30
AdvertisingExpense,,,,21000.000,113000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,2760329.000,1010312.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,186780.000,68140.000
AmortizationOfIntangibleAssets,422316.000,422316.000,422316.000,422316.000,131400.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,1416749.000
AssetImpairmentCharges,,,,1495703.000,0.000
BasicEarningsPerShareProForma,,,,-0.530,
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareBasic,,,,-9637548.000,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,-6862485.000,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,-6926747.000,
BusinessAcquisitionsProFormaRevenue,,,,11571795.000,
BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresAcquisitionCostExpensed,,,,6035657.000,6035657.000
CapitalLeasesIncomeStatementAmortizationExpense,112280.000,,,,
CashAcquiredFromAcquisition,,,,22119.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1512053.000,2510409.000,-264026.000,7973013.000,117816.000
ConcentrationRiskPercentage1,,,0.200,0.100,
ContractuallySpecifiedServicingFeesAmount,,,2330700.000,2330700.000,
CostOfGoodsAndServicesSold,4581765.000,4490438.000,5087973.000,5256251.000,4279724.000
CostsAndExpenses,11071259.000,10920375.000,14521141.000,17741109.000,13323252.000
DebtConversionConvertedInstrumentAmount1,,,1107698.000,,
Depreciation,331612.000,332925.000,383930.000,345847.000,376046.000
DepreciationAndAmortization,900094.000,901407.000,879329.000,768165.000,507446.000
DepreciationDepletionAndAmortization,900093.000,901407.000,879329.000,768163.000,507446.000
DividendsPaidinkind,,,,157950.000,660130.000
DividendsPreferredStock,834687.000,911580.000,617891.000,568821.000,729288.000
DividendsPreferredStockCash,-834687.000,-911580.000,-617891.000,-568821.000,729288.000
DividendsPreferredStockStock,336380.000,501060.000,,442002.000,660130.000
EarningsPerShareBasicAndDiluted,-0.140,-0.050,-0.190,-0.380,0.000
EntityWideRevenueMajorCustomerPercentage,,0.110,,,
GainLossOnInvestments,,,,,-26128.000
GeneralAndAdministrativeExpense,2949108.000,2474169.000,3812265.000,4279641.000,3165077.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-858667.000,257487.000,-2490145.000,-3849773.000,666503.000
IncomeTaxEffectsAllocatedDirectlyToEquityEquityTransactions,,,,211982.000,-394664.000
IncomeTaxExpenseBenefit,,,,,0.000
IncomeTaxReconciliationNondeductibleExpense,115211000.000,,,,0.000
IncomeTaxReconciliationNondeductibleExpenseCharitableContributions,,,,61601.000,0.000
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,,,583324.000,0.000
IncomeTaxReconciliationNondeductibleExpenseLifeInsurance,13714.000,27098.000,30390.000,26438.000,26438.000
IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,11783.000,10277.000,12793.000,12885.000,10785.000
IncomeTaxReconciliationNondeductibleExpenseOther,-334880.000,100420.000,-971157.000,-1500591.000,259941.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,143936.000,149651.000,-21650.000,172502.000,134720.000
