,2013-08-31,2014-08-31,2015-08-31,2016-08-31
AmortizationOfIntangibleAssets,-524993.000,-597699.000,-670405.000,-743112.000
CashPeriodIncreaseDecrease,999057.000,-3980905.000,88757.000,103625.000
CostOfGoodsSold,39455054.000,33961367.000,33821114.000,38374405.000
CurrentFederalTaxExpenseBenefit,1544074.000,1056815.000,1002996.000,1194943.000
CurrentIncomeTaxExpenseBenefit,1780940.000,1246198.000,1208277.000,1394794.000
CurrentStateAndLocalTaxExpenseBenefit,226146.000,154111.000,144893.000,169869.000
DeferredFederalIncomeTaxExpenseBenefit,,,-26672.000,
DeferredIncomeTaxExpenseBenefit,151966.000,10579.000,-26672.000,-2947.000
DepreciationAndAmortization,256487.000,276340.000,281762.000,276268.000
DilutiveSecurities,,0.000,,
EarningsPerShareBasic,,0.630,0.690,0.870
EarningsPerShareBasicAndDiluted,1.000,0.630,0.690,0.870
EarningsPerShareDiluted,,0.630,0.690,0.870
GainLossOnSaleOfOtherInvestments,,,,5600.000
GainLossOnSaleOfPropertyPlantEquipment,353852.000,3546.000,,
GainLossRelatedToLitigationSettlement,,,,-84010.000
GeneralAndAdministrativeExpense,,1700030.000,,
GrossProfit,9831093.000,8378196.000,8417037.000,9736593.000
IncomeLossFromContinuingOperations,4673690.000,3084598.000,2923583.000,3615146.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,5064925.000,3115230.000,2955576.000,3519893.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,3115230.000,,
IncomeTaxExpenseBenefit,1932906.000,1256777.000,1208277.000,1394794.000
IncomeTaxesPaid,2076812.000,1521824.000,688270.000,1371707.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,107091.000,-1550585.000,694558.000,304451.000
IncreaseDecreaseInAccountsReceivable,-251935.000,901849.000,-1245319.000,346043.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-37203.000,,,
IncreaseDecreaseInIncomeTaxes,,-275924.000,,25974.000
IncreaseDecreaseInInventories,-1435602.000,-633138.000,802554.000,282558.000
IncreaseDecreaseInNotesReceivables,5000.000,,13690.000,1310.000
IncreaseDecreaseInPrepaidExpense,-198652.000,-174924.000,43074.000,-113436.000
IncreaseDecreaseInPrepaidTaxes,-270423.000,,519777.000,
InterestAndOtherIncome,37383.000,27086.000,31993.000,15164.000
InterestExpense,,,,-27.000
InterestIncomeOther,-26716.000,-26716.000,-26716.000,-6661.000
InterestPaid,400.000,,0.000,
LaborAndRelatedExpense,3397690.000,3317228.000,3396793.000,4055948.000
LitigationSettlementExpense,,,,-115990.000
NetCashProvidedByUsedInFinancingActivities,-7188.000,-4257768.000,-2448542.000,-2124579.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-7188.000,-4257768.000,-2448542.000,-2124579.000
NetCashProvidedByUsedInInvestingActivities,-71935.000,-105525.000,-293380.000,-920845.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-71935.000,-105525.000,-293380.000,-920845.000
NetCashProvidedByUsedInOperatingActivities,1078180.000,382388.000,2830679.000,3149049.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1078180.000,382388.000,2830679.000,3149049.000
NetIncomeLoss,3132019.000,1858453.000,1773971.000,2125099.000
OperatingExpenses,5157403.000,5293598.000,5493454.000,6121446.000
OtherIncome,391235.000,30632.000,31993.000,-95253.000
OtherTaxExpenseBenefit,13447.000,27646.000,10699.000,3547.000
PaymentsForLegalSettlements,,,,-206661.000
PaymentsForRepurchaseOfCommonStock,-7188.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,-481935.000,-110325.000,-293380.000,-926445.000
PensionContributions,200723.000,218431.000,242960.000,571551.000
ProceedsFromSaleOfPropertyPlantAndEquipment,410000.000,4800.000,,5600.000
ProfitLoss,3132019.000,1858453.000,1773971.000,2125099.000
Revenues,49677382.000,42370195.000,42270144.000,48015745.000
SalesRevenueNet,49286147.000,42339563.000,42238151.000,48110998.000
SellingGeneralAndAdministrativeExpense,1503226.000,,1814899.000,1789230.000
StockIssuedDuringPeriodSharesStockOptionsExercised,0.000,,,
StockRepurchasedAndRetiredDuringPeriodValue,,,,-2124579.000
WeightedAverageNumberOfDilutedSharesOutstanding,3135509.000,2968220.000,2581850.000,2435650.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,3135509.000,,,
WeightedAverageNumberOfSharesIssuedBasic,3135509.000,2968220.000,2581850.000,2435650.000
WeightedAverageNumberOfSharesOutstandingBasic,,2968220.000,2581850.000,2435650.000
