,2011-08-13,2011-11-05,2012-08-11,2013-08-17,2013-11-09,2014-08-16,2014-11-08,2015-08-15,2015-11-07,2016-08-13,2016-11-05
AllocatedShareBasedCompensationExpense,20000000.000,18000000.000,17000000.000,23000000.000,31000000.000,36000000.000,39000000.000,44000000.000,35000000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,11000000.000,17000000.000,16000000.000,2000000.000,4000000.000,2000000.000,4000000.000,2000000.000,3000000.000,8000000.000,11000000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,362000000.000,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,24987000000.000,,,,
CommonStockDividendsPerShareDeclared,0.105,0.115,0.115,0.150,0.165,0.165,0.185,0.105,0.105,0.120,0.120
ComprehensiveIncomeNetOfTax,290000000.000,196000000.000,292000000.000,342000000.000,310000000.000,355000000.000,376000000.000,447000000.000,438000000.000,304000000.000,445000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,2000000.000,2000000.000,2000000.000,3000000.000,2000000.000,3000000.000,3000000.000,,-1000000.000,-5000000.000,-8000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,292000000.000,198000000.000,294000000.000,345000000.000,312000000.000,358000000.000,379000000.000,447000000.000,437000000.000,299000000.000,437000000.000
CostOfGoodsSold,,,17278000000.000,18087000000.000,17889000000.000,20136000000.000,19764000000.000,20065000000.000,19478000000.000,20697000000.000,20653000000.000
CostOfRevenue,16555000000.000,16358000000.000,,,,,,,,,
DebtInstrumentIncreaseAdditionalBorrowings,,,,1000000000.000,,,,,,,
DepreciationDepletionAndAmortization,374000000.000,372000000.000,383000000.000,387000000.000,395000000.000,444000000.000,456000000.000,477000000.000,484000000.000,525000000.000,549000000.000
EarningsPerShareBasic,0.470,0.330,0.520,0.610,0.580,0.710,0.740,0.440,0.440,0.400,0.410
EarningsPerShareDiluted,0.460,0.330,0.510,0.600,0.570,0.700,0.730,0.440,0.430,0.400,0.410
EffectiveIncomeTaxRateContinuingOperations,0.276,0.353,0.345,0.355,0.293,0.342,0.320,0.344,0.358,0.311,0.350
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,391000000.000,306000000.000,429000000.000,496000000.000,426000000.000,532000000.000,537000000.000,660000000.000,665000000.000,549000000.000,589000000.000
IncomeTaxExpenseBenefit,108000000.000,108000000.000,148000000.000,176000000.000,125000000.000,182000000.000,172000000.000,227000000.000,238000000.000,171000000.000,206000000.000
IncomeTaxReconciliationTaxSettlements,30000000.000,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,4000000.000,3000000.000,3000000.000,6000000.000,6000000.000,6000000.000,6000000.000,14000000.000,14000000.000,16000000.000,13000000.000
InterestExpense,97000000.000,99000000.000,106000000.000,99000000.000,108000000.000,112000000.000,114000000.000,114000000.000,107000000.000,116000000.000,124000000.000
LeaseAndRentalExpense,148000000.000,146000000.000,139000000.000,139000000.000,138000000.000,166000000.000,162000000.000,155000000.000,172000000.000,205000000.000,199000000.000
NetIncomeLoss,281000000.000,,279000000.000,317000000.000,299000000.000,347000000.000,362000000.000,433000000.000,428000000.000,383000000.000,391000000.000
NetIncomeLossAttributableToNoncontrollingInterest,2000000.000,2000000.000,2000000.000,3000000.000,2000000.000,3000000.000,3000000.000,,-1000000.000,-5000000.000,-8000000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,196000000.000,,,,,,,,,
OperatingIncomeLoss,488000000.000,405000000.000,535000000.000,595000000.000,534000000.000,644000000.000,651000000.000,774000000.000,772000000.000,665000000.000,713000000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,,,,-14000000.000,
OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParent,,,,,,,,,,-13000000.000,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,8000000.000,,13000000.000,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,-8000000.000,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTax,5000000.000,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParent,,5000000.000,7000000.000,9000000.000,9000000.000,4000000.000,-3000000.000,-8000000.000,-8000000.000,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,,,,,,,,,,-71000000.000,46000000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToParent,,,,,,,,,,-43000000.000,27000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,25000000.000,11000000.000,8000000.000,14000000.000,14000000.000,10000000.000,-79000000.000,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,13000000.000,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,,,54000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,-14000000.000,-14000000.000,-5000000.000,-5000000.000,-13000000.000,-12000000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,1000000.000,,,,,,1000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax,,,,,,,,,,6000000.000,8000000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,,-5000000.000,-4000000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,1000000.000,-8000000.000,,10000000.000,-2000000.000,,4000000.000,-3000000.000,-3000000.000,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,-5000000.000,,7000000.000,-3000000.000,,2000000.000,-2000000.000,-2000000.000,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,1000000.000,-1000000.000,3000000.000,5000000.000,4000000.000,1000000.000,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,,1000000.000,4000000.000,3000000.000,1000000.000,,
ProfitLoss,283000000.000,198000000.000,281000000.000,320000000.000,301000000.000,350000000.000,365000000.000,433000000.000,427000000.000,378000000.000,383000000.000
ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,,,,,,,,,,,-8000000.000
