,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AllocatedShareBasedCompensationExpense,,,,1414000.000,1540000.000,,1650000.000,1660000.000,1651000.000,-4261000.000,1814000.000,1992000.000,2008000.000,1670000.000,1790000.000,1866000.000,2007000.000,2017000.000,1437000.000,2046000.000,1867000.000
AmortizationOfAcquiredIntangibleAssets,,,,,,,828000.000,,,,,,,,,,,,,,
AmortizationOfAcquisitionCosts,,,480000.000,,,,,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,25000.000,25000.000,,25000.000,24000.000,,25000.000,25000.000,25000.000,116000.000,27000.000,27000.000,25000.000,21000.000,90000.000,95000.000,94000.000,94000.000,94000.000,94000.000,93000.000
AmortizationOfFinancingCostsAndDiscounts,,,25000.000,,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,583000.000,583000.000,480000.000,545000.000,675000.000,754000.000,828000.000,828000.000,828000.000,867000.000,798000.000,813000.000,842000.000,864000.000,998000.000,988000.000,993000.000,1145000.000,1337000.000,1313000.000,1293000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,2463000.000,2061000.000,,4579000.000,3700000.000,2600000.000,-9038437.000,400000.000,300000.000,900000.000,-1400000.000,100000.000,100000.000,100000.000,-100000.000,700000.000,,
AssetImpairmentCharges,,,,225000.000,70000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,3029000.000,4089000.000,,-2970000.000,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,121176000.000,112070000.000,,113670000.000,,,,900000.000,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,292000.000,0.000,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,0.000,,,,250000.000,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,,,97000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-5288000.000,,,,-5125000.000,,,,-6925000.000,,,,-9052000.000,,,,-6879000.000,,
ComprehensiveIncomeNetOfTax,,,1915000.000,1985000.000,4582000.000,3695000.000,-3058000.000,3525000.000,5568000.000,6848000.000,1449000.000,3911000.000,2314000.000,-3152000.000,-719000.000,5418000.000,2663000.000,2046000.000,577000.000,3745000.000,2380000.000
CostOfRevenue,78808000.000,73662000.000,78173000.000,80573000.000,76176000.000,79330000.000,81882000.000,84253000.000,83088000.000,85290000.000,83079000.000,89871000.000,80608000.000,80979000.000,90550000.000,94298000.000,92977000.000,93824000.000,91789000.000,95042000.000,89595000.000
DepreciationAndAmortization,1435000.000,1615000.000,1645000.000,1688000.000,1588000.000,1695000.000,1800000.000,1847000.000,1866000.000,1861000.000,1849000.000,1889000.000,2033000.000,2080000.000,2251000.000,2331000.000,2340000.000,3045000.000,2155000.000,2353000.000,2493000.000
DepreciationDepletionAndAmortization,,,,2233000.000,2263000.000,,2628000.000,2675000.000,2694000.000,2728000.000,2647000.000,2702000.000,2875000.000,2944000.000,3249000.000,3319000.000,3333000.000,4190000.000,3492000.000,3666000.000,3786000.000
EarningsPerShareBasic,0.030,0.040,0.030,0.040,0.070,0.050,-0.050,0.060,0.080,0.100,0.030,0.060,0.060,-0.020,0.050,0.090,0.040,0.060,0.010,0.070,0.050
EarningsPerShareDiluted,0.030,0.040,0.030,0.040,0.070,0.050,-0.050,0.060,0.080,0.100,0.030,0.060,0.060,-0.020,0.050,0.090,0.040,0.050,0.010,0.070,0.050
EffectOfExchangeRateOnCashAndCashEquivalents,,,1000.000,,,,-34000.000,,,,-80000.000,,,,-2616000.000,,,,-208000.000,,
GainLossOnDispositionOfAssets,,,,,,,,,,,,,,,15000.000,,,,-13000.000,,
GeneralAndAdministrativeExpense,18657000.000,19438000.000,19176000.000,19504000.000,18990000.000,17588000.000,19481000.000,19188000.000,20574000.000,21219000.000,20346000.000,20373000.000,19868000.000,19563000.000,23868000.000,23268000.000,21888000.000,22641000.000,22249000.000,23017000.000,21280000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,,,43429000.000,,,,,,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,,,,,,,400000.000,,
GoodwillTranslationAndPurchaseAccountingAdjustments,,,,,,,,,,,,,,,-3777000.000,,,,1422000.000,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,4125000.000,4125000.000,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,6287000.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2282000.000,2392000.000,2303000.000,-716000.000,4789000.000,2025000.000,-2378000.000,4238000.000,,,2330000.000,4856000.000,4708000.000,-411000.000,4167000.000,4857000.000,3483000.000,1776000.000,1372000.000,5300000.000,4292000.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,,,5205000.000,12677000.000,15306000.000,14717000.000,9960000.000,12900000.000,12464000.000,10913000.000,13796000.000,17060000.000,15151000.000,13879000.000,13197000.000,16578000.000,15325000.000
IncomeTaxExpenseBenefit,560000.000,-23000.000,582000.000,-3186000.000,700000.000,-1027000.000,592000.000,771000.000,1273000.000,-612000.000,448000.000,1066000.000,1066000.000,796000.000,1072000.000,-646000.000,755000.000,-1135000.000,1015000.000,1369000.000,1630000.000
IncreaseDecreaseInAccountsPayable,,,1707000.000,,,,790000.000,,,,-790000.000,,,,2899000.000,,,,-3683000.000,,
IncreaseDecreaseInAccountsReceivable,,,3923000.000,,,,497000.000,,,,-3575000.000,,,,3628000.000,,,,-216000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,143000.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,-1005000.000,,,,801000.000,,,,-2638000.000,,,,-4236000.000,,,,-908000.000,,
IncreaseDecreaseInDeferredRevenue,,,173000.000,,,,-1028000.000,,,,-682000.000,,,,-812000.000,,,,-1808000.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,806000.000,,,,-173000.000,,,,-1423000.000,,,,-2509000.000,,,,-1682000.000,,
IncreaseDecreaseInIncomeTaxes,,,,,,,-198000.000,,,,75000.000,,,,-522000.000,,,,-189000.000,,
IncreaseDecreaseInOtherCurrentAssets,,,1500000.000,,,,1639000.000,,,,583000.000,,,,2951000.000,,,,2270000.000,,
IncreaseDecreaseInOtherOperatingAssets,,,-69000.000,,,,4000.000,,,,-809000.000,,,,-65000.000,,,,-9000.000,,
IncreaseDecreaseInRestructuringReserve,,,,,,,-569000.000,,,,17000.000,,,,332000.000,,,,807000.000,,
IncreaseDecreaseInUnbilledReceivables,,,7059000.000,,,,2717000.000,,,,9635000.000,,,,1973000.000,,,,4231000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,1510000.000,2201000.000,,,1712000.000,1928000.000,,3298000.000,2887000.000,2634000.000,-5928000.000,1909000.000,1823000.000,1940000.000,-3770000.000,1031000.000,830000.000,1092000.000
InterestExpenseDebt,185000.000,192000.000,190000.000,182000.000,171000.000,189000.000,237000.000,210000.000,213000.000,115000.000,149000.000,100000.000,164000.000,134000.000,484000.000,473000.000,482000.000,498000.000,516000.000,523000.000,543000.000
InterestIncomeExpenseNet,,,,,,,,,,,,,,,,,,,-598000.000,-607000.000,-626000.000
InvestmentIncomeInterest,15000.000,17000.000,20000.000,18000.000,20000.000,22000.000,26000.000,13000.000,41000.000,12000.000,19000.000,31000.000,9000.000,16000.000,16000.000,21000.000,13000.000,18000.000,12000.000,10000.000,10000.000
NetCashProvidedByUsedInFinancingActivities,,,6000.000,,,,664000.000,,,,-494000.000,,,,64072000.000,,,,272000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,6000.000,,,,664000.000,,,,-494000.000,,,,64072000.000,,,,272000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-1322000.000,,,,-3083000.000,,,,-1806000.000,,,,-67601000.000,,,,-2466000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1322000.000,,,,-3083000.000,,,,-1806000.000,,,,-67601000.000,,,,-2466000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-3972000.000,,,,-2706000.000,,,,-4625000.000,,,,-5523000.000,,,,-4685000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-3972000.000,,,,-2706000.000,,,,-4625000.000,,,,-5523000.000,,,,-4685000.000,,
NetIncomeLoss,1722000.000,2415000.000,1721000.000,2470000.000,4089000.000,3052000.000,-2970000.000,3467000.000,5014000.000,6129000.000,1882000.000,3790000.000,3642000.000,-1207000.000,3095000.000,5503000.000,2728000.000,2911000.000,357000.000,3931000.000,2662000.000
NonoperatingIncomeExpense,,,,,,,,,,,,,,,,,,,-1628000.000,-1667000.000,-1240000.000
OperatingCostsAndExpenses,,,109629000.000,,,,,,,,,,,,,,,,,,
OperatingExpenses,110345000.000,105213000.000,,119045000.000,106941000.000,,115520000.000,118355000.000,118097000.000,121808000.000,118066000.000,125349000.000,115345000.000,120894000.000,134595000.000,138596000.000,134141000.000,138900000.000,133466000.000,137222000.000,129650000.000
OperatingIncomeLoss,2900000.000,2361000.000,2467000.000,144000.000,5129000.000,2466000.000,-1850000.000,5052000.000,6550000.000,5664000.000,2139000.000,5189000.000,4846000.000,-1216000.000,2212000.000,5165000.000,4463000.000,1912000.000,3000000.000,6967000.000,5532000.000
OtherComprehensiveIncomeFinalizationOfPensionAndNonPensionPostretirementPlanValuationTax,,,,,,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,194000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationNetOfTax,,,,,,,,,,,-2000.000,,,,2000.000,0.000,0.000,490000.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,,-88000.000,58000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-543000.000,493000.000,,,,554000.000,,-431000.000,121000.000,-1328000.000,-1768000.000,-3816000.000,-85000.000,-65000.000,-1355000.000,220000.000,-186000.000,-282000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,,,,
OtherCostAndExpenseOperating,,,,22789000.000,21658000.000,,23955000.000,23802000.000,23559000.000,24737000.000,24519000.000,25065000.000,24244000.000,24842000.000,29212000.000,29084000.000,27143000.000,28919000.000,27988000.000,28903000.000,26476000.000
OtherNoncashIncomeExpense,,,,,,,-2000.000,,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,-423000.000,231000.000,31000.000,-671000.000,-165000.000,-249000.000,-292000.000,-592000.000,-66000.000,72000.000,348000.000,-237000.000,42000.000,944000.000,2513000.000,239000.000,-417000.000,438000.000,-1030000.000,-1060000.000,-614000.000
OtherRestructuringCosts,,,,,,,,,,,53000.000,,,,,,,,,,
PaymentsForRepurchaseOfCommonStock,,,,,,,,,,,,,,,1389000.000,,,,8436000.000,,
PaymentsForRestructuring,,,,,,,,,,,,,,,1813000.000,,,,2423000.000,,
PaymentsOfDebtIssuanceCosts,,,,,,,,,,,84000.000,,,,1369000.000,,,,0.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,434000.000,,,,,,,,65068000.000,,,,158000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,1322000.000,,,,2649000.000,,,,1806000.000,,,,2533000.000,,,,2308000.000,,
PensionAndOtherPostretirementBenefitExpense,,,,,,,,,,,,,,,400000.000,,,,,,
ProceedsFromIssuanceOfCommonStock,,,6000.000,,,,673000.000,,,,573000.000,,,,165000.000,,,,97000.000,,
ProceedsFromLinesOfCredit,,,,,,,5500000.000,,,,,,,,106967000.000,,,,22500000.000,,
QuantifyingMisstatementInCurrentYearFinancialStatementsAmount,,,,208000.000,,,,,,,,,,,,,,,,,
RepaymentsOfAssumedDebt,,,,,,,,,,,,,,,6454000.000,,,,0.000,,
RepaymentsOfLinesOfCredit,,,,,,,5500000.000,,,,,,,,33086000.000,,,,13619000.000,,
RepaymentsOfLongTermCapitalLeaseObligations,,,,,,,9000.000,,,,9000.000,,,,3000.000,,,,0.000,,
RepaymentsOfLongTermDebt,,,,,,,,,,,,,,,,,,,0.000,,
ResearchAndDevelopmentExpense,1518000.000,1383000.000,1362000.000,1386000.000,1358000.000,1293000.000,1656000.000,1819000.000,1653000.000,1622000.000,1739000.000,1757000.000,1698000.000,1751000.000,2015000.000,2142000.000,1903000.000,1872000.000,2116000.000,2180000.000,2332000.000
RestructuringCharges,643000.000,556000.000,284000.000,,,,724000.000,,,,300000.000,,,,1629000.000,,,,1988000.000,,
RestructuringCostsAndAssetImpairmentCharges,,,,6719000.000,241000.000,,,1297000.000,1363000.000,,335000.000,882000.000,611000.000,4796000.000,2938000.000,3464000.000,2957000.000,3724000.000,2420000.000,994000.000,1869000.000
Revenues,113245000.000,107574000.000,112096000.000,119189000.000,112070000.000,113843000.000,113670000.000,123407000.000,124647000.000,127472000.000,120205000.000,130538000.000,120191000.000,119678000.000,136807000.000,143761000.000,138604000.000,140812000.000,136466000.000,144189000.000,135182000.000
SalesRevenueNet,113245000.000,107574000.000,112096000.000,119189000.000,112070000.000,113843000.000,113670000.000,123407000.000,124647000.000,127472000.000,120205000.000,130538000.000,120191000.000,119678000.000,136807000.000,143761000.000,138604000.000,140812000.000,136466000.000,144189000.000,135182000.000
SellingAndMarketingExpense,8701000.000,7976000.000,8509000.000,8630000.000,7913000.000,9755000.000,9149000.000,9123000.000,8725000.000,9219000.000,9920000.000,9764000.000,9685000.000,10861000.000,11975000.000,12105000.000,11083000.000,12649000.000,11400000.000,12323000.000,10788000.000
ShareBasedCompensation,,,1385000.000,,,,1650000.000,,,,1814000.000,,,,1790000.000,,,,1437000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,,,,,,,,4000000.000,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,,,,,,,1439000.000,,,,1452450.000,,,,,,,,1902000.000,,
StockRepurchasedDuringPeriodShares,,,,,,,,1300000.000,249000.000,,0.000,,,,,,,,1859000.000,,
StockRepurchasedDuringPeriodValue,,,,,,,,3800000.000,800000.000,,,,,,,,,,8436000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,59548000.000,59585000.000,59662000.000,60390000.000,61537000.000,-120470000.000,60195000.000,62436000.000,61451000.000,-122079000.000,63506000.000,63410000.000,62646000.000,-126522000.000,62324000.000,62407000.000,62623000.000,-124905000.000,60591000.000,59347000.000,58960000.000
