,2013-06-30,2014-06-30,2015-06-30,2016-06-30
AdjustmentForAmortization,31302.000,30189.000,36987.000,107037.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,108351.000,185987.000,205264.000,290312.000
AllocatedShareBasedCompensationExpense,108351.000,185987.000,205264.000,290312.000
AmortizationOfIntangibleAssets,19581.000,18468.000,25226.000,80938.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,4321170.000,2818234.000,2863147.000,3214211.000
AssetRetirementObligationAccretionExpense,67944.000,74318.000,81289.000,88915.000
AssetRetirementObligationRevisionOfEstimate,,,,456284.000
CashAndCashEquivalentsPeriodIncreaseDecrease,227216.000,4780146.000,-2453333.000,4912286.000
ConversionOfStockAmountConverted1,,1478703.000,,0.000
CostOfGoodsSold,4375057.000,4415629.000,4439146.000,4640122.000
CostOfPropertyRepairsAndMaintenance,,,,0.000
Depreciation,739147.000,685396.000,576380.000,470851.000
DepreciationAndAmortization,739147.000,685396.000,576380.000,470851.000
DividendsPreferredStockCash,10632.000,10632.000,10632.000,10632.000
EarningsPerShareBasicAndDiluted,-0.110,-0.160,-0.070,-0.090
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350
GainLossOnSaleOfPropertyPlantEquipment,,,,-6512.000
GeneralAndAdministrativeExpense,2294173.000,2488219.000,2400353.000,3786657.000
GrossProfit,150176.000,-196471.000,167393.000,129154.000
IncomeTaxExpenseBenefit,,,,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,1257494.000,2512481.000,1390654.000,1675000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-1349809.000,-2039240.000,-1288368.000,-1649000.000
IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,17966.000,10209.000,10129.000,7000.000
IncomeTaxReconciliationNondeductibleExpenseOther,849.000,297.000,18697.000,21000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,43461.000,142289.000,-76602.000,112332.000
IncreaseDecreaseInAccountsReceivable,53718.000,-24723.000,127385.000,-444174.000
IncreaseDecreaseInEmployeeRelatedLiabilities,7538.000,108863.000,-23487.000,-140575.000
IncreaseDecreaseInInventories,-38774.000,-45834.000,144314.000,23402.000
IncreaseDecreaseInOtherAccruedLiabilities,25305.000,55128.000,43698.000,-1975.000
