,2015-04-30,2015-10-31,2016-01-31,2016-04-30,2016-07-31
AllocatedShareBasedCompensationExpense,822000.000,1482000.000,1786000.000,2110000.000,3010000.000
AmortizationOfDebtDiscountPremium,,8000.000,,,
AmortizationOfIntangibleAssets,300000.000,300000.000,300000.000,300000.000,100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,6237000.000,6716000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-8077000.000,,,
CostOfGoodsSoldSubscription,2808000.000,3083000.000,3141000.000,3077000.000,3168000.000
CostOfRevenue,6040000.000,6464000.000,6666000.000,7084000.000,7311000.000
Depreciation,300000.000,300000.000,300000.000,300000.000,500000.000
DepreciationDepletionAndAmortization,,603000.000,,,
EarningsPerShareBasicAndDiluted,-2.160,-0.440,-0.310,-0.330,-0.310
GeneralAndAdministrativeExpense,3299000.000,4186000.000,4212000.000,4075000.000,4963000.000
GrossProfit,11250000.000,14081000.000,16223000.000,16393000.000,17805000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-10848000.000,-12972000.000,-8890000.000,-9842000.000,-9593000.000
IncomeTaxExpenseBenefit,140000.000,79000.000,128000.000,73000.000,-65000.000
IncomeTaxesPaidNet,,103000.000,,,
IncreaseDecreaseInAccountsPayable,,-1013000.000,,,
IncreaseDecreaseInAccountsReceivable,,-1357000.000,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,568000.000,,,
IncreaseDecreaseInDeferredRevenue,,1729000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-821000.000,,,
InterestPaid,,41000.000,,,
LeaseAndRentalExpense,600000.000,500000.000,500000.000,500000.000,600000.000
LicenseCosts,129000.000,128000.000,129000.000,128000.000,136000.000
LicensesRevenue,5697000.000,6840000.000,8763000.000,8161000.000,8581000.000
NetCashProvidedByUsedInFinancingActivities,,-531000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-531000.000,,,
NetCashProvidedByUsedInInvestingActivities,,-50000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-50000.000,,,
NetCashProvidedByUsedInOperatingActivities,,-7496000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-7496000.000,,,
NetIncomeLoss,-10988000.000,-13051000.000,-9018000.000,-9915000.000,-9528000.000
OperatingExpenses,22005000.000,26859000.000,24886000.000,26254000.000,27410000.000
OperatingIncomeLoss,-10755000.000,-12778000.000,-8663000.000,-9861000.000,-9605000.000
OtherFinancialServicesCosts,3103000.000,,,,
OtherNonoperatingIncomeExpense,-93000.000,-194000.000,-227000.000,19000.000,12000.000
PaymentsForRepurchaseOfInitialPublicOffering,,152000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,50000.000,,,
RepaymentsOfDebt,,525000.000,,,
ResearchAndDevelopmentExpense,7567000.000,9124000.000,8913000.000,9477000.000,10281000.000
RevenueOtherFinancialServices,3899000.000,3803000.000,3149000.000,4864000.000,4930000.000
Revenues,17290000.000,20545000.000,22889000.000,23477000.000,25116000.000
SalesRevenueNet,17290000.000,20545000.000,22889000.000,23477000.000,25116000.000
SellingAndMarketingExpense,11139000.000,13549000.000,11761000.000,12702000.000,12166000.000
SubscriptionRevenue,7694000.000,9902000.000,10977000.000,10452000.000,11605000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5095000.000,29416000.000,29543000.000,29830000.000,-59020000.000
