,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableTradeCurrent,6526000.000,7819000.000,7204000.000,9020000.000,7871000.000,8962000.000,9185000.000,8481000.000,8721000.000,8818000.000,7411000.000,8245000.000,7098000.000,6840000.000,7612000.000,8762000.000,9450000.000,9459000.000,9152000.000,9857000.000,9338000.000,10285000.000,9400000.000
AccountsReceivableNetCurrent,14671000.000,13404000.000,13891000.000,14135000.000,14003000.000,12580000.000,13188000.000,12288000.000,13717000.000,11855000.000,12315000.000,12470000.000,12379000.000,11795000.000,11613000.000,12109000.000,12763000.000,12877000.000,14000000.000,14592000.000,14057000.000,15355000.000,15805000.000
AccruedLiabilitiesCurrent,9387000.000,8763000.000,8626000.000,9818000.000,11700000.000,11201000.000,11234000.000,11776000.000,11526000.000,10574000.000,10960000.000,12917000.000,13620000.000,12007000.000,11060000.000,11297000.000,12357000.000,9556000.000,8056000.000,8211000.000,8513000.000,6421000.000,6761000.000
AccruedProfessionalFeesCurrent,,,,901000.000,1218000.000,830000.000,904000.000,863000.000,957000.000,578000.000,635000.000,638000.000,463000.000,627000.000,654000.000,678000.000,491000.000,485000.000,576000.000,503000.000,577000.000,531000.000,526000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,22484000.000,,,,24917000.000,,,,26610000.000,,,,28262000.000,,,,29829000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2831000.000,2203000.000,2368000.000,1605000.000,1765000.000,1857000.000,1818000.000,1858000.000,1814000.000,1767000.000,1746000.000,1744000.000,1852000.000,1887000.000,1867000.000,1861000.000,1923000.000,2149000.000,1927000.000,2199000.000,2453000.000,2437000.000,2321000.000
AdditionalPaidInCapitalCommonStock,306046000.000,306263000.000,303764000.000,304358000.000,304500000.000,304659000.000,302525000.000,304288000.000,306074000.000,308772000.000,314966000.000,317160000.000,319939000.000,322738000.000,324856000.000,324966000.000,325077000.000,325253000.000,326109000.000,326288000.000,326445000.000,326751000.000,327771000.000
AllowanceForDoubtfulAccountsReceivable,,,,3273000.000,,,,2707000.000,,,,2142000.000,,,,1786000.000,,,,3517000.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,3273000.000,,,,2707000.000,,,,2142000.000,,,,1786000.000,,,,3517000.000,,,
Assets,103954000.000,98758000.000,95523000.000,69123000.000,67005000.000,62226000.000,57628000.000,58958000.000,58286000.000,55734000.000,62516000.000,64411000.000,62619000.000,59543000.000,58516000.000,68394000.000,74396000.000,80906000.000,76488000.000,111821000.000,110471000.000,106391000.000,106577000.000
