,2012-02-29,2012-05-31,2012-11-30,2013-02-28,2013-05-31,2014-05-31,2014-11-30,2015-02-28,2015-05-31
AmortizationOfDebtDiscountPremium,,,57115.000,,,,119104.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,13333.000,,
CashPeriodIncreaseDecrease,,,-15096.000,,,,5671.000,,
ComprehensiveIncomeNetOfTax,-273908.000,-359746.000,,,,,,,
ConvertiblePreferredStockConvertedToOtherSecurities,,,,,,,110.000,,
CostOfGoodsSold,,,70275.000,57073.000,53062.000,47561.000,86337.000,78288.000,78237.000
DebtInstrumentIncreaseAccruedInterest,,,,,,,15046.000,,
Depreciation,,,759.000,,,,516.000,,
DepreciationAndAmortization,55532.000,66850.000,57823.000,44140.000,71216.000,,516.000,,
DerivativeGainLossOnDerivativeNet,-113788.000,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.000,0.000,,-0.040,0.020,0.000,0.000,0.000,-0.050
EffectOfExchangeRateOnCashAndCashEquivalents,,,509.000,,,,7662.000,,
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,174189.000,591106.000,14791.000,,-6593.000
FinancingInterestExpense,,106196.000,,,,,,,
ForeignCurrencyTransactionGainBeforeTax,-21.000,,,,,,,,
GeneralAndAdministrativeExpense,64311.000,69649.000,64095.000,53584.000,35593.000,64792.000,96299.000,40160.000,41605.000
GrossProfit,62695.000,55300.000,67212.000,29638.000,52831.000,32341.000,61167.000,31400.000,32955.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,60778.000,,,,39158.000,,
IncreaseDecreaseInAccountsReceivable,,,328.000,,,,4090.000,,
IncreaseDecreaseInAccruedSalaries,,,35813.000,,,,37388.000,,
IncreaseDecreaseInBookOverdrafts,,,,,,,-23150.000,,
IncreaseDecreaseInFairValueOfPriceRiskFairValueHedgingInstruments1,,,,,,,-14791.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,,86.000,,
InterestAndOtherIncome,-12490.000,,,,,,,,
InterestExpense,-17974.000,16474.000,,,,,,,
InterestExpenseDebtExcludingAmortization,,,-17947.000,-18259.000,-92190.000,147129.000,-134149.000,-61827.000,-65647.000
InterestExpenseTradingLiabilities,,27986.000,,,,,,,
LegalFees,,,95736.000,60118.000,-156054.000,76886.000,87237.000,44231.000,64901.000
NetCashProvidedByUsedInFinancingActivities,,,49500.000,,,,95000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,49500.000,,,,95000.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,-2517.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,-2517.000,,
NetCashProvidedByUsedInOperatingActivities,,,-64596.000,,,,-86812.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-64596.000,,,,-86812.000,,
NetIncomeLoss,-273370.000,,-216721.000,,133075.000,244641.000,-293243.000,-183818.000,-196791.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,-216292.000,-338806.000,,,,,
NondebtorReorganizationItemsNetGainLossOnSettlementOfOtherClaims1,,,-33151.000,,,,,,
OperatingExpenses,191792.000,264048.000,296254.000,208842.000,1755.000,231677.000,235052.000,153391.000,157506.000
OperatingIncomeLoss,-129097.000,-208748.000,-229042.000,-179204.000,51076.000,-199336.000,-173885.000,-121991.000,-124551.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,-538.000,342.000,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,,,429.000,-1652.000,-662.000,-12741.000,-22043.000,-5726.000,58.000
OtherComprehensiveIncomeLossBeforeTax,,,429.000,,132413.000,243370.000,-315286.000,-189544.000,-196733.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,,-2883.000,-139691.000,,,,,
OtherIncome,-144273.000,-150656.000,,,,,,,
OtherNonoperatingIncomeExpense,,,,,,443977.000,-119358.000,-61827.000,-72240.000
PaymentsToAcquireProductiveAssets,,,,,,,-2517.000,,
ProceedsFromConvertibleDebt,,,5000.000,,,,95000.000,,
ProceedsFromLoans,,,44500.000,,,,252600.000,,
ProfessionalFees,31123.000,54341.000,,,,,,,
ProfitLoss,,,-216721.000,-337154.000,,,-293243.000,,
RelatedPartiesAmountInCostOfSales,62538.000,62798.000,,,,,,,
Revenues,-19040.000,-32558.000,137487.000,86711.000,105893.000,79902.000,147504.000,109688.000,111192.000
SalariesAndWages,40826.000,73208.000,78600.000,51000.000,51000.000,89999.000,51000.000,69000.000,51000.000
SalesRevenueNet,125233.000,118098.000,137487.000,86711.000,105893.000,79902.000,147504.000,109688.000,111192.000
StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,,,,,,,5834.000,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,,,11782.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,0.000,,,,,,
StockIssuedDuringPeriodValueOther,,,0.000,,,,,,
StockIssuedDuringPeriodValueShareBasedCompensationGross,,,27600.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,750000000.000,7855800.000,7855800.000,1294235636.000,3766260202.000,4245900983.000,3731085.000
WeightedAverageNumberOfSharesOutstandingBasic,297710548.000,625149249.000,,,,,,,
