,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,1316371.000,768061.000,787178.000,388232.000,378910.000,592009.000,808803.000,809723.000,1533478.000,966977.000,1209974.000,1319343.000,1259439.000,1494759.000,1197012.000,1443665.000,1418615.000,2385006.000,2110995.000,2633774.000,2184169.000,2247341.000,2201021.000,1896154.000
AccountsPayableCurrent,,,,,213651.000,473060.000,602671.000,684908.000,1248944.000,641302.000,769856.000,986281.000,904794.000,1059623.000,885809.000,997676.000,770395.000,1237973.000,1598934.000,1909128.000,1478830.000,1530258.000,1657808.000,1158216.000
AccountsReceivableNetCurrent,177833.000,208587.000,232611.000,323643.000,442767.000,296994.000,361782.000,407797.000,587655.000,672638.000,749354.000,605995.000,518274.000,834818.000,1114541.000,1160304.000,2077756.000,3929517.000,3923997.000,5026854.000,4792308.000,6374895.000,6156173.000,5192358.000
AccountsReceivableNetNoncurrent,,,,,,,,,,,,,,,,,,1500000.000,1500000.000,,360000.000,1535000.000,920000.000,1044780.000
AccruedProfessionalFeesCurrent,,,,,102500.000,102500.000,102500.000,102500.000,148622.000,102500.000,102500.000,102500.000,102500.000,102500.000,102500.000,102500.000,110500.000,,,,,,,
AccruedSalariesCurrent,,,,,53033.000,16449.000,103632.000,22315.000,135912.000,220175.000,330274.000,152413.000,175009.000,245761.000,205503.000,265484.000,428098.000,1002743.000,471114.000,685412.000,591839.000,678982.000,399024.000,624902.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,1678872.000,1806261.000,1888345.000,1892236.000,1892236.000,1892236.000,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,210862.000,210862.000,218288.000,226047.000,238437.000,251958.000,272953.000,294783.000,337593.000,409629.000,491643.000,575507.000,665729.000,759087.000,845357.000,645855.000,743914.000,852867.000,955765.000,1038674.000,1161120.000,1263200.000,1363789.000,1464845.000
AcquiredFiniteLivedIntangibleAssetResidualValue,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,,,,,,,,,184549123.000,190523121.000,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,153112072.000,160387716.000,162399302.000,166032584.000,167929140.000,169117881.000,170356909.000,176384516.000,,,194059887.000,194606924.000,197138651.000,198277859.000,210872495.000,211412483.000,223623850.000,224186760.000,232539203.000,233038874.000,233564055.000,234158711.000,239934320.000,240472224.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,70000.000,62415.000,52415.000,36757.000,36757.000,9634.000,11257.000,11257.000,30228.000,7140.000,7140.000,19453.000,22387.000,32965.000,23411.000,29902.000
