,2013-03-31,2013-06-30,2013-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-45033.000,,
DepreciationAndAmortization,2150.000,1383.000,
DepreciationDepletionAndAmortization,2150.000,,
EarningsPerShareBasicAndDiluted,-0.010,0.000,0.000
FiniteLivedIntangibleAssetsAmortizationExpense,2150.000,1383.000,
GeneralAndAdministrativeExpense,10181.000,6635.000,9523.000
IncomeLossFromContinuingOperations,,,-11275.000
IncomeTaxExpenseBenefit,0.000,0.000,
IncomeTaxesPaid,0.000,,
IncreaseDecreaseInAccountsPayable,1145.000,,
IncreaseDecreaseInInterestPayableNet,0.000,,
InterestExpense,-353.000,0.000,
InterestPaid,0.000,,
NetCashProvidedByUsedInFinancingActivities,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,
NetCashProvidedByUsedInOperatingActivities,45033.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,45033.000,,
NetIncomeLoss,-48328.000,-1438518.000,-11275.000
OperatingExpenses,48328.000,1438518.000,11275.000
OperatingIncomeLoss,-48328.000,-1438518.000,
ProceedsFromIssuanceOfCommonStock,0.000,,
ProceedsFromRelatedPartyDebt,0.000,,
ProfessionalFees,3340.000,2500.000,1500.000
ProfitLoss,-48328.000,,
ResearchAndDevelopmentExpense,32167.000,0.000,252.000
Revenues,0.000,0.000,
SalesRevenueNet,0.000,0.000,
ShareBasedCompensation,,1428000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,291450000.000
WeightedAverageNumberOfSharesOutstandingBasic,,333647802.000,
