,2011-07-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,373000.000,,,,472000.000,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,-260000.000,,,,755000.000,,
AmortizationOfFinancingCostsAndDiscounts,,1365000.000,,,,1429000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,390290.000,,266815.000,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,3737000.000,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,2633000.000,,11944000.000,12028000.000,12878000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,2744000.000,,5634000.000,1946000.000,2464000.000
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,89000.000,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,589000.000,3126000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-10793000.000,,,,-4831000.000,,
CommonStockDividendsPerShareDeclared,0.035,0.035,0.040,0.040,0.080,,0.045,0.045
ComprehensiveIncomeNetOfTax,,8550000.000,,9653000.000,,15456000.000,11892000.000,8211000.000
CostOfGoodsSold,,,,37473000.000,,35201000.000,33398000.000,36059000.000
CostOfRevenue,102605000.000,99428000.000,103460000.000,102253000.000,101274000.000,103365000.000,101886000.000,103867000.000
CostOfServices,,,,27559000.000,,29862000.000,30056000.000,30218000.000
DeferredIncomeTaxExpenseBenefit,,3613000.000,,,,3923000.000,,
DepreciationDepletionAndAmortization,,6552000.000,,,,6487000.000,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,380000.000,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,31000.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,-1318000.000,-380000.000,,-88000.000,0.000,0.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,-468000.000,-122000.000,,-31000.000,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,,721000.000,,
DividendsCommonStock,,3062000.000,,,,,,
EarningsPerShareBasic,0.130,0.100,0.100,0.110,0.100,0.180,0.140,0.100
EarningsPerShareDiluted,0.130,0.100,0.100,0.110,0.100,0.180,0.140,0.100
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,23000.000,,,,74000.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,23000.000,,,,74000.000,,
GainsLossesOnExtinguishmentOfDebt,-73000.000,,,,,,,
GeneralAndAdministrativeExpense,7069000.000,7059000.000,6246000.000,7326000.000,7890000.000,7388000.000,6520000.000,6386000.000
GrossProfit,21752000.000,25396000.000,29138000.000,26986000.000,28162000.000,32316000.000,31967000.000,23195000.000
IncomeLossFromContinuingOperations,11986000.000,,9586000.000,9896000.000,,15534000.000,11875000.000,8277000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,13730000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,22012000.000,13053000.000,14963000.000,13730000.000,14456000.000,20697000.000,19160000.000,8327000.000
