,2011-07-31,2012-10-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-03-31,2014-09-30,2015-09-30,2015-12-31
AllocatedShareBasedCompensationExpense,,,,,,,,2669673.000,,
AmortizationOfDebtDiscountPremium,,,0.000,,,,,211543.000,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,4561099.000,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,1472706.000,,,
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,,,,,,,339009.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-100260.000,,,,,-913898.000,,
CostsIncurredExplorationCosts,,,750000.000,,,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,3660000.000,,
DebtorReorganizationItemsWriteOffOfDeferredFinancingCostsAndDebtDiscounts,,,,,,,,689556.000,,
DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,,,,,,,,2669673.000,,
DeferredCompensationArrangementWithIndividualCashAwardsGrantedPercentage,,,,,,,,0.100,0.100,
Depreciation,63.000,440.000,441.000,440.000,440.000,441.000,,441.000,,
DerivativeGainLossOnDerivativeNet,826978.000,157765.000,41763.000,,,,-662263.000,81603.000,,
DerivativeLossOnDerivative,,,,,,,,-81603.000,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,0.000,0.000
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.000,0.000,0.000,-0.010,-0.290,-0.920,,
FairValueAssumptionsExpectedDividendRate,,,0.000,,,,,0.000,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,3.360,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,0.006,,
FairValueInputsPriceEarningsRatioMultiple,,,,,,,,1.700,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,157765.000,41763.000,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,157765.000,41763.000,,,,,-81603.000,-10800.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,,,0.000,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySales,,,0.000,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,-369.000,0.000,,,,,,,
GeneralAndAdministrativeExpense,449167.000,170803.000,219630.000,131756.000,65035.000,151650.000,356412.000,6927127.000,,
IncomeLossFromContinuingOperations,,,,,,,-2896342.000,-11475467.000,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,-0.270,-0.920,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,-212479.000,-441.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,-0.020,-0.000,,
IncomeTaxesPaid,,,0.000,,,,,,,
IncreaseDecreaseInAccountsPayable,,,17204.000,,,,,307867.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,33886.000,,,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,0.000,,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,13500.000,,,,,,,
IncreaseDecreaseInOtherReceivables,,,0.000,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,114213.000,,
InterestExpense,,,0.000,,,,404994.000,4629943.000,,
InterestPaid,,,0.000,,,,,15000.000,,
InvestmentIncomeInterest,478.000,154.000,73.000,35.000,6.000,69.000,33.000,,,
LegalFees,,21703.000,51123.000,,,,,,,
MineralExtractionProcessingAndMarketingCosts,64234.000,37987.000,26563.000,3361.000,16437.000,1800.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,,,,-300000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,,,-300000.000,,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-100260.000,,,,,-613898.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-100260.000,,,,,-613898.000,,
NetIncomeLoss,313992.000,-51680.000,-204798.000,-259753.000,199496.000,-388785.000,-3108821.000,-11475908.000,,
NonoperatingIncomeExpense,827456.000,157550.000,41836.000,-124196.000,281408.000,-234894.000,-1067224.000,-4548340.000,,
OfficersCompensation,,13500.000,13500.000,,,,,148250.000,107500.000,
OperatingExpenses,513464.000,209230.000,246634.000,135557.000,81912.000,153891.000,,,,
OperatingIncomeLoss,-513464.000,-209230.000,-246634.000,-135557.000,-81912.000,-153891.000,-1829118.000,-6927127.000,,
PaymentsForRepurchaseOfCommonStock,,,0.000,,,,,,,
PaymentsOfStockIssuanceCosts,,,20750.000,,,,,,,
PaymentsToAcquireMineralRights,,,0.000,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,0.000,,,,,,,
ProceedsFromIssuanceOfPrivatePlacement,,,2086206.000,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,0.000,,,,,,,
ProceedsFromRelatedPartyDebt,,,0.000,,,,,,,
ProvisionForDoubtfulAccounts,,,0.000,,,,,,,
RepaymentsOfNotesPayable,,,,,,,,300000.000,,
ShareBasedCompensation,,,0.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,0.000,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,2.591,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,0.030,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,,,,,4690339.000,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,,0.500,,
ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,,,,,,,,40000.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,,,,,,,,9380675.000,,
StockIssued1,,,0.000,,,,,,,
StockIssuedDuringPeriodSharesAcquisitions,,,,,,,,,9385000.000,
StockIssuedDuringPeriodSharesOther,,,81728258.000,,,,,,,
StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,,,,,,,,2800000.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,2800000.000,,
StockIssuedDuringPeriodValueOther,,,2106956.000,,,,,,,
StockOptionPlanExpense,,,,,,,,2669673.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,115127084.000,115201260.000,115201260.000,115201260.000,-229423399.000,10918321.000,12478079.000,,
