,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,,,-8098.000,,,,,,,,,,,,,
AdvertisingExpense,-6953.000,4640.000,3345.000,90.000,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,41033.000,,28750.000,,,0.000,5992.000,11458.000,4750.000,,0.000,11057.000,,30277.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,30277.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,2500000.000,,,,,,,,,,,,
CashAcquiredFromAcquisition,,,,,,,,,,,,,,,,327655.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-8874.000,,7207.000,,,72098.000,,,,27189.000,,,,95221.000
CostOfGoodsAndServicesSold,0.000,0.000,,,,,,301399.000,243194.000,224508.000,228629.000,136873.000,147254.000,281421.000,231525.000,479990.000
CostOfPropertyRepairsAndMaintenance,,,,,,,,28993.000,42306.000,31975.000,31638.000,29970.000,51000.000,34880.000,29945.000,33621.000
CostOfRevenue,,,,,,,,272406.000,200888.000,192533.000,196991.000,106903.000,96254.000,104680.000,96644.000,94303.000
CostOfServices,,,,,,,,,,,,,,,,200761.000
Depreciation,,,,,,,,29979.000,,,,17958.000,,,,
DepreciationAndAmortization,,,,,,,,301399.000,,,,,,,,48260.000
DepreciationDepletionAndAmortization,,,3938.000,,155.000,,,29979.000,,,,17958.000,,,,48260.000
EarningsPerShareBasic,,,,-0.010,,0.000,,-0.030,-0.370,-0.050,-0.070,-0.020,-0.020,-0.040,-0.090,-0.020
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,,-0.000,,0.000,,,,,,,,,
EarningsPerShareDiluted,,,,-0.010,,0.000,,,,,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,,,47000.000
FinancialServicesRevenue,,,,,,,,,,,,,,,,269417.000
FoodAndBeverageRevenue,,,,,,,,377120.000,0.000,271209.000,562551.000,214593.000,168923.000,82911.000,,134237.000
GainLossOnDispositionOfAssets,,,,,,,,,12007.000,0.000,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,0.000,,,,,,,-2442.000,-2709.000,0.000,,0.000
GainsLossesOnExtinguishmentOfDebt,,,,,0.000,,,10000.000,187500.000,0.000,-187500.000,0.000,3000.000,0.000,0.000,-45933.000
GeneralAndAdministrativeExpense,,,,13636.000,,,,,,,,,,,,
GoodwillImpairmentLoss,,,,,,,,,,,,,,,,0.000
GrossProfit,84.000,-36.000,535.000,,,,,128414.000,86342.000,90663.000,86452.000,136423.000,62029.000,97087.000,57639.000,234072.000
IncomeLossFromEquityMethodInvestments,-736793.000,-703095.000,-334300.000,-435891.000,,,,,,,,,,,,
IncomeTaxesPaid,,,,,0.000,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,-46654.000,,,,-11102.000,,,,120870.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,43505.000,,16599.000,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,-3000.000,,,,0.000,,,,113825.000
IncreaseDecreaseInAccruedLiabilities,,,,,,,,124716.000,,,,96268.000,,,,105653.000
IncreaseDecreaseInAccruedSalaries,,,120000.000,,86700.000,,,60000.000,,,,31755.000,,,,75000.000
IncreaseDecreaseInAccruedTaxesPayable,,,,,,,,,,,,,,,,-1500.000
IncreaseDecreaseInDepositOtherAssets,,,,,,,,-2775.000,,,,6995.000,,,,5422.000
IncreaseDecreaseInDeposits,,,,,0.000,,,,,,,,,,,
IncreaseDecreaseInDueToEmployeesCurrent,,,,,0.000,,,,,,,,,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,,,,1130.000,,,,-249.000,,,,619.000
IncreaseDecreaseInInterestPayableNet,,,50211.000,,50139.000,,,7032.000,,,,8741.000,,,,21599.000
IncreaseDecreaseInInventories,,,,,,,,,,,,,,,,0.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,-5284.000,,,,6439.000,,,,-13436.000
InterestExpense,151185.000,198114.000,91244.000,89271.000,278888.000,91468.000,77667.000,7056.000,7295.000,8231.000,9514.000,8741.000,11877.000,11884.000,16287.000,25637.000
InterestPaidNet,,,,,0.000,,,,,,,,,,,
InvestmentIncomeInterest,,,,,0.000,0.000,0.000,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,0.000,,,,,,,,,,,
LegalFees,,,4000.000,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,78418.000,,72750.000,,,54224.000,,,,36158.000,,,,131588.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,78418.000,,72750.000,,,54224.000,,,,36158.000,,,,131588.000
NetCashProvidedByUsedInInvestingActivities,,,,,0.000,,,-44897.000,,,,14245.000,,,,-7298.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,0.000,,,-44897.000,,,,14245.000,,,,-7298.000
NetCashProvidedByUsedInOperatingActivities,,,-87292.000,,-65543.000,,,62771.000,,,,-23214.000,,,,-29069.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-87292.000,,-65543.000,,,62771.000,,,,-23214.000,,,,-29069.000
NetIncomeLoss,,,-334300.000,,-406085.000,-246330.000,-233775.000,-124491.000,-2879657.000,-439723.000,-500550.000,-203862.000,-242351.000,-587073.000,-1221206.000,-555719.000
NonoperatingIncomeExpense,-468634.000,-433432.000,-81565.000,-257350.000,-239337.000,-91035.000,-77011.000,2944.000,177205.000,-16502.000,-197692.000,-9452.000,-11586.000,-22941.000,-50897.000,-101847.000
OfficersCompensation,140000.000,150000.000,120000.000,136240.000,,,,,,,,,,,,
OperatingExpenses,268243.000,269627.000,253270.000,178541.000,166748.000,155295.000,156764.000,255849.000,3143204.000,513884.000,389310.000,330833.000,292794.000,661219.000,1227948.000,687944.000
OperatingIncomeLoss,-268159.000,-269663.000,-252735.000,-178541.000,-166748.000,-155295.000,-156764.000,-127435.000,-3056862.000,-423221.000,-302858.000,-194410.000,-230765.000,-564132.000,-1170309.000,-453872.000
OperatingLeasesIncomeStatementContingentRevenue,,,,,,,,41748.000,42743.000,43962.000,40168.000,40613.000,40360.000,35770.000,35377.000,46010.000
OperatingLeasesRentExpenseNet,,,,,,,,65703.000,66266.000,63832.000,59734.000,76500.000,72120.000,39679.000,-27459.000,58708.000
