,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableAndOtherAccruedLiabilities,3337000.000,3696000.000,3294000.000,3847000.000,4306000.000,4866000.000,2418000.000,3789000.000,3978000.000,4282000.000,4421000.000
AccruedIncomeTaxes,,,,,3655000.000,,,,4397000.000,,
AccruedIncomeTaxesCurrent,,,,,3923000.000,,,,4167000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-17240000.000,,,,-18075000.000,,
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,622000.000,841000.000,-813000.000,-826000.000,-897000.000,-796000.000,-759000.000,-558000.000,-570000.000,-439000.000,-429000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxHeldtomaturityDebtSecurities,-446000.000,-353000.000,353000.000,353000.000,0.000,,,,,,
AdditionalPaidInCapital,53181000.000,53372000.000,53596000.000,54015000.000,54878000.000,55192000.000,55855000.000,56587000.000,57593000.000,58772000.000,59846000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,1904000.000,2436000.000,1856000.000,2445000.000,3272000.000,2047000.000,2573000.000,2843000.000,3484000.000,2710000.000,3236000.000
AdvancesFromFederalHomeLoanBanks,79533000.000,108183000.000,127620000.000,110344000.000,142751000.000,117034000.000,107903000.000,98757000.000,108997000.000,129123000.000,108634000.000
Assets,789004000.000,793203000.000,813545000.000,829706000.000,851962000.000,839698000.000,860329000.000,839821000.000,856664000.000,876723000.000,863741000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,77549000.000,75370000.000,18584000.000,17279000.000,15904000.000,14628000.000,13569000.000,12602000.000,12066000.000
AvailableForSaleSecurities,,,,,,,,15489000.000,14447000.000,13281000.000,12726000.000
AvailableForSaleSecuritiesFairValueDisclosure,25956000.000,25148000.000,23918000.000,22694000.000,19967000.000,18507000.000,17075000.000,,,,
BankOwnedLifeInsurance,13754000.000,13905000.000,14056000.000,14209000.000,14513000.000,14669000.000,14818000.000,14971000.000,15125000.000,15279000.000,15429000.000
BuildingsAndImprovementsGross,,,,,22403000.000,,,,24539000.000,,
CashAndCashEquivalentsAtCarryingValue,53202000.000,29155000.000,30788000.000,41007000.000,37300000.000,59367000.000,70043000.000,33310000.000,34332000.000,35544000.000,30577000.000
CashAndDueFromBanks,15645000.000,13541000.000,15117000.000,17475000.000,15661000.000,19338000.000,17109000.000,15691000.000,18293000.000,16876000.000,19754000.000
CommitmentsAndContingencies,,0.000,0.000,0.000,0.000,,,,0.000,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,4685398.000,4688697.000,4698296.000,4712177.000,4734035.000,4749939.000,4766763.000,4786181.000,4813831.000,4847017.000,4874447.000
CommonStockSharesOutstanding,,,,,2033336.000,2035240.000,2042820.000,2026938.000,2048888.000,2082074.000,2109504.000
CommonStockValue,47000.000,47000.000,47000.000,47000.000,47000.000,47000.000,47000.000,47000.000,47000.000,48000.000,48000.000
DeferredIncomeTaxLiabilities,,,,,2590000.000,,,,2316000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,1267000.000,,,,1214000.000,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,-268000.000,,,,230000.000,,
DeferredTaxAssetsNet,,,,,3857000.000,,,,3530000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,1288000.000,,,,1137000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,12000.000,,,,7000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,2557000.000,,,,2386000.000,,
DeferredTaxLiabilitiesDeferredExpense,,,,,261000.000,,,,246000.000,,
DeferredTaxLiabilitiesInvestments,,,,,484000.000,,,,308000.000,,
DeferredTaxLiabilitiesOther,,,,,352000.000,,,,324000.000,,
Deposits,625323000.000,598582000.000,599310000.000,630511000.000,617722000.000,630639000.000,660455000.000,647432000.000,650791000.000,648475000.000,654040000.000
DepositsMoneyMarketDeposits,,,,,55252000.000,,,,50652000.000,,
DepositsNegotiableOrderOfWithdrawalNOW,,,,,126858000.000,,,,144571000.000,,
DepositsSavingsDeposits,,,,,198667000.000,,,,203009000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,604000.000,,,,698000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,667000.000,,,,477000.000,,
FairValueOptionLoansHeldAsAssetsAggregateAmountInNonaccrualStatus,,,,,10200000.000,9200000.000,5000000.000,4900000.000,2425000.000,3200000.000,3200000.000
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresAmountOfAvailableUnusedFunds,,,,,151713000.000,,,,183931000.000,,
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresCollateralPledged1,,,,,18850000.000,,,,,,
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresWeightedAverageInterestRate,,,,,0.028,,,,0.034,,
FederalHomeLoanBankAdvancesLongTerm,,,,,143300.000,,,,109000000.000,,
FederalHomeLoanBankAdvancesMaturitiesSummary,,,,,142751000.000,,,,,,
FederalHomeLoanBankAdvancesMaturitiesSummaryDueAfterFiveYearsOfBalanceSheetDate,,,,,52950000.000,,,,47139000.000,,
FederalHomeLoanBankAdvancesMaturitiesSummaryDueFromFourToFiveYearsOfBalanceSheetDate,,,,,10349000.000,,,,8299000.000,,
FederalHomeLoanBankAdvancesMaturitiesSummaryDueFromThreeToFourYearsOfBalanceSheetDate,,,,,8092000.000,,,,10349000.000,,
FederalHomeLoanBankAdvancesMaturitiesSummaryDueFromTwoToThreeYearsOfBalanceSheetDate,,,,,9847000.000,,,,8092000.000,,
FederalHomeLoanBankAdvancesMaturitiesSummaryDueWithinOneYearOfBalanceSheetDate,,,,,53214000.000,,,,29247000.000,,
FederalHomeLoanBankStock,3891000.000,5318000.000,5987000.000,6273000.000,6809000.000,6486000.000,5274000.000,4928000.000,5068000.000,5848000.000,5618000.000
FinancingReceivableAllowanceForCreditLosses,,,,,,,,1557000.000,0.000,,
