,2011-01-29,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AdditionsToNoncurrentAssets,,426000000.000,588000000.000,,,,
AdvertisingExpense,473000000.000,474000000.000,460000000.000,452000000.000,436000000.000,414000000.000,325000000.000
AmortizationOfIntangibleAssets,,,3000000.000,1000000.000,0.000,0.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,2000000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,4000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-674000000.000,-195000000.000,-162000000.000,746000000.000,162000000.000,867000000.000,-614000000.000
CommonStockDividendsPerShareCashPaid,0.600,0.800,1.000,1.200,1.360,2.000,2.400
CommonStockDividendsPerShareDeclared,,,5.000,1.200,2.360,4.000,4.400
ComprehensiveIncomeNetOfTax,,849000000.000,757000000.000,939000000.000,1037000000.000,1258000000.000,1130000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,821000000.000,849000000.000,757000000.000,939000000.000,1037000000.000,1258000000.000,1130000000.000
CostOfGoodsAndServicesSold,5982000000.000,6307000000.000,6073000000.000,6344000000.000,6646000000.000,6950000000.000,7449000000.000
CurrentFederalTaxExpenseBenefit,406000000.000,357000000.000,432000000.000,407000000.000,454000000.000,553000000.000,345000000.000
CurrentForeignTaxExpenseBenefit,10000000.000,11000000.000,18000000.000,28000000.000,21000000.000,21000000.000,21000000.000
CurrentIncomeTaxExpenseBenefit,470000000.000,414000000.000,517000000.000,525000000.000,544000000.000,670000000.000,428000000.000
CurrentStateAndLocalTaxExpenseBenefit,54000000.000,46000000.000,67000000.000,90000000.000,69000000.000,96000000.000,62000000.000
DebtInstrumentPeriodicPaymentInterest,209000000.000,225000000.000,276000000.000,300000000.000,328000000.000,317000000.000,
DeferredFederalIncomeTaxExpenseBenefit,-20000000.000,6000000.000,14000000.000,11000000.000,46000000.000,17000000.000,99000000.000
DeferredForeignIncomeTaxExpenseBenefit,-1000000.000,-44000000.000,-7000000.000,4000000.000,1000000.000,-12000000.000,3000000.000
DeferredIncomeTaxExpenseBenefit,-24000000.000,-37000000.000,11000000.000,18000000.000,50000000.000,11000000.000,110000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-3000000.000,1000000.000,4000000.000,3000000.000,3000000.000,6000000.000,8000000.000
DefinedBenefitPlanBenefitsPaid,-14000000.000,17000000.000,22000000.000,-20000000.000,20000000.000,28000000.000,56000000.000
DefinedBenefitPlanContributionsByEmployer,15000000.000,15000000.000,12000000.000,11000000.000,10000000.000,17000000.000,14000000.000
DefinedBenefitPlanContributionsByPlanParticipants,12000000.000,12000000.000,12000000.000,13000000.000,10000000.000,15000000.000,14000000.000
DefinedBenefitPlanInterestCost,12000000.000,11000000.000,12000000.000,11000000.000,14000000.000,13000000.000,12000000.000
DefinedContributionPlanCostRecognized,49000000.000,51000000.000,55000000.000,56000000.000,59000000.000,64000000.000,67000000.000
Depreciation,387000000.000,387000000.000,386000000.000,406000000.000,438000000.000,457000000.000,518000000.000
DepreciationAmortizationAndAccretionNet,,,,,,,518000000.000
DepreciationAndAmortization,394000000.000,391000000.000,389000000.000,407000000.000,438000000.000,457000000.000,
DepreciationDepletionAndAmortization,,356000000.000,354000000.000,368000000.000,398000000.000,415000000.000,472000000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,111000000.000,0.000,0.000,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,111000000.000,,,,,
DividendsCommonStockCash,1488000000.000,1144000000.000,1449000000.000,349000000.000,691000000.000,1171000000.000,1268000000.000
EarningsPerShareBasic,2.490,2.800,2.600,3.120,3.570,4.300,4.040
EarningsPerShareDiluted,2.420,2.700,2.540,3.050,3.500,4.220,3.980
EffectOfExchangeRateOnCashAndCashEquivalents,5000000.000,2000000.000,0.000,-1000000.000,-6000000.000,-1000000.000,-6000000.000
EffectiveIncomeTaxRateContinuingOperations,0.356,0.307,0.412,0.375,0.363,0.352,0.317
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationDispositionOfBusiness,-0.024,0.000,0.000,,,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0.005,-0.022,0.011,-0.014,-0.013,-0.017,-0.012
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseCharitableContributions,,-0.050,0.000,0.000,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,0.000,0.043,0.024,0.000,0.000,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.009,-0.024,-0.013,0.001,-0.010,-0.006,-0.015
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.035,0.040,0.040,0.038,0.036,0.034,0.034
EffectiveIncomeTaxRateReconciliationTaxSettlements,,,,,,,-0.040
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,21000000.000,17000000.000,25000000.000,29000000.000,30000000.000,33000000.000,32000000.000
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,762000000.000,943000000.000,1060000000.000,,,,
EquityMethodInvestmentDividendsOrDistributions,49000000.000,0.000,0.000,,,,
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,,,0.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,19000000.000,48000000.000,116000000.000,36000000.000,43000000.000,70000000.000,42000000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,19000000.000,48000000.000,116000000.000,36000000.000,43000000.000,70000000.000,42000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,-3000000.000,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,7000000.000,4000000.000,,,,,
FiniteLivedIntangibleAssetsUsefulLifeMaximum,20.000,,,,,,
FiniteLivedIntangibleAssetsUsefulLifeMinimum,3.000,,,,,,
FutureAmortizationExpenseYearFour,2000000.000,2000000.000,,,,,
FutureAmortizationExpenseYearOne,6000000.000,3000000.000,,,,,
FutureAmortizationExpenseYearThree,3000000.000,2000000.000,,,,,
FutureAmortizationExpenseYearTwo,3000000.000,2000000.000,,,,,
GainLossOnDispositionOfAssets,,,3000000.000,0.000,0.000,-2000000.000,0.000
GainLossOnForeignCurrencyCashFlowHedgeIneffectiveness,,,0.000,0.000,0.000,0.000,
GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,-45000000.000,86000000.000,0.000,0.000,,,
GainsLossesOnExtinguishmentOfDebt,25000000.000,0.000,0.000,,,,-36000000.000
GoodwillAndIntangibleAssetImpairment,,,93000000.000,0.000,0.000,,
GoodwillImpairmentLoss,,119000000.000,12000000.000,,,,
GoodwillOtherChanges,,,,0.000,,,
GoodwillTranslationAndPurchaseAccountingAdjustments,9000000.000,-2000000.000,,,,,
GrossProfit,3631000000.000,4057000000.000,4386000000.000,4429000000.000,4808000000.000,5204000000.000,5125000000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,27000000.000,0.000,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,1446000000.000,1636000000.000,1934000000.000,1696000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,42000000.000,-37000000.000,1000000.000,131000000.000,152000000.000,267000000.000,134000000.000
IncomeLossFromEquityMethodInvestments,0.000,0.000,0.000,0.000,0.000,0.000,
