,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,245492000.000,255864000.000,277297000.000,285671000.000,301988000.000,277042000.000,269823000.000,260622000.000,251072000.000,294222000.000,300973000.000,320953000.000,299715000.000,298762000.000,341508000.000,289786000.000,248563000.000,286379000.000,272274000.000,251163000.000,218237000.000,272970000.000,308859000.000,326249000.000,343796000.000
AccountsReceivableNetCurrent,419138000.000,453012000.000,462532000.000,425936000.000,475739000.000,457969000.000,455333000.000,459081000.000,418633000.000,464491000.000,423564000.000,559763000.000,464999000.000,499479000.000,534002000.000,520389000.000,490686000.000,500713000.000,467241000.000,479140000.000,414184000.000,421939000.000,417325000.000,440692000.000,381200000.000
AccruedIncomeTaxesCurrent,1643000.000,2734000.000,3456000.000,5224000.000,5819000.000,4088000.000,4015000.000,3828000.000,3777000.000,2640000.000,3557000.000,9570000.000,8215000.000,5553000.000,3708000.000,5470000.000,5077000.000,4725000.000,4152000.000,5069000.000,5014000.000,4204000.000,5112000.000,3534000.000,4118000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,308822000.000,315601000.000,318987000.000,312983000.000,319228000.000,317354000.000,323881000.000,330012000.000,337447000.000,344782000.000,341061000.000,-346500000.000,352843000.000,357502000.000,360513000.000,362620000.000,369128000.000,366272000.000,375149000.000,379088000.000,387852000.000,395378000.000,402359000.000,406375000.000,408885000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-3624000.000,-3099000.000,-3255000.000,-3327000.000,-2681000.000,-3246000.000,-2976000.000,-1851000.000,-1859000.000,-1575000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,1813000.000,3066000.000,-5947000.000,-9674000.000,-6627000.000,-10161000.000,-9446000.000,-8681000.000,-9319000.000,-9690000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2136000.000,-338000.000,-8961000.000,-13450000.000,-9759000.000,-13831000.000,-12846000.000,-10536000.000,-11181000.000,-11268000.000,-9973000.000,-9094000.000,-9138000.000,-9496000.000,-10720000.000,-9475000.000,-12936000.000,-12279000.000,-11894000.000,-13016000.000,-13906000.000,-15383000.000,-14319000.000,-14176000.000,-13212000.000
AdditionalPaidInCapital,,695815000.000,675452000.000,674498000.000,674430000.000,662287000.000,659006000.000,651148000.000,648596000.000,646974000.000,648176000.000,644594000.000,649536000.000,653853000.000,650474000.000,649715000.000,645066000.000,638976000.000,632065000.000,624997000.000,619994000.000,613412000.000,613036000.000,626093000.000,632863000.000
AdditionalPaidInCapitalCommonStock,706393000.000,,,,,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,593000.000,567000.000,552000.000,1094000.000,1438000.000,1382000.000,1424000.000,1442000.000,420000.000,486000.000,460000.000,338000.000,369000.000,292000.000,2943000.000,2943000.000,2918000.000,3033000.000,3394000.000,3417000.000,3314000.000,3314000.000,3314000.000,2838000.000,4535000.000
