,2011-03-31,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,918000.000,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,900000.000,0.000,,
AssetRetirementObligationAccretionExpense,4257000.000,4314000.000,4307000.000,3753000.000,3750000.000,3749000.000,5692000.000,10015000.000
AssetRetirementObligationLiabilitiesIncurred,,,,1340000.000,,,,3413000.000
AssetRetirementObligationLiabilitiesSettled,,,,-1470000.000,,,,691000.000
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,,,,,118593000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,109577000.000
BusinessAcquisitionsProFormaRevenue,,,,,,,,1100982000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,6683000.000,,1199000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2790000.000,,,-53765000.000,,,,-126295000.000
CostOfPurchasedPower,,,,,,9930000.000,,11056000.000
CostsAndExpenses,296526000.000,328690000.000,333296000.000,352978000.000,431169000.000,473337000.000,692166000.000,834778000.000
CurrentIncomeTaxExpenseBenefit,372000.000,387000.000,-26718000.000,19000.000,986000.000,-3540000.000,-1567000.000,4790000.000
DeferredIncomeTaxExpenseBenefit,46845000.000,86789000.000,-28469000.000,-46057000.000,153517000.000,-23163000.000,91115000.000,15618000.000
DepreciationDepletionAndAmortization,134543000.000,150757000.000,167894000.000,177697000.000,250730000.000,270598000.000,402083000.000,530460000.000
EarningsPerShareBasic,0.500,0.880,-0.620,-0.640,1.720,-0.410,1.690,0.170
EarningsPerShareDiluted,0.490,0.870,-0.620,-0.640,1.700,-0.410,1.670,0.170
EffectiveIncomeTaxRateContinuingOperations,,0.410,0.380,0.390,0.400,0.380,,0.390
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,,0.350
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,,,3919000.000,,4900000.000
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,,,,,,,,19951000.000
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,,,,,,,,19956000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,,,,16479000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,,,,,25493000.000
FairValueOptionChangesInFairValueGainLoss,67254000.000,43307000.000,-395490000.000,-135930000.000,86750000.000,,,
FairValueOptionChangesInFairValueGainLoss1,,,,,,-43121000.000,,15544000.000
FuelCosts,,,,,,12096000.000,,14604000.000
GainLossOnDerivativeInstrumentsNetPretax,-50996000.000,18912000.000,125551000.000,-109050000.000,221783000.000,-100160000.000,-15452000.000,-202023000.000
GainLossRelatedToLitigationSettlement,,,0.000,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,-5167000.000,0.000,,-18053000.000
GasGatheringTransportationMarketingAndProcessingCosts,12747000.000,16841000.000,15237000.000,16272000.000,19029000.000,19218000.000,19333000.000,22618000.000
GeneralAndAdministrativeExpense,36023000.000,30783000.000,28158000.000,38382000.000,31701000.000,32515000.000,54424000.000,44765000.000
ImpairmentOfOilAndGasProperties,,,0.000,0.000,0.000,0.000,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-119341000.000,386778000.000,-70677000.000,317337000.000,52202000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,118196000.000,212068000.000,-143483000.000,,,,,
IncomeTaxExpenseBenefit,,87176000.000,-55187000.000,-46038000.000,154503000.000,-26703000.000,89548000.000,20408000.000
IncreaseDecreaseInAccountsPayable,4752000.000,,,-5338000.000,,,,23770000.000
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,,,,,,,,-4857000.000
