,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,1699448.000,1200455.000,1492526.000,1866163.000,1203525.000,1348241.000,1191122.000,898819.000,705247.000,1083297.000,1694312.000,1383898.000,1658383.000,1399023.000,1609741.000,1707332.000
AccountsReceivableNetCurrent,6386586.000,5096486.000,4047059.000,4098834.000,4022555.000,4383958.000,5373023.000,5269551.000,6449691.000,7176071.000,6225923.000,5528509.000,6529550.000,6889100.000,7810417.000,6059111.000
AccruedLiabilitiesCurrent,419818.000,288589.000,1149741.000,399713.000,297639.000,412390.000,343913.000,722864.000,618574.000,518821.000,666675.000,517291.000,505952.000,409861.000,671906.000,418255.000
AccruedRoyaltiesCurrent,516357.000,477890.000,738832.000,453846.000,488721.000,692631.000,712776.000,907026.000,1078296.000,1169862.000,1293717.000,1349051.000,1441668.000,1169763.000,967785.000,963676.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,3105143.000,3141947.000,3258299.000,3371013.000,3488784.000,3613972.000,3758202.000,3956167.000,4092603.000,4248940.000,4395603.000,4539067.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-232397.000,-277062.000,-267177.000,-267689.000,-269483.000,-268515.000,-263997.000,-265850.000,-265852.000,-266564.000,-267461.000,-289690.000,-290351.000,-289004.000,-259992.000,-287900.000
AdditionalPaidInCapitalCommonStock,43283397.000,43490116.000,43514591.000,48396935.000,48593311.000,48904324.000,56766036.000,63101466.000,63190943.000,65983201.000,70986406.000,71188770.000,76857194.000,77495796.000,77698416.000,77977698.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,838750.000,986048.000,607858.000,864419.000,991990.000,1048864.000,903961.000,1159756.000,2404659.000,1751567.000,1912668.000,2204177.000,2071706.000,2226890.000
Assets,11583722.000,9502644.000,7850807.000,11950998.000,8480995.000,17161225.000,16589220.000,15904743.000,15069541.000,14997710.000,18058235.000,14358269.000,12222650.000,16264622.000,13445084.000,10778229.000
AssetsCurrent,10276209.000,8422233.000,6738705.000,10674777.000,7223861.000,15670653.000,14990613.000,14357721.000,13315685.000,12340578.000,15356430.000,11818788.000,9813094.000,13845391.000,11215656.000,8755831.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,,257000.000,257000.000,,,,257000.000,
