,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,87774000.000,85625000.000,53005000.000,59076000.000,92493000.000,94724000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,28363000.000,49967000.000,30986000.000,37451000.000,44577000.000,49406000.000
AdvertisingExpense,497200000.000,779700000.000,828800000.000,971800000.000,1200000000.000,1000000000.000
AllocatedShareBasedCompensationExpense,88588000.000,85625000.000,53005000.000,59634000.000,105450000.000,104820000.000
AmortizationOfIntangibleAssets,22057000.000,35771000.000,59843000.000,57926000.000,139952000.000,79426000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,11300000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,15442000.000,-8591000.000,3140000.000,1484000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,1974000.000,3326000.000,35856000.000,21946000.000,1005000.000,
AvailableForSaleSecuritiesGrossRealizedGains,2482000.000,4075000.000,35692000.000,3362000.000,443000.000,3556000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,600149000.000,205944000.000,82160000.000,25223000.000,218976000.000,279485000.000
AvailableForSaleSecuritiesGrossRealizedLosses,41000.000,5000.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,4784000.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,0.000,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,2.090,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,1.930,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,179839000.000,,,,
BusinessAcquisitionsProFormaRevenue,,2881117000.000,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,343000.000,-13367000.000,-15461000.000,2555000.000
BusinessExitCosts1,,,,,,8272000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-37946000.000,45824000.000,350467000.000,-110039000.000,491042000.000,-152260000.000
CommonStockDividendsPerShareDeclared,,0.720,0.960,1.160,1.360,0.000
ComprehensiveIncomeNetOfTax,,139540000.000,304907000.000,340219000.000,55069000.000,-76431000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,2141000.000,1613000.000,-6454000.000,-7399000.000,18638000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,141681000.000,306520000.000,333765000.000,47670000.000,-57793000.000
CostOfGoodsAndServicesSold,,,,883176000.000,778161000.000,
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,94820000.000,155357000.000,116371000.000,125982000.000,126024000.000,138672000.000
CostOfRevenue,,,,,,755730000.000
CostOfServicesExcludingDepreciationDepletionAndAmortization,666424000.000,837113000.000,883730000.000,757194000.000,652137000.000,617058000.000
CostmethodInvestmentsOtherThanTemporaryImpairment,,,5000000.000,66600000.000,,
CostsAndExpenses,1861682000.000,2477365000.000,2596784000.000,2730820000.000,3051345000.000,3172507000.000
CurrentFederalTaxExpenseBenefit,49450000.000,56439000.000,115250000.000,-45842000.000,67505000.000,23343000.000
CurrentForeignTaxExpenseBenefit,8496000.000,16496000.000,14402000.000,19132000.000,14012000.000,27242000.000
CurrentIncomeTaxExpenseBenefit,31436000.000,82139000.000,143598000.000,-41497000.000,89302000.000,54247000.000
CurrentStateAndLocalTaxExpenseBenefit,-26510000.000,9204000.000,13946000.000,-14787000.000,7785000.000,3662000.000
DeferredFederalIncomeTaxExpenseBenefit,-23293000.000,40414000.000,-821000.000,74255000.000,-50254000.000,-100798000.000
DeferredForeignIncomeTaxExpenseBenefit,-12829000.000,-5316000.000,-6158000.000,-476000.000,-5805000.000,-8865000.000
DeferredIncomeTaxExpenseBenefit,-35483000.000,37076000.000,-9096000.000,76869000.000,-59786000.000,-119181000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,639000.000,1978000.000,-2117000.000,3090000.000,-3727000.000,-9518000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.030,0.030,0.030,0.030,0.030
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,,0.500,0.500
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.500,0.500,0.500,0.500
Depreciation,56719000.000,52481000.000,58909000.000,61156000.000,62205000.000,71676000.000
DilutiveSecurities,,,,,-1799000.000,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,-3992000.000,-9051000.000,1926000.000,,,
DividendsCommonStockCash,14399000.000,68901000.000,77830000.000,96577000.000,113196000.000,
EarlyRepaymentOfSeniorDebt,,,,,,126409000.000
EarningsPerShareBasic,2.010,1.850,3.420,4.980,1.440,-0.520
EarningsPerShareDiluted,1.850,1.710,3.290,4.680,1.330,-0.520
EffectOfExchangeRateOnCashAndCashEquivalents,-4496000.000,2556000.000,3478000.000,-13168000.000,-10298000.000,-6434000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350,0.350
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,32700000.000,31300000.000,19300000.000,22200000.000,36600000.000,34800000.000
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,4200000.000,,
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,105749000.000,16777000.000,10326000.000,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,-17636000.000,-30761000.000,-12527000.000,,,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,368433000.000,78058000.000,51534000.000,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,22166000.000,57101000.000,32891000.000,44957000.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,32891000.000,44957000.000,56418000.000,51764000.000
FiniteLivedIntangibleAssetsFutureAmortizationExpense,26619000.000,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,3660000.000,-1050000.000,-2883000.000,-1558000.000,5436000.000,
FutureAmortizationExpenseYearFive,455000.000,,,,,
FutureAmortizationExpenseYearFour,607000.000,,,,,
FutureAmortizationExpenseYearOne,18712000.000,,,,,
FutureAmortizationExpenseYearThree,669000.000,,,,,
FutureAmortizationExpenseYearTwo,6176000.000,,,,,
GainLossOnDispositionOfIntangibleAssets,,,,,34341000.000,0.000
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,14752000.000,,,
GeneralAndAdministrativeExpense,328728000.000,396013000.000,372470000.000,443610000.000,525629000.000,547160000.000
GoodwillAcquiredDuringPeriod,397423000.000,264439000.000,67781000.000,165095000.000,,32237000.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,,-10371000.000
GoodwillImpairmentLoss,,,,,14056000.000,275367000.000
GoodwillTranslationAdjustments,-27983000.000,-6002000.000,5402000.000,-50051000.000,,
IncomeLossFromContinuingOperations,178225000.000,168317000.000,283858000.000,240200000.000,119455000.000,-41469000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,142623000.000,214675000.000,331520000.000,174792000.000,79639000.000,-248622000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,171522000.000,289062000.000,416301000.000,269929000.000,142873000.000,-81274000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,28899000.000,74387000.000,84781000.000,95137000.000,63234000.000,167348000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,175569000.000,169847000.000,281799000.000,234557000.000,113357000.000,-16340000.000
IncomeLossFromContinuingOperationsPerBasicShare,2.050,1.950,3.400,2.880,1.440,-0.520
IncomeLossFromContinuingOperationsPerDilutedShare,1.890,1.810,3.270,2.710,1.330,-0.520
IncomeLossFromDiscontinuedOperationsNetOfTax,-3992000.000,-9051000.000,1926000.000,174673000.000,17000.000,189000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.040,-0.100,0.020,2.100,0.000,0.000
