,2011-09-30,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-1666000.000,
CostOfGoodsSold,26964000.000,29112000.000
DeferredIncomeTaxExpenseBenefit,-243000.000,
DepreciationDepletionAndAmortization,704000.000,
EarningsPerShareBasic,-0.170,-0.500
EarningsPerShareDiluted,-0.170,-0.500
EffectOfExchangeRateOnCashAndCashEquivalents,222000.000,
GeneralAndAdministrativeExpense,5048000.000,6141000.000
GrossProfit,8892000.000,10192000.000
IncomeLossFromContinuingOperations,-2724000.000,-7932000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2854000.000,-3235000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.170,-0.500
IncomeLossFromContinuingOperationsPerDilutedShare,-0.170,-0.500
IncomeTaxExpenseBenefit,-130000.000,4697000.000
IncomeTaxesPaid,19000.000,
IncreaseDecreaseInAccountsAndNotesReceivable,-4680000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,250000.000,
IncreaseDecreaseInCustomerDeposits,-1079000.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,154000.000,
IncreaseDecreaseInInventories,665000.000,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,218000.000,
IncreaseDecreaseInOtherOperatingAssets,24000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1522000.000,
IncreaseDecreaseInRestructuringReserve,-1114000.000,
InterestExpense,1226000.000,782000.000
InterestPaid,337000.000,
NetCashProvidedByUsedInFinancingActivities,64000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,64000.000,
NetCashProvidedByUsedInInvestingActivities,-77000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-77000.000,
NetCashProvidedByUsedInOperatingActivities,-1875000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1875000.000,
NetIncomeLoss,-2724000.000,-7932000.000
NonoperatingIncomeExpense,-1303000.000,-1726000.000
OperatingExpenses,10443000.000,11701000.000
OperatingIncomeLoss,-1551000.000,-1509000.000
OtherNonoperatingIncomeExpense,-77000.000,-944000.000
PaymentsForRepurchaseOfCommonStock,8000.000,
PaymentsOfFinancingCosts,64000.000,
PaymentsToAcquireIntangibleAssets,15000.000,
PaymentsToAcquirePropertyPlantAndEquipment,62000.000,
ProceedsFromIssuanceOfDebt,1287000.000,
ProceedsFromPaymentsForOtherFinancingActivities,136000.000,
ProvisionForDoubtfulAccounts,7000.000,
RepaymentsOfDebt,1287000.000,
RestructuringCharges,,77000.000
SalesRevenueGoodsNet,35856000.000,39304000.000
SellingExpense,3461000.000,3573000.000
SeveranceCosts,172000.000,
ShareBasedCompensation,112000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,15703000.000,15933000.000
WeightedAverageNumberOfSharesOutstandingBasic,15703000.000,15933000.000
