,2011-12-31
AmortizationOfDebtDiscountPremium,71299.000
CashPeriodIncreaseDecrease,-2190554.000
CostOfGoodsSold,379589.000
CostOfGoodsSoldDepreciation,8044.000
DepreciationAndAmortization,36860.000
EarningsPerShareBasicAndDiluted,-0.090
GainLossOnSaleOfPropertyPlantEquipment,-1653.000
GrossProfit,70771.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-3555186.000
IncomeTaxExpenseBenefit,54892.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,108481.000
IncreaseDecreaseInAccountsReceivable,-75806.000
IncreaseDecreaseInDeferredIncomeTaxes,-54892.000
IncreaseDecreaseInDepositsOutstanding,54333.000
IncreaseDecreaseInInventories,51281.000
IncreaseDecreaseInOtherDeferredLiability,20169.000
IncreaseDecreaseInPrepaidExpense,-2045.000
InterestIncomeExpenseNonoperatingNet,-99650.000
InventoryWriteDown,44633.000
IssuanceOfStockAndWarrantsForServicesOrClaims,189503.000
NetCashProvidedByUsedInFinancingActivities,1000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1000000.000
NetCashProvidedByUsedInInvestingActivities,-88247.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-88247.000
NetCashProvidedByUsedInOperatingActivities,-3102307.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3102307.000
NetIncomeLoss,-3610078.000
NetIncomeLossAvailableToCommonStockholdersBasic,-4691721.000
NonoperatingIncomeExpense,-99650.000
OperatingExpenses,3526307.000
OperatingIncomeLoss,-3455536.000
PaymentsToAcquireIntangibleAssets,13141.000
PaymentsToAcquirePropertyPlantAndEquipment,83606.000
PreferredStockDividendsIncomeStatementImpact,1081643.000
ProceedsFromNotesPayable,1000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,8500.000
ResearchAndDevelopmentExpense,1110670.000
Revenues,450360.000
SalesRevenueNet,450360.000
SellingGeneralAndAdministrativeExpense,2378777.000
