,2011-07-31,2011-10-31,2012-01-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-27,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,481412.000,329687.000,590865.000,677521.000,542035.000
AccountsPayableCurrent,,49629.000,20810.000,31754.000,35902.000,72040.000,69409.000,68365.000,285868.000,684438.000,1369313.000,1207781.000,556263.000,843667.000,682983.000,1255421.000,1062793.000,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,137954.000,92767.000,71376.000,67876.000,46611.000,135855.000,20943.000,,,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,,136482.000,178095.000,292660.000,241813.000,317131.000,342610.000,415527.000,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,260513.000,199968.000,262205.000,601324.000,508001.000,424845.000,343671.000,,,,,
AccruedLiabilitiesCurrent,,,,8482.000,13019.000,17408.000,23551.000,31113.000,38675.000,45990.000,51078.000,59893.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1704.000,2569.000,1368.000,1662.000,2056.000,2476.000,3013.000,2203679.000,2140487.000,2090813.000,2038626.000,2192703.000,2145411.000,2135423.000,11860.000,17760.000,23831.000,29903.000,35975.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,-17661.000,-25194.000,-37400.000,-25932.000,-26864.000,-22309.000,-24628.000,,,,,
AdditionalPaidInCapital,28130.000,,,,,,,,,,-1589693.000,-1102050.000,2767479.000,2440947.000,2815789.000,3354565.000,4055964.000,14030897.000,17637215.000,17989184.000,19074754.000,24586201.000
AdditionalPaidInCapitalCommonStock,,30424.000,436906.000,732277.000,1208659.000,1385421.000,1512233.000,2896195.000,3186568.000,3922304.000,,,,,,,,,,,,
Assets,12862.000,198222.000,126691.000,216436.000,280900.000,70381.000,76713.000,936268.000,660578.000,349191.000,2839162.000,2497240.000,2891227.000,2553134.000,2887456.000,2066260.000,2672280.000,5218308.000,5434647.000,5347087.000,2174907.000,1556205.000
AssetsCurrent,12862.000,198222.000,126691.000,202063.000,266191.000,65895.000,72521.000,930306.000,655036.000,341110.000,1657569.000,1388145.000,1857371.000,1593375.000,1879780.000,1115663.000,1756777.000,52893.000,172995.000,111021.000,2111428.000,1498798.000
Cash,7673.000,138222.000,66691.000,142063.000,200500.000,1956.000,12521.000,795940.000,350158.000,85608.000,428586.000,661971.000,1023964.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,7673.000,,,,,,,,,,,,,866951.000,1336706.000,421048.000,1314553.000,36898.000,76613.000,7869.000,2098488.000,1477229.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,0.150,,0.991,0.991,,,,,,,,1.670
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,,,2600080.000,2600080.000,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,,,,,,,,,,150000.000
CommonStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,,4970000.000,5370000.000,5645000.000,6145000.000,6265000.000,6335000.000,7588333.000,7847083.000,8576666.000,37762500.000,38243750.000,42370821.000,43275822.000,43891655.000,44470822.000,45697072.000,45998488.000,46758057.000,100169608.000,100941430.000,103996974.000
CommonStockSharesOutstanding,,4970000.000,5370000.000,5645000.000,6145000.000,6265000.000,6335000.000,7588333.000,7847083.000,8576666.000,37762500.000,38243750.000,42370821.000,43275822.000,43891655.000,44470822.000,45697072.000,45998488.000,46758057.000,100169608.000,100941430.000,103996974.000
CommonStockValue,4970.000,4970.000,5370.000,5645.000,6145.000,6265.000,6335.000,7588.000,7847.000,8576.000,37762.000,38243.000,42371.000,43276.000,43892.000,44471.000,45697.000,45998.000,46757.000,100170.000,100941.000,103997.000
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,,,,,,110273.000,,95281.000,361116.000,11668.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,,,,,,,,,,67858.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,,,1403149.000
DebtInstrumentFaceAmount,,,,,,,,,,,,,,,,,,,,,,50000.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,,,,,,0.080,0.080,0.080,,
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,,,,,,,,,,,-1406644.000,-1052093.000,,
DebtInstrumentUnamortizedDiscountNoncurrent,,,,,,,,,,,,,,,,,,,,-110114.000,-294752.000,-1114751.000
DeferredRentCreditCurrent,,,,,,,,,,,92767.000,88428.000,84595.000,80700.000,85508.000,82275.000,80521.000,,,,,
DeferredRentCreditNoncurrent,,,,,,,,,,,1274743.000,1192861.000,1119860.000,1049114.000,1090066.000,1028120.000,985916.000,,,,,
DeferredTaxAssetsEquityMethodInvestments,,,,,,,,,,,,,,,,,,,,,,-53000.000
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,,,-3331690.000,,,,8212000.000
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,41738.000,39786.000,38061.000,36345.000,38510.000,37054.000,36264.000,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,0.000,,,,0.000,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,,,,-4217871.000,,,,6152000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,,,,,,2154.000,,,,912000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,,,,,,,,,,,,,,,,,,85000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,,,,,,,,,,,,,,,884027.000,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,1026928.000,,,,-3331690.000,,,,8212000.000
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,671896.000,,,,1902540.000,,,,1054117.000,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-20794.000,164579.000,450370.000,1267432.000,1742294.000,2273694.000,2651151.000,3285671.000,4147982.000,5673235.000,,,,,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,414771.000,393888.000,376815.000,,,,,,,,,
DueFromRelatedPartiesNoncurrent,,,,,,,,,,,,,,,,,,213331.000,213331.000,213331.000,,
DueToAffiliateCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,213331.000,213331.000,213331.000,,
DueToOtherRelatedPartiesClassifiedCurrent,,,,,,,,,,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,,,,,
DueToRelatedPartiesCurrent,,,2863.000,44596.000,15021.000,35123.000,5178.000,24228.000,11776.000,0.000,2124.000,124975.000,153029.000,127467.000,94461.000,95419.000,166957.000,117124.000,50000.000,301745.000,124500.000,
DueToRelatedPartiesCurrentAndNoncurrent,,,,44596.000,15021.000,,,,,,,,,,,,,,,,,
