,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,3060.000,7825.000,3100.000,3790.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,0.000,,,
AdditionalPaidInCapital,23972.000,23972.000,23972.000,23972.000
Assets,8333.000,10412.000,6663.000,4443.000
AssetsCurrent,8333.000,10412.000,6663.000,4443.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,425000000.000,425000000.000,425000000.000,425000000.000
CommonStockSharesIssued,5280000.000,5280000.000,5280000.000,5280000.000
CommonStockSharesOutstanding,5280000.000,5280000.000,5280000.000,5280000.000
CommonStockValue,528.000,528.000,528.000,528.000
DeferredTaxAssetsGross,6765.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,6765.000,,,
DeferredTaxAssetsValuationAllowance,6765.000,,,
DueToRelatedPartiesCurrent,3981.000,18906.000,38048.000,59623.000
Liabilities,7041.000,26731.000,41148.000,63413.000
LiabilitiesAndStockholdersEquity,8333.000,10412.000,6663.000,4443.000
LiabilitiesCurrent,7041.000,26731.000,41148.000,63413.000
OperatingLossCarryforwards,19897.000,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,
PreferredStockSharesOutstanding,0.000,0.000,0.000,
PrepaidExpenseCurrent,8333.000,10412.000,6663.000,4443.000
RetainedEarningsAccumulatedDeficit,-23208.000,-40819.000,-58985.000,-83470.000
StockholdersEquity,1292.000,-16319.000,-34485.000,-58970.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1292.000,-16319.000,-34485.000,-58970.000
