,2012-01-31,2012-04-30,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-10-31,2016-01-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,-949808.000,0.000,,,,,
AllocatedShareBasedCompensationExpense,,,216073.000,,,,983930.000,,,,280475.000,,8000.000,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,154768.000,,1518758.000,
AmortizationOfFinancingCosts,,,25788.000,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,5476.000,
AssetRetirementObligationAccretionExpense,145912.000,149760.000,232188.000,224928.000,225498.000,373894.000,243976.000,244509.000,242608.000,312835.000,302208.000,258782.000,248299.000,246952.000
AssetRetirementObligationLiabilitiesIncurred,,,,,,,,,,,0.000,,,
AssetRetirementObligationLiabilitiesSettled,,,,,,,4381.000,,,,0.000,,0.000,
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,,,-52431.000,,0.000,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,28359.000,-461964.000,-55956.000,,,,0.000,0.000,,,,,
BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresAcquisitionCostExpensed,,,37234752.000,,,,,0.000,0.000,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,634092.000,,,,11373.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,838562.000,,,,535109.000,,,,1698640.000,,-28159.000,
ComprehensiveIncomeNetOfTax,,,-37870076.000,-481782.000,-886083.000,-1237154.000,,,,,,,,
CostsAndExpensesRelatedParty,44856.000,96759.000,80493.000,82554.000,15912.000,17425.000,6754.000,0.000,0.000,0.000,0.000,0.000,,
CostsIncurredAssetRetirementObligationIncurred,,,99.000,,,,59518.000,,,,0.000,,0.000,
CostsIncurredDevelopmentCosts,,,685878.000,,,,,,,,,,,
CostsIncurredExplorationCosts,,,,,,,320000.000,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,3120000.000,
DebtIssuanceCosts,,,,,,,,,,,283455.000,,,
DepreciationDepletionAndAmortization,213833.000,201294.000,273294.000,264768.000,221465.000,326453.000,300991.000,191764.000,179678.000,238404.000,224256.000,162166.000,489404.000,391219.000
DerivativeGainLossOnDerivativeNet,126803.000,40376.000,641594.000,414630.000,,,,0.000,0.000,,,,1273926.000,-439367.000
DividendsPreferredStockStock,,,,,,,,,,,0.000,,,
EarningsPerShareBasic,,0.010,,,-0.070,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,,-3.230,-0.040,,,-0.120,-0.050,-0.080,-0.260,-0.080,-0.090,-0.180,-0.290
EarningsPerShareDiluted,,0.010,,,-0.070,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,0.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,-641594.000,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,,,-175540.000,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,-28971.000,-3380.000,,4759.000,-6401.000,714.000,-5275.000
GainLossOnDispositionOfAssets1,,,,,,,,0.000,0.000,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,-640936.000
GeneralAndAdministrativeExpense,,,833097.000,758141.000,869719.000,837419.000,1561172.000,946325.000,645496.000,1432457.000,943280.000,980480.000,2366174.000,3109081.000
IncomeLossFromContinuingOperations,,,,,,,,-2225697.000,-1649151.000,,-1779523.000,-1951779.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-464008.000,-210962.000,-37870076.000,-475919.000,-1014895.000,-1237154.000,-1593777.000,-1274758.000,-1593144.000,-2088571.000,-1780846.000,-1951761.000,-4151412.000,-7073400.000
IncomeTaxExpenseBenefit,-172131.000,-284050.000,,5863.000,-128812.000,,4599.000,0.000,0.000,0.000,0.000,0.000,0.000,
IncomeTaxesPaid,,,,,,,10000.000,,,,0.000,,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,580603.000,,,,446804.000,,,,-554635.000,,-210872.000,
