,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AmortizationOfIntangibleAssets,,,,81426.000,,,,11031.000,11031.000,11031.000,10727.000,6666.000,6667.000
BusinessCombinationAcquisitionRelatedCosts,,27740.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,474447.000,,496762.000,,,,758691.000,,,,-299133.000,
CostOfGoodsAndServicesSoldDepreciation,,,14634.000,,,,,,,,,,
CostOfGoodsSoldDepreciation,,,,13323.000,,,,,,,,,
CostOfRevenue,1883919.000,6282809.000,13099483.000,10673589.000,13402740.000,15028016.000,15611552.000,15425817.000,18869736.000,17515451.000,15873016.000,14846915.000,21277014.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,42426.000,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,2032899.000,,,,,
DeferredIncomeTaxExpenseBenefit,,,,-261000.000,,,,,,,,,
Depreciation,,,,169714.000,,,,223296.000,276824.000,231480.000,188910.000,217420.000,215373.000
DepreciationAmortizationAndAccretionNet,106736.000,97623.000,171738.000,169714.000,151951.000,80622.000,,,,,,,
DepreciationAndAmortization,,,,,,,,234327.000,287855.000,242511.000,199637.000,224086.000,222040.000
DepreciationDepletionAndAmortization,,97623.000,,183042.000,,,,234327.000,,,,224086.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,0.000,,0.000,0.000,0.000,0.000,,0.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,-53645.000,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,,0.000,0.000,0.000,0.000,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,0.340,,,,0.340,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,-13812.000,
GeneralAndAdministrativeExpense,962703.000,1714223.000,3559466.000,3799252.000,3634242.000,2520011.000,1223805.000,3415207.000,3329271.000,3432786.000,4050812.000,3421383.000,3489740.000
GrossProfit,1229917.000,2542421.000,4974919.000,4399885.000,5307585.000,4471593.000,4018655.000,5259786.000,5122439.000,6300736.000,6652527.000,4614830.000,6267477.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,,,,,366617.000,,,,,,,,
IncomeLossFromContinuingOperations,,,,,,469845.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,374605.000,294583.000,1143437.000,1063968.000,-55290.000,1190105.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,91447.000,61255.000,12068.000,-526408.000,471156.000,694924.000,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,204387.000,206026.000,617635.000,802579.000,4531.000,744040.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,-87527.000,,,-10040.000,54227.000,184294.000,21295.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,-53324.000,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,0.000,,,,,,,,
IncomeTaxExpenseBenefit,,9605.000,8976.000,-261000.000,17012.000,225079.000,81487.000,170218.000,88557.000,525802.000,261389.000,-59821.000,446065.000
IncomeTaxExpenseBenefitContinuingOperations,,,,-261000.000,,,,,,,,,
IncomeTaxExpenseBenefitIntraperiodTaxAllocation,,,,,-36633.000,,,,,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,-223000.000,,,,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,-34000.000,,,,127184.000,,,,1540.000,
IncomeTaxReconciliationOtherAdjustments,,,,,,,,19607.000,,,,-61361.000,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,-4000.000,,,,23427.000,,,,,
IncomeTaxesPaid,,,,,,,,170218.000,,,,,
IncreaseDecreaseInAccountsPayable,,1959673.000,,-316396.000,,,,512254.000,,,,-749858.000,
IncreaseDecreaseInAccountsReceivable,,-213698.000,,-1796155.000,,,,-364811.000,,,,-2603614.000,
IncreaseDecreaseInAccruedLiabilities,,197298.000,,,,,,,,,,,
IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,,-119755.000,,-431381.000,,,,872.000,,,,400164.000,
IncreaseDecreaseInInventories,,1510632.000,,1329252.000,,,,-590726.000,,,,-973088.000,
IncreaseDecreaseInOtherCurrentLiabilities,,,,231609.000,,,,,,,,,
IncreaseDecreaseInOtherNoncurrentAssets,,2135.000,,-144087.000,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,,-5871.000,,,,-18035.000,,,,8016.000,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,,381162.000,,,,-695177.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,182989.000,,,,149592.000,,,,,
IncreaseDecreaseInPrepaidExpense,,113113.000,,,,,,,,,,172410.000,
InterestExpense,69051.000,156748.000,269384.000,184098.000,164358.000,215984.000,504531.000,302838.000,248549.000,299768.000,252362.000,332822.000,314880.000
InterestPaid,,,,184098.000,,,,281914.000,,,,332822.000,
IssuanceOfStockAndWarrantsForServicesOrClaims,,18432.000,,,,,,,,,,,
MarketingAndAdvertisingExpense,,,1126228.000,917979.000,1091839.000,1203365.000,1085587.000,953798.000,,,,,
NetCashProvidedByUsedInFinancingActivities,,-226334.000,,1042423.000,,,,-1377983.000,,,,-2867490.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-226334.000,,1042423.000,,,,-1377983.000,,,,-2867490.000,
NetCashProvidedByUsedInInvestingActivities,,-94093.000,,22088.000,,,,-44875.000,,,,-114752.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-94093.000,,22088.000,,,,-44875.000,,,,-114752.000,
NetCashProvidedByUsedInOperatingActivities,,794874.000,,-567749.000,,,,2181549.000,,,,2683109.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,794874.000,,-567749.000,,,,2181549.000,,,,2683109.000,
NetIncomeLoss,91447.000,51650.000,3092.000,-265408.000,454144.000,416521.000,196297.000,194347.000,260253.000,801929.000,823874.000,4531.000,744040.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,,,,,,201426.000,,,,,
NonoperatingIncomeExpense,-69031.000,-111779.000,-105419.000,-39348.000,41603.000,27329.000,-611244.000,-281849.000,-193553.000,-418139.000,-203451.000,-156173.000,-265432.000
OperatingExpenses,1069439.000,2369387.000,4857432.000,4886945.000,4878032.000,3803998.000,2960913.000,4603332.000,4634303.000,4739160.000,5385108.000,4513947.000,4811940.000
OperatingIncomeLoss,160478.000,173034.000,117487.000,-487060.000,429553.000,667595.000,1057742.000,656454.000,488136.000,1561576.000,1267419.000,100883.000,1455537.000
OperatingLeasesIncomeStatementLeaseRevenue,,,417944.000,,,370476.000,,245005.000,312593.000,373732.000,375723.000,399325.000,330937.000
OperatingLeasesRentExpenseNet,,,,191751.000,,,,,,,,,
