,2011-08-26,2011-11-25,2012-05-25,2012-08-24,2012-11-23
AmortizationOfDebtDiscountPremium,,,25000.000,,
CapitalizedComputerSoftwarePeriodIncreaseDecrease,,,22000.000,,
CashPeriodIncreaseDecrease,,,-81000.000,,
ComprehensiveIncomeNetOfTax,,,1851000.000,1197000.000,1154000.000
CostOfGoodsSold,9932000.000,11606000.000,9622000.000,10405000.000,8657000.000
DeferredIncomeTaxExpenseBenefit,,,960000.000,,
DepreciationDepletionAndAmortization,,,453000.000,461000.000,461000.000
EarningsPerShareBasicDistributed,,,0.000,0.000,0.000
EarningsPerShareBasicUndistributed,0.050,0.010,0.060,0.040,0.050
EarningsPerShareDiluted,0.050,0.010,0.060,0.040,0.050
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,156000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,0.434,0.472
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,,,,4772000.000,5453000.000
EntityWideRevenueMajorCustomerAmount,,,,10259000.000,7146000.000
EntityWideRevenueMajorCustomerPercentage,,,,0.622,0.472
GeneralAndAdministrativeExpense,1788000.000,2060000.000,1883000.000,2022000.000,2038000.000
GrossProfit,5919000.000,5653000.000,6448000.000,6097000.000,6491000.000
IncomeLossAttributableToNoncontrollingInterest,2000.000,10000.000,-5000.000,-1000.000,25000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2476000.000,1815000.000,2704000.000,2291000.000,2277000.000
IncomeTaxExpenseBenefit,952000.000,996000.000,1014000.000,994000.000,1074000.000
IncomeTaxesPaid,,,48000.000,,
IncreaseDecreaseInAccountsPayable,,,-488000.000,,
IncreaseDecreaseInAccountsReceivable,,,-4571000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,246000.000,,
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,,-3120000.000,,
IncreaseDecreaseInCustomerDeposits,,,1101000.000,,
IncreaseDecreaseInInventories,,,1411000.000,,
IncreaseDecreaseInOtherAccruedLiabilities,,,65000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,291000.000,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,294000.000,287000.000,150000.000,154000.000,166000.000
InterestExpense,-207000.000,-195000.000,214000.000,231000.000,319000.000
InterestPaid,,,147000.000,,
NetCashProvidedByUsedInFinancingActivities,,,826000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,826000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-503000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-503000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-560000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-560000.000,,
NetIncomeLoss,1522000.000,809000.000,1695000.000,1298000.000,1178000.000
NetIncomeLossAvailableToCommonStockholdersBasic,970000.000,257000.000,1143000.000,746000.000,892000.000
NonoperatingIncomeExpense,,,-211000.000,-170000.000,-410000.000
OperatingExpenses,3260000.000,3617000.000,3533000.000,3636000.000,3804000.000
OperatingIncomeLoss,2659000.000,2036000.000,2915000.000,2461000.000,2687000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,156000.000,-101000.000,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,-24000.000
OtherNonoperatingExpense,,,-3000.000,-61000.000,91000.000
OtherNonoperatingIncomeExpense,-24000.000,26000.000,,,
PaymentsOfDividendsPreferredStockAndPreferenceStock,,,552000.000,,
PaymentsToAcquireMachineryAndEquipment,,,481000.000,,
PreferredStockDividendsIncomeStatementImpact,552000.000,552000.000,552000.000,552000.000,286000.000
ProceedsFromIssuanceOfCommonStock,,,11000.000,,
ProceedsFromLinesOfCredit,,,1425000.000,,
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,,-158000.000,,
ProfitLoss,1524000.000,819000.000,1690000.000,1297000.000,1203000.000
RepaymentsOfDebtAndCapitalLeaseObligations,,,-100000.000,,
ResearchAndDevelopmentExpense,136000.000,171000.000,310000.000,337000.000,258000.000
Revenues,15851000.000,17259000.000,16070000.000,16502000.000,15148000.000
SalesRevenueNet,15851000.000,17259000.000,16070000.000,16502000.000,15148000.000
SellingAndMarketingExpense,1336000.000,1386000.000,1340000.000,1277000.000,1508000.000
ShareBasedCompensation,,,25000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,20495000.000,20500000.000,20381000.000,20391000.000,17317000.000
WeightedAverageNumberOfSharesOutstandingBasic,20201000.000,20213000.000,20231000.000,20237000.000,17151000.000
