,2011-07-01,2011-12-30,2012-03-30,2012-12-28,2013-03-29,2013-06-28,2013-12-27,2014-03-28,2014-06-27,2014-12-26,2015-03-27,2015-06-26,2016-01-01,2016-04-01,2016-07-01,2016-09-30,2016-12-30,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,135000.000,,157000.000,,,150000.000,,,141000.000,,,54000.000,,,,,100000.000
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,,,,,,,,,,,,,,13000.000,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,,,,53000.000,,,155000.000,,,,,
AmortizationOfDeferredCharges,,,,,,,5000.000,5000.000,5000.000,41000.000,82000.000,123000.000,,,,,,
AmortizationOfIntangibleAssets,,,,113000.000,113000.000,113000.000,64000.000,64000.000,64000.000,64000.000,64000.000,64000.000,10000.000,10000.000,10000.000,9000.000,10000.000,10000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,52342.000,65000.000,164850.000,468132.000,564475.000,125500.000,678943.000,658905.000,734605.000,757105.000,804965.000,940354.000,-1513870.000,1006304.000,1157356.000
AssetImpairmentCharges,,,,,,,,,,,,2000000.000,,,,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,0.000,,116000.000,,,-766000.000,,,-1626000.000,,,-322000.000,,,,-401000.000,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,,,0.000,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,0.000,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,0.000,,,,,
ConcentrationRiskPercentage1,,,,1.000,1.000,1.000,,,,,,,,,,,,
CostOfGoodsAndServicesSold,28470000.000,28372000.000,29764000.000,28285000.000,30782000.000,29995000.000,28528000.000,30035000.000,29112000.000,27691000.000,30325000.000,29741000.000,27116000.000,27412000.000,27045000.000,25150000.000,19181000.000,19089000.000
DeferredIncomeTaxExpenseBenefit,,501000.000,,40000.000,,,-629000.000,,,0.000,,,,,,,,
DeferredRevenueRevenueRecognized,,,,,,,,,,698000.000,,,,,,,,
DefinedBenefitPlanContributionsByEmployer,,,,,,,,,,,,,67000.000,,,,70000.000,
DefinedContributionPlanCostRecognized,,,,8000.000,,,8000.000,,,63000.000,,,,,,,,
DefinedContributionPlanEmployerMatchingContributionPercent,,,,0.250,,,0.250,,,,,,0.000,,,,0.250,
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,,,,,,,,,,,,,,0.060,
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,,,0.060,,,,,,,,,,,,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,,,,,0.060,,,,,,,,,,,
Depreciation,,,,1013000.000,1051000.000,1096000.000,1100000.000,1157000.000,1141000.000,1173000.000,1066000.000,1049000.000,840000.000,807000.000,717000.000,686000.000,645000.000,652000.000
DepreciationAndAmortization,,1015000.000,,1140000.000,,,1195000.000,,,1240000.000,,,855000.000,,,,664000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,,,,,,,0.000,0.000,0.000,0.000,-0.090,-0.060
EarningsPerShareBasic,0.140,0.100,0.270,0.020,-0.120,0.040,-0.110,-0.060,0.000,-0.080,-0.550,-0.390,0.150,0.140,0.160,0.020,,
EarningsPerShareDiluted,0.130,0.090,0.260,0.020,-0.120,0.040,-0.110,-0.060,0.000,-0.080,-0.550,-0.390,0.150,0.140,0.160,0.020,,
GainLossOnSaleOfPropertyPlantEquipment,,-5000.000,,0.000,,,,,,,,,,,,,,
GoodwillAndIntangibleAssetImpairment,,,,,,,0.000,0.000,,,,4057000.000,,,,,,
GoodwillImpairmentLoss,,,,,,,11800000.000,,,,,,,,,,0.000,
GrossProfit,6156000.000,5487000.000,8256000.000,4704000.000,2899000.000,5159000.000,3610000.000,4770000.000,3880000.000,3252000.000,2564000.000,4703000.000,5817000.000,5736000.000,5463000.000,3271000.000,1795000.000,2279000.000
IncomeLossFromContinuingOperations,,,,,,,,,,,,,1543000.000,1461000.000,1605000.000,177000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2128000.000,1503000.000,4136000.000,379000.000,-1827000.000,606000.000,-1716000.000,-931000.000,25000.000,-795000.000,-5536000.000,-4017000.000,1543000.000,1461000.000,1599000.000,253000.000,-865000.000,-615000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,,0.150,0.140,0.160,0.020,-0.090,-0.060
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,,,0.150,0.140,0.160,0.020,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,
IncomeTaxExpenseBenefit,795000.000,555000.000,1529000.000,140000.000,-683000.000,224000.000,-617000.000,-362000.000,3000.000,0.000,0.000,0.000,0.000,0.000,-6000.000,76000.000,0.000,0.000
IncomeTaxesPaid,,54000.000,,99000.000,,,11000.000,,,0.000,,,0.000,,,,79000.000,
IncreaseDecreaseInAccountsPayable,,2262000.000,,-3337000.000,,,-3213000.000,,,1847000.000,,,-5016000.000,,,,-2098000.000,
IncreaseDecreaseInAccountsReceivable,,16000.000,,-2878000.000,,,-5972000.000,,,-1531000.000,,,-4731000.000,,,,-5876000.000,
IncreaseDecreaseInAccruedLiabilities,,-178000.000,,-876000.000,,,-341000.000,,,-820000.000,,,427000.000,,,,-2133000.000,
IncreaseDecreaseInCustomerDeposits,,-12000.000,,-56000.000,,,1012000.000,,,989000.000,,,-176000.000,,,,-592000.000,
IncreaseDecreaseInInventories,,1018000.000,,2550000.000,,,-455000.000,,,5590000.000,,,922000.000,,,,-892000.000,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,91000.000,,,-94000.000,,,63000.000,,,,-3000.000,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,,,-4000.000,,,-41000.000,,,-74000.000,,,,48000.000,
IncreaseDecreaseInOtherOperatingAssets,,183000.000,,352000.000,,,392000.000,,,-1180000.000,,,315000.000,,,,-212000.000,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,320937.000,76135.000,108261.000,0.000,0.000,63145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
InterestAndDebtExpense,491000.000,353000.000,292000.000,279000.000,359000.000,10000.000,360000.000,492000.000,558000.000,534000.000,665000.000,316000.000,289000.000,513000.000,389000.000,201000.000,219000.000,229000.000
InterestPaid,,333000.000,,241000.000,,,403000.000,,,345000.000,769000.000,1184000.000,365000.000,803000.000,,,209000.000,
InventoryWriteDown,,,,,,,,,,,,,498000.000,,,,6000.000,
IssuanceOfStockAndWarrantsForServicesOrClaims,,11000.000,,,,,,,,,,,,,,,,
LeaseAndRentalExpense,,,,357000.000,296000.000,293000.000,100000.000,137000.000,90000.000,,,,,,,,,
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,,,,,,,,,,,,,,,,0.005,
NetCashProvidedByUsedInFinancingActivities,,-1338000.000,,4003000.000,,,-1755000.000,,,-749000.000,,,-1241000.000,,,,-7668000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-1338000.000,,4003000.000,,,-1755000.000,,,-749000.000,,,-1241000.000,,,,-7668000.000,
NetCashProvidedByUsedInInvestingActivities,,-1225000.000,,-1211000.000,,,-2270000.000,,,-496000.000,,,-685000.000,,,,5293000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-1225000.000,,-1211000.000,,,-2270000.000,,,-496000.000,,,-685000.000,,,,5293000.000,
NetCashProvidedByUsedInOperatingActivities,,2563000.000,,-2676000.000,,,3259000.000,,,-381000.000,,,1604000.000,,,,1974000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,2563000.000,,-2676000.000,,,3259000.000,,,-381000.000,,,1604000.000,,,,1974000.000,
NetIncomeLoss,1333000.000,948000.000,2607000.000,239000.000,-1144000.000,382000.000,-1099000.000,-569000.000,22000.000,-795000.000,-5536000.000,-4017000.000,1543000.000,1461000.000,1605000.000,177000.000,-865000.000,-615000.000
OperatingIncomeLoss,2623000.000,954000.000,4486000.000,658000.000,-1412000.000,607000.000,-1337000.000,-440000.000,583000.000,-261000.000,-4871000.000,-3701000.000,1832000.000,1974000.000,1988000.000,454000.000,-646000.000,-386000.000
OtherAmortizationOfDeferredCharges,,,,,,,,,,,,,,40000.000,56000.000,,,
OtherNoncashIncome,,907000.000,,0.000,,,,,,,,,,,,,,
