,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,687000.000,810000.000,666000.000,380000.000,545000.000,677000.000,629000.000,528000.000,710000.000,816000.000,994000.000,713000.000,4192000.000,568000.000,649000.000,478000.000,96000.000,156000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,147000.000,56000.000,20000.000,59000.000,164000.000,53000.000,49000.000,110000.000,96000.000,175000.000,24000.000,63000.000,142000.000,96000.000,215000.000,680000.000,749000.000,771000.000
AccountsReceivableNet,525000.000,518000.000,449000.000,318000.000,374000.000,369000.000,462000.000,450000.000,,,,,,,,,,
AccountsReceivableRelatedParties,98000.000,69000.000,102000.000,94000.000,209000.000,295000.000,470000.000,452000.000,469000.000,557000.000,622000.000,277000.000,336000.000,329000.000,262000.000,284000.000,285000.000,3416000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,90000000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,-54000.000,-57000.000,-36000.000,,,-27000.000,-20000.000
AllowanceForDoubtfulAccountsReceivable,,,,,166000.000,120000.000,127000.000,79000.000,1000.000,0.000,0.000,,,,,,,
Assets,67274000.000,64531000.000,64506000.000,54208000.000,53679000.000,53573000.000,54293000.000,51589000.000,51384000.000,48635000.000,47795000.000,47342000.000,37733000.000,33472000.000,32571000.000,31128000.000,21264000.000,22127000.000
BelowMarketLeaseAccumulatedAmortization,,,,,,,,,,,408000.000,,,,,,,
BelowMarketLeaseGross,,,,,,,,,,,408000.000,,,,,,,
BusinessAcquisitionSharePrice,,,,,,,,,,,,,,,26.550,,,
Capital,28743000.000,25704000.000,24777000.000,25500000.000,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,2017000.000,1984000.000,1815000.000,1671000.000,1624000.000,1868000.000,3170000.000,888000.000,2937000.000,926000.000,1203000.000,1858000.000,7987000.000,4177000.000,4044000.000,3491000.000,5359000.000,5297000.000
DebtInstrumentCarryingAmount,,,,,22633000.000,22604000.000,24759000.000,24715000.000,,,,,,,,,,
DebtWeightedAverageInterestRate,,,,,,,,,,0.061,0.061,0.061,,,,,,
DeferredCostsLeasingAccumulatedAmortization,,,,,,,,,,,96000000.000,,,,,,,
DeferredFinanceCostsNet,336000.000,342000.000,643000.000,624000.000,657000.000,646000.000,710000.000,637000.000,622000.000,595000.000,566000.000,539000.000,364000.000,286000.000,208000.000,130000.000,,
DerivativeFixedInterestRate,,,,,,,0.055,,,,,,,,,,,
DueFromRelatedParties,,,,,,,,,,,,,,,312000.000,1093000.000,1093000.000,1093000.000
EquityMethodInvestmentOwnershipPercentage,,,,,,,,,,,0.600,,,,,1.000,,
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,,,,,180580000.000,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationEquity,,,,,,,71911000.000,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,,,,,,,180580000.000,,,,,,,,,,,
EquityMethodInvestments,,,,,21600000.000,21375000.000,20749000.000,20611000.000,18500000.000,17746000.000,16825000.000,16278000.000,16108000.000,15973000.000,14991000.000,14797000.000,14409000.000,12293000.000
FiniteLivedIntangibleAssetAcquiredInPlaceLeases,417000.000,375000.000,340000.000,117000.000,87000.000,58000.000,28000.000,14000.000,7000.000,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,24000.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,,,,,,,24000.000,,,,,,,,,,,
GeneralPartnersCapitalAccount,,0.000,0.000,,,,,,,,,,,,,,,
GuaranteeObligationsCurrentCarryingValue,,,,,21400000.000,21600000.000,18400000.000,18300000.000,,,,,,,,,,
GuaranteeObligationsMaximumExposure,,,,,,,,,18200000.000,,,,,,,,,
InvestmentBuildingAndBuildingImprovements,31301000.000,29856000.000,29856000.000,21483000.000,21483000.000,21483000.000,21484000.000,21484000.000,21504000.000,21633000.000,21662000.000,21670000.000,9723000.000,9723000.000,9723000.000,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,23297000.000,22919000.000,22586000.000,22282000.000,21600000.000,21375000.000,20749000.000,20611000.000,,,,,,,,,,
Land,14638000.000,13988000.000,13988000.000,11089000.000,11089000.000,11089000.000,11089000.000,11089000.000,11089000.000,11089000.000,11089000.000,11089000.000,4760000.000,4760000.000,4760000.000,,,
Liabilities,38531000.000,38827000.000,39729000.000,28708000.000,29268000.000,29844000.000,31190000.000,28965000.000,29169000.000,26421000.000,26004000.000,25842000.000,13569000.000,9716000.000,9912000.000,10206000.000,845000.000,927000.000
LiabilitiesAndStockholdersEquity,67274000.000,64531000.000,64506000.000,54208000.000,53679000.000,53573000.000,54293000.000,51589000.000,51384000.000,48635000.000,47795000.000,47342000.000,37733000.000,33472000.000,32571000.000,31128000.000,21264000.000,22127000.000
LimitedPartnersCapitalAccount,28743000.000,25704000.000,24777000.000,25500000.000,24411000.000,23729000.000,23103000.000,22624000.000,22215000.000,22214000.000,21791000.000,21554000.000,24221000.000,23792000.000,22659000.000,20922000.000,20446000.000,21220000.000
LimitedPartnersCapitalAccountUnitsOutstanding,2833.000,2833.000,2833.000,2833.000,2833.000,2833.000,2833.000,2833.000,2833.000,2833.000,2833.000,2833.000,2833.000,2833.000,2833.000,2833.000,2833.000,2833.000
LongTermDebt,,,,,,,24759000.000,,,,24587000.000,,,,8980000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,194000.000,,,,205000.000,,,,8980000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,24360000.000,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,205000.000,,,,24382000.000,,,,,,,
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,,,,,,0.400,,,,0.400,,,,,,,
NotesPayable,34610000.000,34567000.000,33868000.000,22662000.000,22633000.000,22604000.000,24759000.000,24715000.000,24673000.000,24630000.000,24587000.000,24505000.000,9163000.000,8980000.000,8980000.000,,,
NotesPayableFairValueDisclosure,,,,,23000000.000,23100000.000,25300000.000,25300000.000,25300000.000,25300000.000,,24800000.000,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,2868000.000,3194000.000,4982000.000,5469000.000,5778000.000,6370000.000,5622000.000,3485000.000,3563000.000,673000.000,267000.000,429000.000,,,,,,
NotesReceivableNet,,,,,,106000.000,103000.000,116000.000,113000.000,109000.000,106000.000,103000.000,100000.000,97000.000,93000.000,14000.000,13000.000,13000.000
NumberOfRealEstateProperties,,,,,,,,,2.000,2.000,2.000,2.000,,,,,,
OffMarketLeaseUnfavorable,82000.000,66000.000,49000.000,35000.000,25000.000,14000.000,4000.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,,,,,,,18345000.000,,,,1861000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,,,,,2543000.000,,,,869000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,,,,,,1225000.000,,,,46000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,,,,,,1486000.000,,,,110000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,,,,,,2183000.000,,,,168000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,,,,,,2478000.000,,,,668000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,,,,,,,,8430000.000,,,,,,,
OtherAssets,336000.000,364000.000,811000.000,808000.000,849000.000,734000.000,543000.000,498000.000,509000.000,463000.000,418000.000,411000.000,269000.000,278000.000,420000.000,373000.000,,
OtherNotesPayable,,,,,,,,,,,,,,,,8980000.000,,
PartnersCapital,28743000.000,25704000.000,24777000.000,25500000.000,24411000.000,23729000.000,23103000.000,22624000.000,22215000.000,22214000.000,21791000.000,21500000.000,24164000.000,23756000.000,22659000.000,20922000.000,20419000.000,21200000.000
PartnersCapitalAttributableToNoncontrollingInterest,,0.000,0.000,,,,,,,,,,,,,,,
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,28743000.000,25704000.000,24777000.000,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentFairValueDisclosure,,,,,,9600000.000,9600000.000,,,,,,,,,,,
RealEstateAccumulatedDepreciation,,,,,,,5732440.000,,,,6611683.000,,,,2786757.000,,,
RealEstateAndAccumulatedDepreciationAccumulatedDepreciation,,,,,,,-5732440.000,,,,,,,,,,,
RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,,,,,,,24759494.000,,,,24586723.000,,,,,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,,,,,,,22700433.000,,,,23012345.000,,,,,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,,,,,,,11088949.000,,,,11088949.000,,,,,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLandAndBuildingsAndImprovements,,,,,,,33789383.000,,,,,,,,,,,
RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionCarryingCosts,,,,,,,2713081.000,,,,3024992.000,,,,,,,
RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,,,,,,,20017948.000,,,,20017948.000,,,,,,,
RealEstateAndAccumulatedDepreciationInitialCostOfLand,,,,,,,11058354.000,,,,11058354.000,,,,,,,
RealEstateGrossAtCarryingValue,,,,,,,33789383.000,,,,34101294.000,,,,14806113.000,,,
RealEstateHeldforsale,,,,,,,,,,,,,,,,10752000.000,,
RealEstateInvestmentPropertyAccumulatedDepreciation,6365000.000,6682000.000,6978000.000,5052000.000,5278000.000,5511000.000,5732000.000,5953000.000,6172000.000,6392000.000,6612000.000,6831000.000,2631000.000,2709000.000,2787000.000,,,
RealEstateInvestmentPropertyAtCost,46613000.000,44642000.000,44738000.000,33346000.000,33557000.000,33633000.000,33790000.000,33876000.000,33896000.000,34042000.000,34101000.000,34109000.000,14791000.000,14791000.000,14806000.000,,,
RealEstateInvestmentPropertyNet,40248000.000,37960000.000,37760000.000,28294000.000,28279000.000,28122000.000,28058000.000,27923000.000,27724000.000,27650000.000,27489000.000,27278000.000,12160000.000,12082000.000,12019000.000,,,
RealEstateInvestments,,,,,49966000.000,49555000.000,48835000.000,48548000.000,46231000.000,45396000.000,44314000.000,43556000.000,28268000.000,28055000.000,27010000.000,25549000.000,14409000.000,12293000.000
RealEstateInvestmentsJointVentures,,,,,,,2700000.000,,,,,,,,,,,
SecuredDebt,,,,,,1000000.000,1000000.000,1000000.000,,,,,,,,,,
SecurityDepositLiability,137000.000,134000.000,144000.000,103000.000,123000.000,126000.000,127000.000,127000.000,127000.000,127000.000,132000.000,132000.000,72000.000,72000.000,68000.000,68000.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,28743000.000,25704000.000,24777000.000,25500000.000,24411000.000,23729000.000,23103000.000,22624000.000,22215000.000,22214000.000,21791000.000,21500000.000,24164000.000,23756000.000,22659000.000,20922000.000,20419000.000,21200000.000
TenantImprovements,674000.000,798000.000,894000.000,774000.000,985000.000,1061000.000,1217000.000,1303000.000,1303000.000,1320000.000,1350000.000,1350000.000,308000.000,308000.000,323000.000,,,
