,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,10975000.000,7899000.000,9396000.000,8195000.000,8813000.000,4334000.000,7532000.000,7073000.000,6727000.000,8129000.000,17634000.000,7721000.000,1309000.000,967000.000,12408000.000,9318000.000,14095000.000,7431000.000,20234000.000,18673000.000,17133000.000,20684000.000,29690000.000,27446000.000
AccountsReceivableNetCurrent,10892000.000,4267000.000,3633000.000,5135000.000,7180000.000,2474000.000,4713000.000,5652000.000,3788000.000,6721000.000,3530000.000,7849000.000,5226000.000,3362000.000,2416000.000,2416000.000,2416000.000,2733000.000,3977000.000,3990000.000,3982000.000,3986000.000,5228000.000,12278000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,16340000.000,13839000.000,14824000.000,17366000.000,15039000.000,15184000.000,19761000.000,29053000.000,24277000.000,35064000.000,29539000.000,31016000.000,31157000.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,1606000.000,3440000.000,2682000.000,3403000.000,2541000.000,1924000.000,3349000.000,4258000.000,2957000.000,2600000.000,2280000.000,2799000.000,3759000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,15338000.000,15542000.000,15765000.000,15982000.000,16208000.000,16444000.000,16708000.000,17024000.000,17173000.000,17345000.000,17328000.000,17103000.000,17945000.000,18865000.000,19896000.000,21037000.000,22193000.000,23368000.000,24594000.000,25826000.000,27148000.000,28426000.000,30346000.000,31488000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,59000.000,-35000.000,-55000.000,-95000.000,-17000.000,-19000.000,-1000.000,-111000.000,-5000.000,1000.000,,-120000.000,-55000.000
AdditionalPaidInCapital,339669000.000,340293000.000,340968000.000,341677000.000,342128000.000,364616000.000,554927000.000,560613000.000,581204000.000,781396000.000,790424000.000,800526000.000,905335000.000,920864000.000,926769000.000,941356000.000,947826000.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,957607000.000,1089508000.000,1097787000.000,1142580000.000,1486487000.000,1503126000.000,1511422000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,,,,,,980000.000
Assets,74933000.000,61083000.000,54368000.000,46647000.000,42101000.000,53082000.000,204993000.000,193340000.000,183633000.000,304479000.000,291569000.000,275389000.000,337309000.000,319058000.000,295033000.000,242708000.000,231710000.000,184751000.000,273782000.000,213364000.000,204068000.000,487310000.000,424104000.000,511533000.000
AssetsCurrent,66023000.000,51945000.000,45184000.000,37632000.000,33232000.000,42159000.000,193908000.000,176594000.000,172906000.000,290422000.000,270806000.000,249370000.000,304671000.000,269815000.000,247796000.000,193049000.000,182394000.000,122108000.000,224543000.000,160726000.000,153194000.000,434744000.000,373476000.000,457307000.000
AssetsFairValueDisclosure,,,,,,,,,,,,192150000.000,188959000.000,188941000.000,185180000.000,145697000.000,95772000.000,66672000.000,161380000.000,102676000.000,47841000.000,47955000.000,207915000.000,197560000.000
AssetsHeldForSaleLongLived,1965000.000,1856000.000,,,,,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,,,,,,,1529000.000
AvailableForSaleSecurities,,,,,,,,,,,,,,236017000.000,210344000.000,166223000.000,156887000.000,99909000.000,192491000.000,129156000.000,123215000.000,0.000,317845000.000,390313000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,1000.000,,3000.000,1000.000,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,111000.000,8000.000,,,120000.000,55000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,225251000.000,279574000.000,236072000.000,210439000.000,166240000.000,156906000.000,99910000.000,192602000.000,129161000.000,123214000.000,,317965000.000,390368000.000
BilledContractReceivables,,,,,,,,,,,,,,,,,,,,,,,4002000.000,11349000.000
CashAndCashEquivalentsAtCarryingValue,54188000.000,46356000.000,39904000.000,30573000.000,24491000.000,37987000.000,187661000.000,167919000.000,156185000.000,273644000.000,256965000.000,49101000.000,102754000.000,52299000.000,73551000.000,74436000.000,69538000.000,55819000.000,80304000.000,38001000.000,111819000.000,395140000.000,122420000.000,274723000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,164000000.000,281400000.000,264900000.000,233100000.000,284200000.000,240700000.000,211100000.000,167000000.000,157700000.000,111400000.000,204000000.000,140600000.000,134700000.000,,329300000.000,391100000.000
ClassOfWarrantOrRightOutstanding,,,,,4867478.000,4822090.000,3127618.000,3093676.000,2628923.000,959283.000,791508.000,633740.000,501494.000,0.000,0.000,,,,,,,,,
CommitmentsAndContingencies,,,,,0.000,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,99000000.000,99000000.000,99000000.000,99000000.000,99000000.000,99000000.000,99000000.000,99000000.000
CommonStockSharesIssued,135685068.000,135734120.000,135743120.000,135743787.000,22623965.000,24302261.000,31703817.000,31888949.000,32433083.000,37533695.000,37751920.000,37986041.000,40799692.000,41304851.000,41311512.000,41354142.000,41515793.000,41963151.000,45629529.000,45767497.000,47870205.000,54351725.000,54759234.000,54940604.000
CommonStockSharesOutstanding,135685068.000,135734120.000,135743120.000,135743787.000,22623965.000,24302261.000,31703817.000,31888949.000,32433083.000,37533695.000,37751920.000,37986041.000,40799692.000,41304851.000,41311512.000,41354142.000,41515793.000,41963151.000,45629529.000,45767497.000,47870205.000,54351725.000,54759234.000,54940604.000
CommonStockValue,14000.000,13000.000,13000.000,13000.000,2000.000,2000.000,3000.000,3000.000,3000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,4000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000
