,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsReceivableNet,29263000.000,34800000.000,39832000.000,34322000.000,31961000.000,37313000.000,38473000.000,38364000.000,32482000.000,35535000.000,46439000.000,44989000.000,37995000.000,35416000.000,40566000.000,37500000.000,34599000.000,36750000.000,40324000.000,32562000.000,30591000.000,31721000.000,39026000.000,31047000.000
AccumulatedDistributionsInExcessOfNetIncome,450444000.000,515831000.000,524738000.000,543058000.000,565348000.000,589575000.000,608634000.000,597956000.000,622853000.000,626885000.000,636939000.000,662731000.000,703758000.000,722338000.000,721605000.000,753585000.000,802993000.000,853820000.000,912221000.000,929046000.000,939407000.000,955364000.000,997789000.000,1018484000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-38056000.000,-37701000.000,-34099000.000,-32416000.000,-29508000.000,-26322000.000,-20867000.000,-18576000.000,-9419000.000,7804000.000,-6637000.000,7501000.000,7827000.000,5428000.000,-6002000.000,7204000.000,5857000.000,8189000.000,-4193000.000,9052000.000,11629000.000,8100000.000,1622000.000,-3260000.000
AdditionalPaidInCapital,1042840000.000,1045091000.000,1047487000.000,1047775000.000,1160858000.000,1165091000.000,1247730000.000,1248586000.000,1461487000.000,1463845000.000,1467460000.000,1466884000.000,1470525000.000,1472366000.000,1474183000.000,1470716000.000,1472590000.000,1474504000.000,1476397000.000,1475992000.000,1477808000.000,1479945000.000,1481787000.000,1648419000.000
AllowanceForDoubtfulAccountsReceivableCurrent,21911000.000,19027000.000,17930000.000,16765000.000,15603000.000,15873000.000,14042000.000,13904000.000,13955000.000,14159000.000,13123000.000,13405000.000,12352000.000,13049000.000,11929000.000,12774000.000,12744000.000,10857000.000,6417000.000,7216000.000,7239000.000,7128000.000,6236000.000,6552000.000
Assets,2985492000.000,2935010000.000,2910254000.000,2884372000.000,2863850000.000,2878541000.000,2877624000.000,2754380000.000,2779999000.000,2713129000.000,2718581000.000,2707199000.000,2656766000.000,2539179000.000,2539703000.000,2995600000.000,2958418000.000,2873219000.000,2806516000.000,2687385000.000,2631382000.000,2624731000.000,2616832000.000,2590495000.000
AssetsHeldForSaleCurrent,,,,,,,114622000.000,30021000.000,29956000.000,,0.000,,,,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,21921000.000,13627000.000,,23371000.000,23451000.000,30715000.000,,3444000.000
AssetsNeededForImmediateSettlementAggregateFairValue,,,,,18600000.000,15300000.000,11100000.000,8500000.000,2300000.000,1300000.000,200000.000,1600000.000,3600000.000,-1400000.000,2800000.000,-4800000.000,3700000.000,-6500000.000,2100000.000,-7800000.000,-10900000.000,7000000.000,1500000.000,1000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,126244000.000,,,,46680000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,42961000.000,,,,41824000.000,,,,2227000.000,,,,843000.000,,,,7733000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,637000.000,,,,558000.000,,,,167000.000,,,,651000.000,,,,563000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,643000.000,,,,527000.000,,,,79000.000,,,,3000.000,,,,563000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,652000.000,,,,543000.000,,,,150000.000,,,,3000.000,,,,563000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,658000.000,,,,552000.000,,,,167000.000,,,,74000.000,,,,563000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,658000.000,,,,558000.000,,,,167000.000,,,,91000.000,,,,563000.000,
