,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,414424.000,330379.000,544445.000,710000.000,707.000,671000.000,694000.000,1156000.000,895000.000
AccountsReceivableNetCurrent,1295391.000,1208832.000,1307903.000,1501000.000,822.000,677000.000,447000.000,274000.000,782000.000
AccruedLiabilitiesCurrent,1611312.000,1916858.000,1881597.000,2068000.000,1664.000,1766000.000,1711000.000,2088000.000,2246000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,77000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-4561469.000,4499260.000,4513566.000,4540000.000,4639.000,4742000.000,4852000.000,2364000.000,2478000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-533172.000,-476580.000,-546136.000,-581000.000,-528.000,-558000.000,-524000.000,-608000.000,-578000.000
AdditionalPaidInCapital,25087547.000,25651696.000,26507980.000,27277000.000,28250.000,29012000.000,29911000.000,30697000.000,37719000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,213000.000,
Assets,39456999.000,36941334.000,33287489.000,28245000.000,22559.000,34121000.000,26265000.000,16810000.000,30122000.000
AssetsCurrent,38396354.000,35745615.000,31866380.000,26764000.000,21080.000,32545000.000,24683000.000,15282000.000,28611000.000
Cash,652254.000,407439.000,268658.000,239000.000,459.000,184000.000,277000.000,539000.000,266000.000
CashAndCashEquivalentsAtCarryingValue,652254.000,407439.000,268658.000,239000.000,459.000,,,,
CashFDICInsuredAmount,,,,,,,,250000.000,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,7.720,7.720,,2.220
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,927152.000,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,1840000.000,1840000.000,,15492.000
CommonStockCapitalSharesReservedForFutureIssuance,,250000.000,250000.000,52469.000,,,,,
CommonStockNoParValue,,,,,,,,0.000,
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000.000,200000.000,200000.000,200000.000,200000.000,200000.000
CommonStockSharesIssued,35339869.000,35819332.000,35851400.000,35942.000,36019.000,42199.000,42247.000,42701.000,56366.000
CommonStockSharesOutstanding,35339869.000,35819332.000,35851400.000,35942.000,36019.000,42199.000,42247.000,,56366.000
CommonStockValue,163441206.000,165470250.000,165641563.000,166049000.000,166435.000,186618000.000,186618000.000,186769000.000,200416000.000
CommonUnitIssuanceValue,,28583.000,114333.000,205000.000,280.000,,,,
CompensatedAbsencesLiability,,1632773.000,2249917.000,2069000.000,1696.000,,,,
DebtInstrumentConvertibleConversionPrice1,,,,5.000,,,,5.000,
DeferredRevenueCurrent,805312.000,905077.000,783453.000,322000.000,325.000,263000.000,195000.000,85000.000,369000.000
DeferredTaxAssetsGross,,,,56523000.000,,,,66906000.000,
DeferredTaxAssetsInventory,,,,203000.000,,,,1958000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,47261000.000,,,,54509000.000,
DeferredTaxAssetsOther,,,,845000.000,,,,847000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,2825000.000,,,,4135000.000,
DeferredTaxAssetsValuationAllowance,,,,56523000.000,,,,66906000.000,
DepositAssets,,,,218000.000,,,,123000.000,
DepositsAssetsNoncurrent,59423.000,57501.000,70193.000,49000.000,50.000,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,1676000.000,2055000.000,1600000.000,1606000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,6200000.000,7800000.000,12200000.000,9148000.000,8700000.000,,,,
EquityMethodInvestmentOwnershipPercentage,,0.995,0.995,,0.995,,,,
InventoryAdjustments,-282722.000,-121458.000,-340440.000,-550000.000,-511.000,2035000.000,3079000.000,-5377000.000,4664000.000
InventoryFinishedGoods,2373867.000,3020786.000,3696952.000,3156000.000,3239.000,3238000.000,3499000.000,3284000.000,2565000.000
InventoryGross,6683756.000,6926469.000,8478405.000,8759000.000,9592.000,9402000.000,8889000.000,8793000.000,7782000.000
InventoryNet,6401034.000,6805011.000,8137965.000,8209000.000,9081.000,7367000.000,5810000.000,3416000.000,3118000.000
InventoryRawMaterialsAndSupplies,565908.000,522110.000,539631.000,575000.000,529.000,524000.000,470000.000,477000.000,423000.000
InventoryWorkInProcess,3743981.000,3383573.000,4241822.000,5028000.000,5824.000,5640000.000,4920000.000,5032000.000,4794000.000
Liabilities,,,,,,6032000.000,5666000.000,5662000.000,5757000.000
LiabilitiesAndStockholdersEquity,39456999.000,36941334.000,33287489.000,28245000.000,22559.000,34121000.000,26265000.000,16810000.000,30122000.000
LiabilitiesCurrent,8997864.000,8840482.000,8783386.000,7982000.000,6623.000,6032000.000,5666000.000,5662000.000,5757000.000
LoansAndLeasesReceivableNetReportedAmount,,,,5000.000,,,,2000.000,
LongTermDebtPercentageBearingFixedInterestRate,,,,0.016,,,,,
MoneyMarketFundsAtCarryingValue,,,,,,23691000.000,17546000.000,10336000.000,23625000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,5388000.000,,,,4580000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,910000.000,,,,937000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,884000.000,,,,910000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,858000.000,,,,884000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,833000.000,,,,858000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,1095000.000,,,,158000.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,808000.000,,,,833000.000,
OtherCommitment,,,,8200000.000,,,,,
OtherShortTermInvestments,29086778.000,26179801.000,21400465.000,15721000.000,9786.000,,,10336000.000,
PreferredStockNoParValue,,,,,,,,0.000,
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
PreferredStockValue,,0.000,0.000,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,1144532.000,751389.000,1094000.000,932.000,626000.000,603000.000,717000.000,820000.000
ProductWarrantyAccrual,,,,1066000.000,,,,1525000.000,
PropertyPlantAndEquipmentGross,5562691.000,5637478.000,5864482.000,5972000.000,6068.000,6267000.000,6379000.000,3853000.000,3944000.000
PropertyPlantAndEquipmentNet,1001222.000,1138218.000,1350916.000,1432000.000,1429.000,1525000.000,1527000.000,1489000.000,1466000.000
ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,,30417.000,5007.000,5000.000,3.000,,,,
RetainedEarningsAccumulatedDeficit,-157620305.000,-162542680.000,-167208630.000,-172682000.000,-178498.000,-187002000.000,-195491000.000,-205861000.000,-213409000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,,,,6.170,,,,1.970,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,1807879.000,1397293.000,1598802.000,,1573.000,1603000.000,1934000.000,,1832.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,4.900,4.930,5.420,,5.570,5.840,6.540,,6.900
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,3227797.000,3073476.000,3504695.000,,3675.000,3588000.000,3669000.000,,5608.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,6.400,7.350,7.990,,7.690,7.410,7.280,,5.150
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,14300000.000,12100000.000,1400000.000,1294000.000,100000.000,,,,
StockholdersEquity,30459135.000,28100852.000,24504103.000,20263000.000,15936.000,,,11148000.000,24365000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,28089000.000,20599000.000,11148000.000,24365000.000
WarrantsAndRightsOutstanding,,,,1038403000.000,,,,1038403000.000,
