,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AmortizationOfFinancingCosts,,,,,,,231000.000,275000.000,,2685000.000,,,,2779000.000,,,,
AmortizationOfFinancingCostsAndDiscounts,351000.000,220000.000,224000.000,225000.000,227000.000,229000.000,,,,2685000.000,2762000.000,4895000.000,2694000.000,2779000.000,2817000.000,2859000.000,2908000.000,2782000.000
AmortizationOfIntangibleAssets,4946000.000,5475000.000,5412000.000,5565000.000,5260000.000,5748000.000,6081000.000,7998000.000,7509000.000,8217000.000,8465000.000,7965000.000,11121000.000,9497000.000,9495000.000,10048000.000,9759000.000,9263000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,672627.000,688414.000,592130.000,-1322634.000,480284.000,454918.000,,,101461.000,61031.000,54161.000,-157352.000,32185.000,33694.000,27052.000,-61926.000,
AssetRetirementObligationAccretionExpense,,615000.000,,,,660000.000,,,,813000.000,,,,530000.000,,,,469000.000
AssetRetirementObligationCashPaidToSettle,,1217000.000,,,,621000.000,,,,816000.000,,,,814000.000,,,,751000.000
AssetRetirementObligationForeignCurrencyTranslation,,627000.000,,,,-1146000.000,,,,313000.000,,,,-1248000.000,,,,-429000.000
AssetRetirementObligationLiabilitiesIncurred,,2960000.000,,,,867000.000,,,,1100000.000,,,,2000000.000,,,,1000000.000
AssetRetirementObligationRevisionOfEstimate,,,,,,5245000.000,,,,,,,,-988000.000,,,,
BusinessCombinationAcquisitionRelatedCosts,955654.000,1087000.000,390000.000,381000.000,1474000.000,2822000.000,1184000.000,3536000.000,7858000.000,3087000.000,7642000.000,2299000.000,5022000.000,2358000.000,5560000.000,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,,,,,-250000.000,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,-517000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,637000.000,,,,12265000.000,,,,-26286000.000,,,,-14680000.000,,,,-1248000.000
ComprehensiveIncomeNetOfTax,,5213000.000,-8685000.000,10202000.000,15569000.000,11033000.000,32413000.000,-2356000.000,14822000.000,11503000.000,15855000.000,7603000.000,-7833000.000,-900000.000,44622000.000,-545000.000,18123000.000,-693000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,352000.000,-201000.000,-87000.000,-284000.000,-222000.000,-597000.000,-568000.000,-1747000.000,-78000.000,-586000.000,-421000.000,-902000.000,-396000.000,-211000.000,1570000.000,-1401000.000,95000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,5565000.000,-8886000.000,10115000.000,15285000.000,10811000.000,31816000.000,-2924000.000,13075000.000,11425000.000,15269000.000,7182000.000,-8735000.000,-1296000.000,44411000.000,1025000.000,16722000.000,-598000.000
CostOfRevenue,110228000.000,132408000.000,133100000.000,136729000.000,133850000.000,133689000.000,137710000.000,160269000.000,163619000.000,166569000.000,171134000.000,176178000.000,190167000.000,187800000.000,200542000.000,199034000.000,195561000.000,195873000.000
CostsAndExpenses,,,,,,,,,,,,,,,271937000.000,268118000.000,,273214000.000
DeferredIncomeTaxExpenseBenefit,,5380000.000,,,,1433000.000,,,,-947000.000,,,,-2948000.000,,,,3076000.000
DepreciationAmortizationAndAccretionNet,,19225000.000,,,,22033000.000,,,,26563000.000,,,,29609000.000,,,,31940000.000
EarningsPerShareBasic,1.060,0.220,0.220,0.290,0.240,0.210,0.340,-0.190,0.160,0.220,0.310,0.180,0.120,0.340,0.330,0.490,0.340,0.340
EarningsPerShareBasicAndDiluted,,0.220,,,,0.210,,,,,,,,,,,,
EarningsPerShareDiluted,1.050,0.220,0.210,0.280,0.250,0.210,0.330,-0.190,0.170,0.210,0.310,0.180,0.120,0.340,0.330,0.480,0.330,0.340
EffectOfExchangeRateOnCashAndCashEquivalents,,-44000.000,,,,219000.000,,,,-53000.000,,,,-1971000.000,,,,-105000.000
EffectiveIncomeTaxRateContinuingOperations,,0.380,0.399,0.391,,0.395,0.405,1.652,,0.378,0.374,0.367,,0.364,0.372,0.368,,0.341
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,,,,0.350,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.033,,,,0.025,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,3966000.000,,,,912000.000,,,,416000.000,,,,
GainLossOnDispositionOfAssets,,,,,,,-157000.000,-109000.000,,-268000.000,-316000.000,-1078000.000,-1562000.000,533000.000,-247000.000,12139000.000,1585000.000,-382000.000
GainLossOnDispositionOfProperty,-117000.000,-548000.000,-264000.000,28000.000,-1003000.000,-203000.000,,,,,,,,,,,,
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,129000.000,100000.000,100000.000,190000.000,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,-654000.000,-699000.000,-7722000.000,0.000,,,,,
GoodwillAcquiredDuringPeriod,,199000.000,,,,7997000.000,,,,6623000.000,,,,,,,,
GoodwillAllocationAdjustment,,246000.000,,,,204000.000,,,,,,,,,,,,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,-817000.000,,,,989000.000,,,,
GoodwillTransfers,,,,,,,,,,,,,,-214000.000,,,,
GoodwillTranslationAdjustments,,469000.000,,,,-855000.000,,,,843000.000,,,,-5283000.000,,,,-2544000.000
GrossProfit,54831000.000,58632000.000,58920000.000,62300000.000,64510000.000,64049000.000,70274000.000,68550000.000,78326000.000,78503000.000,88895000.000,89669000.000,93706000.000,94101000.000,103204000.000,112316000.000,107743000.000,107374000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,15272000.000,21421000.000,11990000.000,14685000.000,23238000.000,23484000.000,34273000.000,24328000.000,23314000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,16931000.000,16189000.000,15948000.000,20875000.000,17259000.000,15128000.000,24799000.000,13783000.000,,,,,,,,,,
IncomeTaxExpenseBenefit,-29869000.000,6146000.000,6369000.000,8169000.000,6325000.000,5980000.000,10034000.000,22765000.000,3239000.000,5773000.000,8015000.000,4397000.000,9989000.000,8464000.000,8744000.000,12629000.000,9505000.000,7955000.000
IncomeTaxesPaidNet,,744000.000,,,,534000.000,,,,4012000.000,,,,1955000.000,,,,1133000.000
IncreaseDecreaseInAccountsAndNotesReceivable,,7332000.000,,,,4457000.000,,,,5628000.000,,,,-9102000.000,,,,2014000.000
IncreaseDecreaseInAccountsPayable,,-6857000.000,,,,-2722000.000,,,,-19036000.000,,,,-23234000.000,,,,-4573000.000
IncreaseDecreaseInAccruedLiabilities,,-4731000.000,,,,113000.000,,,,-2231000.000,,,,-2175000.000,,,,-3830000.000
IncreaseDecreaseInInventories,,2593000.000,,,,219000.000,,,,899000.000,,,,2477000.000,,,,-1222000.000
IncreaseDecreaseInOtherOperatingAssets,,-2931000.000,,,,1507000.000,,,,-441000.000,,,,1720000.000,,,,-1820000.000
IncreaseDecreaseInOtherOperatingLiabilities,,-1497000.000,,,,-1722000.000,,,,-632000.000,,,,-428000.000,,,,-1807000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-564000.000,,,,-14526000.000,,,,-1096000.000,,,,-2703000.000,,,,2103000.000
IncrementalCommonSharesAttributableToNonvestedSharesWithForfeitableDividends,,,,,,,,,,416637.000,381024.000,418325.000,-804867.000,519558.000,447023.000,497857.000,-956109.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,504403.000,461659.000,375265.000,-935170.000,232268.000,220791.000,,,135579.000,125207.000,114872.000,-257881.000,78795.000,64511.000,60693.000,-140342.000,
IndefiniteLivedIntangibleAssetsTranslationAndPurchaseAccountingAdjustments,,99000.000,,,,,,,,,,,,,,,,
InterestAndDebtExpense,,,,,,,,,,8755000.000,8789000.000,18040000.000,-1772000.000,7489000.000,7570000.000,7892000.000,7863000.000,7274000.000
InterestExpense,,,,,,,,5720000.000,,8101000.000,8090000.000,10318000.000,7303000.000,7489000.000,7570000.000,7892000.000,7863000.000,
InterestExpenseDebt,,5585000.000,5556000.000,5494000.000,5422000.000,5295000.000,5290000.000,,,,,,,,,,,
InterestIncomeExpenseNet,-5243000.000,-5365000.000,-5332000.000,-5269000.000,-5195000.000,-5066000.000,,,,,,,,,,,,
InterestIncomeExpenseNonoperatingNet,,,,,,,-5059000.000,-5445000.000,,-5416000.000,-5328000.000,-5423000.000,-4609000.000,-4710000.000,-4753000.000,-5033000.000,-4955000.000,-4492000.000
