,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsAndOtherReceivablesNetCurrent,,,,164358.000,,,,,,
AccountsPayableCurrent,,,1370849.000,1007644.000,1113195.000,1235259.000,1019372.000,1155007.000,1215428.000,1313014.000
AccountsReceivableNetCurrent,363366.000,373092.000,235458.000,166363.000,182835.000,148202.000,77966.000,119581.000,214633.000,146350.000
AccruedInsuranceCurrentAndNoncurrent,,,,,250000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,226046.000,,,
AcquiredFiniteLivedIntangibleAssetAmount,264533.000,257220.000,235587.000,233930.000,213495.000,212227.000,54905.000,50814.000,48055.000,45530.000
AdditionalPaidInCapitalCommonStock,15796437.000,16682782.000,21582109.000,21680522.000,21792041.000,22085537.000,22925832.000,22925832.000,23121670.000,23485281.000
Assets,1817642.000,2130036.000,2779665.000,2653713.000,2124122.000,2698158.000,1454801.000,1235479.000,1273348.000,1284482.000
AssetsCurrent,1403834.000,1710488.000,1859333.000,1667336.000,1068662.000,1784978.000,772280.000,612434.000,705948.000,771682.000
CapitalizedComputerSoftwareGross,,,,,,,21946.000,,,
CashAndCashEquivalentsAtCarryingValue,347930.000,494592.000,740769.000,635540.000,65977.000,977456.000,158468.000,11414.000,1443.000,127559.000
CashFDICInsuredAmount,,,,,,250000.000,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,24248042.000,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,0.010,0.010
CommonStockSharesAuthorized,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,,500000000.000,500000000.000
CommonStockSharesIssued,179388254.000,205617753.000,204944485.000,206442200.000,209470300.000,217303204.000,257711181.000,,262711181.000,269377848.000
CommonStockSharesOutstanding,175029095.000,201258589.000,200585326.000,202922021.000,205110712.000,212944045.000,253352022.000,,258352022.000,265018689.000
CommonStockValue,1793883.000,2056178.000,2049448.000,2064422.000,2094704.000,2173032.000,2577112.000,2577112.000,2627112.000,2693779.000
ConvertibleLongTermNotesPayable,979595.000,993561.000,965015.000,977920.000,1025854.000,1057336.000,1089547.000,1122505.000,1156227.000,1190730.000
DeferredCosts,,,,375666.000,,,,268329.000,245328.000,222327.000
DeferredCostsCurrent,,,,76667.000,76667.000,76667.000,92000.000,92000.000,92000.000,92000.000
DeferredCostsCurrentAndNoncurrent,,,,,352665.000,329664.000,291330.000,360329.000,337328.000,314327.000
DeferredFinanceCostsNet,,,,,,70485.000,58703.000,46646.000,34311.000,21690.000
DeferredRevenue,,,,,750000.000,750000.000,750000.000,,,
DeferredRevenueCurrent,213528.000,233534.000,208279.000,198955.000,99955.000,86455.000,21352.000,20115.000,23227.000,21855.000
DeferredRevenueNoncurrent,,,250000.000,,,,462500.000,425000.000,387500.000,350000.000
DeferredTaxAssetsGross,,,,,,,7780800.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,7075600.000,,,
DeferredTaxAssetsOther,,,,,,,14000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,691200.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,7780800.000,,,
DueFromOfficersOrStockholdersCurrent,,,,,10000.000,,10000.000,,,
DueToOfficersOrStockholdersCurrent,,,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000
DueToOtherRelatedPartiesClassifiedCurrent,,,,0.000,0.000,0.000,0.000,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,137906.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,15124.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,11901.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,2758.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,7697.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,8235.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,9190.000,,,
FiniteLivedIntangibleAssetsNet,,,,,,,54905.000,,,
FurnitureAndFixturesGross,,,,,,,4135.000,,,
IntangibleAssetsNetExcludingGoodwill,,,,,,,54905.000,,,
InterestPayableCurrent,,,304457.000,347462.000,386191.000,425003.000,463815.000,502462.000,541191.000,580003.000
InventoryNet,401412.000,431335.000,562191.000,529540.000,619207.000,426700.000,393588.000,316392.000,293465.000,337582.000
LeaseholdImprovementsGross,,,,,,,169629.000,,,
Liabilities,2715762.000,2668780.000,4260658.000,4126991.000,4418230.000,5594828.000,4116154.000,4250603.000,4367771.000,4487918.000
