,2012-06-30,2013-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4128000.000,5546000.000
AmortizationOfIntangibleAssets,857000.000,858000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,278225000.000,263564.000
CashAcquiredFromAcquisition,,-3155000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,24014000.000,-997000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-281000.000,
ComprehensiveIncomeNetOfTax,,7380000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,38000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,7418000.000
CostOfGoodsSold,85127000.000,83704000.000
CurrentFederalTaxExpenseBenefit,,2571000.000
CurrentForeignTaxExpenseBenefit,2403000.000,1218000.000
CurrentIncomeTaxExpenseBenefit,3073000.000,4106000.000
CurrentStateAndLocalTaxExpenseBenefit,670000.000,317000.000
DeferredFederalIncomeTaxExpenseBenefit,-15977000.000,-327000.000
DeferredForeignIncomeTaxExpenseBenefit,-5000.000,13000.000
DeferredIncomeTaxExpenseBenefit,-18900000.000,-1217000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-2918000.000,-903000.000
DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,0.040,0.040
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,0.600,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,0.600
Depreciation,4864000.000,4768000.000
DepreciationDepletionAndAmortization,5720000.000,5626000.000
Dividends,-2829000.000,1101000.000
EarningsPerShareBasic,2.390,0.430
EarningsPerShareDiluted,2.300,0.410
EffectOfExchangeRateOnCashAndCashEquivalents,-1238000.000,-123000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,1486000.000,2078000.000
ForeignCurrencyTransactionGainLossUnrealized,79000.000,151000.000
GrossProfit,81710000.000,65691000.000
IncomeLossFromContinuingOperations,43018000.000,7851000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,22625000.000,8098000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,6619000.000,3771000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,29244000.000,11869000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,45071000.000,8980000.000
IncomeLossFromContinuingOperationsPerBasicShare,2.390,0.430
IncomeLossFromContinuingOperationsPerDilutedShare,2.300,0.410
IncomeTaxExpenseBenefit,-15827000.000,2889000.000
IncomeTaxExpenseBenefitContinuingOperations,-15827000.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-27380000.000,-1958000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,-317000.000,-180000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,10235000.000,4154000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,436000.000,-697000.000
IncomeTaxReconciliationTaxContingencies,,1369000.000
IncomeTaxesPaid,2992000.000,5273000.000
IncreaseDecreaseInInventories,-682000.000,2477000.000
IncreaseDecreaseInReceivables,123000.000,1484000.000
InvestmentIncomeInterest,61000.000,17000.000
LeaseAndRentalExpense,1236000.000,1404000.000
NetCashProvidedByUsedInFinancingActivities,954000.000,-1675000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,954000.000,-1675000.000
NetCashProvidedByUsedInInvestingActivities,-7564000.000,-9114000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-7564000.000,-9114000.000
NetCashProvidedByUsedInOperatingActivities,32143000.000,9915000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,32143000.000,9915000.000
NetIncomeLoss,43018000.000,7851000.000
NetIncomeLossAttributableToNoncontrollingInterest,2053000.000,1129000.000
NonoperatingIncomeExpense,-479000.000,-244000.000
NumberOfOperatingSegments,,2.000
OperatingIncomeLoss,29723000.000,12113000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,-25000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,-16000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,-9000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-1619000.000,-417000.000
OtherComprehensiveIncomeLossNetOfTax,,-433000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,,45000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,20000.000
OtherNoncashIncomeExpense,-318000.000,-989000.000
PaymentsOfDividendsMinorityInterest,2188000.000,1742000.000
PaymentsToAcquireIntangibleAssets,259000.000,299000.000
PaymentsToAcquireMarketableSecurities,999000.000,
PaymentsToAcquirePropertyPlantAndEquipment,8542000.000,5893000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,2173000.000,183000.000
ProceedsFromSaleOfOtherAssets,63000.000,
ProceedsFromSaleOfOtherProductiveAssets,,50000.000
ProceedsFromStockOptionsExercised,3566000.000,1221000.000
ProductWarrantyAccrualPayments,-1016000.000,-1039000.000
ProductWarrantyAccrualPreexistingIncreaseDecrease,-444000.000,-598000.000
ProductWarrantyAccrualWarrantiesIssued,1315000.000,1096000.000
ProfitLoss,45071000.000,8980000.000
ProvisionForDoubtfulAccounts,-458000.000,-482000.000
ResearchAndDevelopmentExpense,10420000.000,12832000.000
RestructuringReserveSettledWithCash,-33000.000,
Revenues,166837000.000,149395000.000
SalesRevenueNet,166837000.000,149395000.000
SellingGeneralAndAdministrativeExpense,35486000.000,34881000.000
ShareBasedCompensation,4128000.000,5546000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,-7955000.000,10186.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,6.430,10.690
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,176812000.000,162901.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,13.780,18.490
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,-148500000.000,233136.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,11.390,9.610
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.595,0.592
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.015,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,2823000.000,889000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,-55263000.000,20309.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,12.870,11.710
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,229562000.000,172934.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,7.210,10.790
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,803000.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,9.790,10.050
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,12.470,18.360
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,5.090,5.090
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,20.090,20.090
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,,700000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,-365642000.000,120219.000
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,65000.000
StockRepurchasedDuringPeriodValue,-424000.000,-1219000.000
TaxBenefitFromStockOptionsExercised1,2629000.000,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,123000.000,777000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,2639000.000,1873000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,696969.000,651886.000
WeightedAverageNumberOfDilutedSharesOutstanding,18711294.000,19106362.000
WeightedAverageNumberOfSharesOutstandingBasic,18014325.000,18454476.000
