,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-04-30,2015-10-31,2016-01-31,2016-04-30
AccretionExpense,,,,,,,,,,,3725.000,3390.000,3363.000,3363.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,13921168.000,13921168.000,
AntidilutiveSharesOutstanding,,,,0.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,14538.000,,
CashPeriodIncreaseDecrease,,-23651.000,,19159.000,,,,-10373.000,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,-14443388.000,-295165.000,-138488.000,-288336.000
CostsIncurredOilAndGasPropertyAcquisitionExplorationAndDevelopmentActivities,,,,,,,,,,,,43195.000,,
DebtInstrumentConvertibleConversionRatio1,,,,,,,,,,,0.260,0.260,,
Depletion,,,,,,,,,,,115841.000,59022.000,46416.000,22133.000
Depreciation,,159.000,,,,,,,,,906.000,1460.000,1349.000,1569.000
DevelopmentWellsDrilledNetNonproductive,,,,,,,,,,,,4.000,,
DevelopmentWellsDrilledNetProductive,,,,,,,,,,,,16.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,-0.290,-0.006,-0.003,-0.005
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,2.480,2.480,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,0.019,0.019,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,-8511.000,-46127.000,,
GainLossOnSaleOfPropertiesBeforeApplicableIncomeTaxes,-36595.000,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,13537.000,-13921168.000,,,
GeneralAndAdministrativeExpense,30288.000,16355.000,16113.000,19191.000,22352.000,45041.000,13454.000,15137.000,27094.000,30988.000,,,,
IncomeLossFromContinuingOperations,-36595.000,-45599.000,-18468.000,-30458.000,-24568.000,-62930.000,12011.000,-27213.000,-32344.000,-97439.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-45599.000,99191.000,-30458.000,-24568.000,-62930.000,12011.000,-27213.000,-32344.000,-83902.000,,,,
IncomeTaxExpenseBenefit,,,,0.000,0.000,,,0.000,,,,,,
IncomeTaxesPaid,0.000,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,-847.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,21789.000,,7817.000,,,,16840.000,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,,,,146588.000,,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,,,,,,,,-10362.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,,,-16558.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,13515.000,,
InterestAndOtherIncome,,,,,,,,,,,29.000,,,
InterestExpense,,,,,,,,,,,,-13.000,-34.000,-37.000
InterestExpenseRelatedParty,,,,,,,,,,,48182.000,67369.000,67370.000,67369.000
LeaseOperatingExpense,,,,,,,,,,,194962.000,146588.000,86796.000,179996.000
NetCashProvidedByUsedInFinancingActivities,,,,40000.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,40000.000,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-23651.000,,-20841.000,,,,-10373.000,,,,14538.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-23651.000,,-20841.000,,,,-10373.000,,,,14538.000,,
NetIncomeLoss,-36595.000,-45599.000,99191.000,-30458.000,-24568.000,-62930.000,12011.000,-27213.000,-32344.000,-83902.000,-8439274.000,-295165.000,-138488.000,-288336.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,-8439274.000,-295165.000,-138488.000,-288336.000
NoninterestExpenseDirectorsFees,,,,,,,,,2500.000,34000.000,,,,
OilAndGasSalesRevenue,,,,,,,,,,,,,16902.000,49493.000
OperatingCostsAndExpenses,,,,,,,,,,,598686.000,349848.000,88054.000,270497.000
OperatingExpenses,36595.000,45599.000,18468.000,30458.000,24568.000,62930.000,-12011.000,27213.000,32344.000,97439.000,,,,
OperatingIncomeLoss,,,,,,,,,,,-474067.000,-227809.000,-71152.000,-221004.000
OtherIncome,,,,,,,,,,13537.000,-13969321.000,-67356.000,-67336.000,-67332.000
OtherOperatingIncomeExpenseNet,,,117659.000,,,,,,,,,,,
ProceedsFromContributionsFromAffiliates,,,117659.000,,,,,,,,,,,
ProceedsFromLoans,,,,40000.000,,,,,,,,,,
ProfessionalAndContractServicesExpense,6307.000,29244.000,2355.000,11267.000,2216.000,17889.000,4535.000,12076.000,2750.000,32451.000,,,,
ProfitLoss,,,,,,,,,,,6004114.000,105780.000,,
RevenueFromPurchasedOilAndGas,,,,,,,,,,,124619.000,122039.000,,
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-13537.000,,,,
SellingGeneralAndAdministrativeExpense,,,,,,,,,,,274741.000,93261.000,97028.000,63436.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,-5280000.000,,,,,,,,,,
