,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,8092.000,3204.000,9153.000,3151.000,6213.000,7806.000,5655.000,8280.000,11492.000,19961.000,,,,,15661.000,18523.000,6950.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,0.000,,,,,,,,,,,,
AccountsPayableCurrent,75.000,624.000,,,,595.000,,,,,,,,,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,206.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,24500.000,24500.000,24500.000,24500.000,24500.000,24500.000,24500.000,29500.000,29500.000,29500.000,24500.000,24500.000,24500.000,24500.000,24500.000,24500.000,176112.000,176112.000,176112.000,176112.000,176112.000,176112.000,176112.000
Assets,92.000,367.000,321.000,321.000,2090.000,507.000,7093.000,98.000,,262.000,2672.000,89.000,2608.000,3338.000,2907.000,7293.000,520.000,4694.000,3174.000,1774.000,1947.000,1459.000,4531.000
AssetsCurrent,92.000,367.000,321.000,321.000,2090.000,507.000,7093.000,98.000,,262.000,2672.000,89.000,2608.000,3338.000,2907.000,7293.000,520.000,4694.000,3174.000,1774.000,,,
Cash,92.000,367.000,321.000,321.000,2090.000,507.000,7093.000,98.000,,262.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,2672.000,89.000,2608.000,3338.000,2907.000,7293.000,520.000,4694.000,3174.000,1774.000,1947.000,1459.000,4531.000
CashEquivalentsAtCarryingValue,,,,0.000,,,,,,,,,,,,,,,,,,,
CommitmentsAndContingencies,,,0.000,,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,25000.000,,,,,,,,,,,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,,,,,,,,,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockSharesOutstanding,,,,,,,,,,,5000000.000,5000000.000,5000000.000,5000000.000,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockSharesSubscribedButUnissued,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,,,,,,,
CommonStockValue,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000,500.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,,,,,,,,,26000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,,,,,,,,,,,,2000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,,,,28000.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,22918.000,34517.000,38939.000,49939.000,57195.000,67054.000,76759.000,79466.000,96634.000,104270.000,112922.000,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,4000.000,,,,,8000.000,650.000,,,,5000.000,,,,,,,
DueToRelatedPartiesNoncurrent,,,,,,,,,,,,,,,,,,,,,66328.000,93302.000,122802.000
EquityMethodInvestmentOwnershipPercentage,,,,,,,,,,,,1.000,1.000,1.000,,,,,,,,,
InterestPayableCurrentAndNoncurrent,,,,,,,497.000,704.000,1118.000,651.000,2174.000,2745.000,3450.000,4389.000,5432.000,6525.000,,,,,,,
Liabilities,,,,50260.000,59285.000,67561.000,,,,,,,,,,,,,,,81989.000,111825.000,129752.000
LiabilitiesAndStockholdersEquity,92.000,367.000,321.000,321.000,2090.000,507.000,7093.000,98.000,,262.000,2672.000,89.000,2608.000,3338.000,2907.000,7293.000,520.000,4694.000,3174.000,1774.000,1947.000,1459.000,4531.000
LiabilitiesCurrent,23010.000,34884.000,39260.000,50260.000,59285.000,67561.000,83852.000,74564.000,91634.000,99532.000,90594.000,100687.000,113186.000,122811.000,132023.000,147492.000,7306.000,46453.000,51653.000,58328.000,15661.000,,
LoansPayableCurrent,,,,,,50260.000,54260.000,49260.000,49260.000,42735.000,47735.000,47735.000,47735.000,47735.000,47735.000,47735.000,,,,,,,
NotesPayableCurrent,,,,,,16500.000,21500.000,22100.000,33221.000,53646.000,36646.000,45146.000,59796.000,66796.000,,,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,5000.000,9000.000,16500.000,21500.000,22100.000,33221.000,53646.000,36646.000,45146.000,59796.000,66796.000,72796.000,79796.000,,,,,,,
OperatingLossCarryforwards,,,,50000.000,57000.000,67000.000,77000.000,79000.000,97000.000,104000.000,113000.000,126000.000,136000.000,144000.000,154000.000,165000.000,,,,,,,
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,,25.000,,,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,,0.000,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,,0.000,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,
PreferredStockValue,,,0.000,,,,,,,,,,,,,,,,,,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,-125598.000,-135578.000,-144473.000,-154116.000,-165199.000,-183398.000,-218371.000,-225091.000,-233166.000,-256654.000,-286978.000,-301833.000
SharesOutstanding,,,0.000,,,,,,,,,,,,,,,,,,,,
StockholdersEquity,-22918.000,-34517.000,-38939.000,-49939.000,-57195.000,-67054.000,-76759.000,-74466.000,-91634.000,-99270.000,-87922.000,-100598.000,-110578.000,-119473.000,-129116.000,-140199.000,-6786.000,-41759.000,-48479.000,-56554.000,-80042.000,-110366.000,-125221.000
