,2011-11-30,2012-11-30
CashPeriodIncreaseDecrease,9.000,-2.000
CurrentIncomeTaxExpenseBenefit,0.000,0.000
EarningsPerShareBasic,-0.010,0.000
ImpairmentOfInvestments,-86428.000,-86428.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-1097678.000,-392964.000
IncreaseDecreaseInAccountsPayable,669793.000,179650.000
IncreaseDecreaseInAccountsReceivable,49863.000,49868.000
IncreaseDecreaseInNotesReceivableCurrent,1720.000,-6009.000
InterestAndDividendIncomeOperating,,24440.000
InterestAndFeeIncomeLoansAndLeases,-8665.000,-9148.000
InterestExpense,-65953.000,-68505.000
InterestIncomeExpenseNet,8665.000,9148.000
NetCashProvidedByUsedInFinancingActivities,11476.000,23668.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,11476.000,23668.000
NetCashProvidedByUsedInOperatingActivities,-11467.000,-23670.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-11467.000,-23670.000
NetIncomeLoss,-1097678.000,-392964.000
OperatingExpenses,957779.000,226875.000
OperatingIncomeLoss,-957779.000,-226875.000
OtherNonoperatingIncomeExpense,-139899.000,-166089.000
OtherTaxExpenseBenefit,1109470.000,1247000.000
ProceedsFromNotesPayable,11508.000,23668.000
ProfessionalFees,17000.000,11000.000
SellingGeneralAndAdministrativeExpense,940779.000,215875.000
StockIssuedDuringPeriodValueIssuedForServices,221119.000,
TemporaryEquityForeignCurrencyTranslationAdjustments,3817.000,-20304.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,1109470.000,1247000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,75075686.000,82073890.000
WeightedAverageNumberOfSharesOutstandingBasic,75075686.000,82073890.000
