,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-363000.000,,
ComprehensiveIncomeNetOfTax,2537000.000,2851000.000,,,
DeferredIncomeTaxExpenseBenefit,,,1105000.000,,
DepreciationDepletionAndAmortization,,,89000.000,,
EarningsPerShareBasic,0.700,0.790,0.570,0.650,0.710
EarningsPerShareDiluted,0.700,0.790,0.570,0.650,0.710
FinancingReceivableAllowanceForCreditLossesRecovery,,,,639000.000,647000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,1931000.000,1932000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3902000.000,4234000.000,3122000.000,3417000.000,3736000.000
IncomeTaxExpenseBenefit,1365000.000,1383000.000,1103000.000,1101000.000,1217000.000
IncomeTaxesPaid,,,-40000.000,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,-1146000.000,,
IncreaseDecreaseInOtherOperatingAssets,,,79000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,2713.000,4622.000
InterestAndDividendIncomeOperating,8676000.000,9038000.000,,,
InterestAndFeeIncomeLoansAndLeasesHeldInPortfolio,8676000.000,9037000.000,9074000.000,9145000.000,9229000.000
InterestExpense,446000.000,471000.000,606000.000,609000.000,619000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,7531000.000,7639000.000,7179000.000,7244000.000,7625000.000
InterestIncomeExpenseNet,8230000.000,8567000.000,8468000.000,8536000.000,8610000.000
InterestPaidNet,,,582000.000,,
LaborAndRelatedExpense,2240000.000,2312000.000,2587000.000,2467000.000,2654000.000
NetCashProvidedByUsedInFinancingActivities,,,1115000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,1115000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-4925000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-4925000.000,,
NetCashProvidedByUsedInOperatingActivities,,,3447000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,3447000.000,,
NetIncomeLoss,2537000.000,2851000.000,2019000.000,2316000.000,2519000.000
OperatingExpenses,3629000.000,3405000.000,4057000.000,3827000.000,3889000.000
OtherInterestAndDividendIncome,,1000.000,,,
OtherOperatingIncome,-141000.000,-88000.000,-104000.000,-198000.000,-73000.000
OtherSellingGeneralAndAdministrativeExpense,1248000.000,1005000.000,1366000.000,1162000.000,1162000.000
PaymentsOfDividendsCommonStock,,,885000.000,,
PaymentsToAcquireFinanceReceivables,,,22740000.000,,
PaymentsToAcquireProductiveAssets,,,28000.000,,
ProceedsFromCollectionOfFinanceReceivables,,,17843000.000,,
ProceedsFromRepaymentsOfLinesOfCredit,,,2000000.000,,
ProvisionForLoanAndLeaseLosses,699000.000,928000.000,1289000.000,1292000.000,985000.000
ProvisionForLoanLeaseAndOtherLosses,,,,1292000.000,985000.000
ShareBasedCompensation,,,170000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,3614984.000,3592497.000,3542782.000,3547538.000,3549447.000
WeightedAverageNumberOfSharesOutstandingBasic,3612880.000,3588898.000,3541773.000,3544825.000,3544825.000
