,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,97000.000,,,,1947000.000,,,,2385000.000,,,,1962000.000,,,,1101000.000,,,,630000.000,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,,,,,,,,,,-1942000.000,,,,-2449000.000,,,,-3099000.000,,,,-1343000.000,
AllocatedShareBasedCompensationExpense,,2200000.000,1800000.000,,3000000.000,2600000.000,2200000.000,2200000.000,3800000.000,3700000.000,6700000.000,6600000.000,2700000.000,2800000.000,2200000.000,4300000.000,2600000.000,2800000.000,2200000.000,2800000.000,,,,,,
AmortizationOfFinancingCosts,,,,,,,,,,,,,2585000.000,,,,2228000.000,,,,2200000.000,,,,2390000.000,
AmortizationOfIntangibleAssets,,,,,,,,,15000000.000,,,,20100000.000,,,,21600000.000,,,,22600000.000,,,,24800000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,12600.000,262076.000,,200.000,16200.000,600.000,570.000,42929.000,16600.000,60259.000,,,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,,,,,1700000.000,,,,2100000.000,3200000.000,3900000.000,1400000.000,1900000.000,6300000.000,8800000.000,3700000.000,5400000.000,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,5495000.000,,12030000.000,605000.000,240000.000,138000.000,,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,750000.000,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,112100000.000,,,,1029000.000,,,,-1089000.000,,,,3885000.000,,,,8338000.000,,,,-31599000.000,,,,18178000.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,1496000.000,,,,470000.000,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,,,,0.146,,,,,,,,,,,,,,,,,,,,,
DepreciationAndAmortizationDiscontinuedOperations,,,,,,163000.000,75000.000,,96000.000,196000.000,387000.000,1082000.000,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,26810000.000,29001000.000,31869000.000,34071000.000,35250000.000,35475000.000,37806000.000,41066000.000,69808000.000,77698000.000,80869000.000,78202000.000,89970000.000,92894000.000,95260000.000,96537000.000,98037000.000,101101000.000,104338000.000,105739000.000,107933000.000,110342000.000,113917000.000,117751000.000,121097000.000,123089000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,1983000.000,1656000.000,1698000.000,2099000.000,2536000.000,2090000.000,1951000.000,692000.000,3772000.000,3283000.000,5898000.000,,,,,,,,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,1096000.000,3094000.000,,611000.000,3354000.000,2045000.000,3863000.000,38559000.000,5744000.000,6163000.000,14277000.000,2607000.000,,,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,-88000.000,,,,,,,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,198000.000,,,,,,,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRentalIncome,,,,,,518000.000,431000.000,,1489000.000,623000.000,789000.000,3139000.000,63000.000,33000.000,15000.000,1000.000,,,,,,,,,,
DistributionMadeToLimitedPartnerCashDistributionsPaid,,,,,,,,,,,,,466000.000,,,,428000.000,,,,382000.000,,,,631000.000,
