,2011-04-03,2011-07-03,2011-10-02,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-04-03,2016-07-03
AccountsPayableCurrent,34816000.000,38353000.000,38549000.000,35099000.000,34198000.000,35441000.000,35736000.000,30547000.000,29668000.000,26936000.000,26449000.000,23837000.000,30657000.000,31261000.000,37178000.000,38804000.000,40497000.000,39263000.000,33063000.000,27756000.000,29576000.000,39294000.000
AccountsReceivableNetCurrent,70134000.000,79110000.000,86522000.000,82221000.000,76588000.000,78784000.000,72948000.000,69499000.000,66135000.000,69271000.000,67934000.000,71153000.000,65213000.000,84103000.000,85469000.000,94705000.000,87436000.000,84951000.000,59217000.000,69736000.000,55546000.000,74090000.000
AccruedIncomeTaxesNoncurrent,62565000.000,60038000.000,61175000.000,62409000.000,64853000.000,65710000.000,66546000.000,66953000.000,10772000.000,10845000.000,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,176605000.000,,,,192898000.000,,,,205127000.000,,,,210056000.000,,,,206534000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,614000.000,1081000.000,81000.000,299000.000,1033000.000,957000.000,2268000.000,1883000.000,1887000.000,-722000.000,267000.000,249000.000,435000.000,755000.000,203000.000,-520000.000,-99000.000,-412000.000,-661000.000,-1392000.000,-334000.000,-286000.000
AdditionalPaidInCapitalCommonStock,844546000.000,856911000.000,867183000.000,877763000.000,901734000.000,907762000.000,916336000.000,924604000.000,932557000.000,937378000.000,944564000.000,951743000.000,958008000.000,961690000.000,968368000.000,974740000.000,983579000.000,1000999000.000,1004659000.000,1010007000.000,1015666000.000,1019339000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1536000.000,1652000.000,1611000.000,1530000.000,1446000.000,1474000.000,1337000.000,1355000.000,1196000.000,1222000.000,1209000.000,1234000.000,1186000.000,1176000.000,1216000.000,1583000.000,1297000.000,1198000.000,868000.000,992000.000,849000.000,1026000.000
Assets,757207000.000,781679000.000,776484000.000,776365000.000,913418000.000,880792000.000,858348000.000,865498000.000,825163000.000,797366000.000,794495000.000,822118000.000,798263000.000,791668000.000,813578000.000,831501000.000,848655000.000,842029000.000,811822000.000,797392000.000,823868000.000,850948000.000
AssetsCurrent,519648000.000,543438000.000,536671000.000,538357000.000,686889000.000,649312000.000,620297000.000,624561000.000,579218000.000,560430000.000,559192000.000,583119000.000,392960000.000,394783000.000,425218000.000,453457000.000,468176000.000,467641000.000,446237000.000,426509000.000,463406000.000,489556000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,316415000.000,308875000.000,307689000.000,299474000.000,354847000.000,365275000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,444000.000,286000.000,696000.000,368000.000,520000.000,134000.000,808000.000,1167000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,251000.000,469000.000,101000.000,281000.000,196000.000,684000.000,139000.000,100000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,345972000.000,353087000.000,186568000.000,189010000.000,189646000.000,192607000.000,200579000.000,216589000.000,205495000.000,212955000.000,228770000.000,244590000.000
AvailableForSaleSecuritiesAmortizedCost,,308556000.000,315966000.000,321037000.000,372136000.000,377825000.000,378316000.000,393090000.000,357608000.000,337614000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,78000.000,66000.000,28000.000,22000.000,10000.000,25000.000,22000.000,29000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,251000.000,469000.000,101000.000,281000.000,196000.000,684000.000,139000.000,100000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,93058000.000,139295000.000,131493000.000,158349000.000,125808000.000,36240000.000,62505000.000,38753000.000,172728000.000,133034000.000,164679000.000,67161000.000,58936000.000,80658000.000,122741000.000,54704000.000,105870000.000,76515000.000,178458000.000,67442000.000,35626000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,173000.000,403000.000,73000.000,259000.000,186000.000,659000.000,117000.000,71000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,93058000.000,139109000.000,131166000.000,158210000.000,123823000.000,35847000.000,62347000.000,38753000.000,172355000.000,132215000.000,162373000.000,64323000.000,50705000.000,73276000.000,116653000.000,50123000.000,102743000.000,74785000.000,175140000.000,64837000.000,30395000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,186000.000,327000.000,139000.000,1985000.000,393000.000,158000.000,,373000.000,819000.000,2306000.000,2838000.000,8231000.000,7382000.000,6088000.000,4581000.000,3127000.000,1730000.000,3318000.000,2605000.000,5231000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,308556000.000,315757000.000,320845000.000,372136000.000,377825000.000,378316000.000,393090000.000,357608000.000,337614000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,,,,,,,90782000.000,113774000.000,25933000.000,15480000.000,16734000.000,18047000.000,36104000.000,50355000.000,47304000.000,46819000.000,55154000.000,77699000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,,,,,,,90923000.000,113863000.000,25953000.000,15509000.000,16756000.000,18054000.000,36118000.000,50367000.000,47329000.000,46782000.000,55192000.000,77759000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,121395000.000,101865000.000,108574000.000,71344000.000,86736000.000,79382000.000,76204000.000,62900000.000,91669000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,121762000.000,102121000.000,108884000.000,71702000.000,86765000.000,79461000.000,76264000.000,63031000.000,91825000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecurities,,309926000.000,316058000.000,321435000.000,373439000.000,379290000.000,380951000.000,395327000.000,359974000.000,337317000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,,,,,,,,,346501000.000,353433000.000,186783000.000,189532000.000,189839000.000,192424000.000,201174000.000,216676000.000,205819000.000,212405000.000,229439000.000,245657000.000
AvailableForSaleSecuritiesFairValueDisclosure,,309926000.000,316267000.000,321627000.000,373439000.000,379290000.000,380951000.000,395327000.000,359974000.000,337317000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,238000.000,989000.000,633000.000,319000.000,237000.000,93000.000,122000.000,75000.000,1579000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,,4000.000,2000.000,4000.000,11000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,,5000.000,3000.000,,3000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses1,,238000.000,989000.000,633000.000,319000.000,237000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,,93000.000,122000.000,75000.000,1579000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,238000.000,985000.000,631000.000,315000.000,226000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,,88000.000,119000.000,75000.000,1576000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,1608000.000,1290000.000,1223000.000,1622000.000,1702000.000,2728000.000,2359000.000,2441000.000,1282000.000,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,147780000.000,89802000.000,74654000.000,74198000.000,164516000.000,117052000.000,103465000.000,99856000.000,95532000.000,94552000.000,86507000.000,108998000.000,91258000.000,60882000.000,86930000.000,95508000.000,115241000.000,92199000.000,101870000.000,87069000.000,125408000.000,119618000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,,,,,,,115241000.000,92199000.000,101870000.000,87069000.000,125408000.000,119618000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,208042000.000,209016000.000,209234000.000,209459000.000,210688000.000,211466000.000,211712000.000,211931000.000,212145000.000,212982000.000,213342000.000,213570000.000,213786000.000,214426000.000,214758000.000,214979000.000,215549000.000,217354000.000,217782000.000,217958000.000,218210000.000,219016000.000
CommonStockValue,208000.000,209000.000,209000.000,209000.000,211000.000,211000.000,212000.000,212000.000,212000.000,213000.000,213000.000,214000.000,214000.000,214000.000,215000.000,215000.000,215000.000,217000.000,218000.000,218000.000,218000.000,219000.000
ConcentrationRiskPercentage,,,,,0.100,,,,,,,,,,,,,,,,,
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,,,,,,,,,,,,,1000000.000,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,16361000.000,,,,20633000.000,
