,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,6507000.000,2390000.000,6436000.000,1996000.000,6921000.000,2652000.000,14217000.000,3303000.000,6569000.000,2436000.000,10139000.000,4844000.000,3393000.000,6103000.000,9754000.000,5227000.000,,,8586000.000,4741000.000,8999000.000,19752000.000,17702000.000,
AccountsPayableRelatedPartiesCurrent,,,,1175000.000,3705000.000,2141000.000,7509000.000,26441000.000,7268000.000,5789000.000,48000.000,18000.000,5000.000,6000.000,8000.000,,,,3000.000,,,,1000.000,
AccountsReceivableNetCurrent,110000.000,74000.000,74000.000,109000.000,22000.000,169000.000,457000.000,12000.000,,125000.000,513000.000,13000.000,,380000.000,10000.000,862000.000,1057000.000,2570000.000,2884000.000,908000.000,1272000.000,1174000.000,933000.000,1152000.000
AccruedLiabilitiesCurrent,6648000.000,9247000.000,11122000.000,11598000.000,13216000.000,16689000.000,21171000.000,20464000.000,17124000.000,18800000.000,18438000.000,17407000.000,19048000.000,26877000.000,22612000.000,18735000.000,18945000.000,,23301000.000,,20598000.000,29055000.000,38301000.000,
AccruedProfessionalFeesCurrent,,,820000.000,,,1565000.000,1031000.000,1269000.000,1326000.000,1393000.000,531000.000,792000.000,706000.000,788000.000,574000.000,858000.000,466000.000,626000.000,507000.000,787000.000,1632000.000,1655000.000,1213000.000,1570000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,25755000.000,,,,36980000.000,,,45430000.000,41689000.000,44741000.000,47268000.000,50918000.000,52979000.000,55474000.000,58013000.000,59449000.000,56606000.000,58975000.000,60888000.000,62819000.000,62218000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,53000.000,6000.000,6000.000,3000.000,-9000.000,7000.000,5000.000,12000.000,-1000.000,19000.000,2000.000,-12000.000,3000.000,25000.000,-19000.000,3000.000,22000.000,48000.000,-86000.000,29000.000,39000.000,61000.000,-7000.000,-41000.000
AdditionalPaidInCapitalCommonStock,534749000.000,538241000.000,542141000.000,632029000.000,637478000.000,643154000.000,648955000.000,657320000.000,803363000.000,809911000.000,815930000.000,1016271000.000,1029501000.000,1037784000.000,1055876000.000,1068685000.000,1188807000.000,1196345000.000,1205183000.000,1214174000.000,1226311000.000,1237569000.000,1258398000.000,1273853000.000
Assets,249727000.000,219480000.000,208977000.000,249176000.000,208663000.000,246518000.000,229907000.000,325093000.000,384031000.000,325843000.000,278962000.000,418871000.000,371064000.000,346168000.000,333513000.000,305528000.000,653941000.000,613426000.000,619121000.000,603325000.000,700208000.000,731978000.000,709821000.000,701319000.000
AssetsCurrent,208382000.000,178766000.000,167567000.000,206265000.000,166083000.000,202347000.000,184440000.000,275634000.000,335780000.000,275826000.000,229128000.000,371305000.000,325760000.000,304081000.000,289730000.000,263876000.000,526959000.000,505779000.000,500205000.000,495701000.000,386142000.000,382804000.000,380181000.000,357853000.000
AvailableForSaleSecurities,,,,,,,,,,97938000.000,122112000.000,127140000.000,206621000.000,213692000.000,174037000.000,152173000.000,236865000.000,214229000.000,178107000.000,153526000.000,48041000.000,136936000.000,251212000.000,162020000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,,36000.000,40000.000,62000.000,16000.000,3000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,,7000.000,1000.000,1000.000,23000.000,44000.000
AvailableForSaleSecuritiesAmortizedCost,,,76728000.000,70493000.000,70579000.000,67449000.000,31523000.000,136715000.000,81078000.000,97919000.000,122110000.000,127152000.000,206618000.000,213669000.000,174056000.000,152170000.000,236844000.000,214181000.000,178193000.000,153497000.000,48002000.000,136875000.000,251219000.000,162061000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,35500000.000,19800000.000,42600000.000,16800000.000,3000000.000,40100000.000,30900000.000,4200000.000,38700000.000,80400000.000,85500000.000,42400000.000,101900000.000,56800000.000,73800000.000,41800000.000,167600000.000,50000000.000,4000000.000,5200000.000,111300000.000,155300000.000
AvailableForSaleSecuritiesCurrent,152912000.000,106309000.000,76734000.000,70496000.000,70570000.000,67456000.000,31528000.000,136727000.000,81077000.000,97938000.000,122112000.000,127140000.000,206621000.000,213692000.000,174037000.000,152173000.000,236865000.000,214229000.000,178107000.000,153526000.000,48041000.000,136936000.000,251212000.000,162020000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,76734000.000,70496000.000,70570000.000,67456000.000,31528000.000,136727000.000,81077000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,10000.000,4000.000,12000.000,5000.000,1000.000,3000.000,6000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,16000.000,7000.000,3000.000,12000.000,6000.000,15000.000,5000.000,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,,,,,,,,,,,96300000.000,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,,,,,,,,,,597000.000,14578000.000,14244000.000,14561000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,,,,,,,,,,,87052000.000,81682000.000,63416000.000,64712000.000
CapitalLeaseObligations,,,655000.000,,,,569000.000,,,,4273000.000,,,,3723000.000,,,,2937000.000,2700000.000,2649000.000,3666000.000,6309000.000,
CapitalLeaseObligationsCurrent,229000.000,228000.000,233000.000,271000.000,277000.000,280000.000,261000.000,242000.000,223000.000,1115000.000,1139000.000,1156000.000,1104000.000,1128000.000,1152000.000,1177000.000,1203000.000,2325000.000,2631000.000,2447000.000,2451000.000,3525000.000,6227000.000,5501000.000
CapitalLeaseObligationsNoncurrent,540000.000,481000.000,422000.000,435000.000,364000.000,361000.000,308000.000,254000.000,198000.000,3427000.000,3134000.000,2842000.000,3158000.000,2868000.000,2571000.000,2268000.000,1959000.000,1068000.000,306000.000,253000.000,198000.000,141000.000,82000.000,21000.000
CapitalLeasedAssetsGross,,,,,,,,,,,5500000.000,,,,5500000.000,,,,3800000.000,,,,7800000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,733000.000,,,,650000.000,,,,4856000.000,,,,4182000.000,,,,3094000.000,2817000.000,2746000.000,3777000.000,6455000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,276000.000,,,,312000.000,,,,1434000.000,,,,1434000.000,,,,2756000.000,2223000.000,1548000.000,1024000.000,6370000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,50000.000,,,,,,,2100000.000,,,,,85000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,173000.000,,,,85000.000,,,1200000.000,2157000.000,,,,253000.000,,,,85000.000,85000.000,86000.000,85000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,234000.000,,,,253000.000,,,1200000.000,1265000.000,,,,2410000.000,,,,253000.000,509000.000,1112000.000,2668000.000,85000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,78000.000,,,,81000.000,,,,-583000.000,,,,459000.000,,,,157000.000,117000.000,97000.000,111000.000,146000.000,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,300000.000,,,,,,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,1200000.000,,,,2000000.000,,,,1300000.000,,,,1600000.000,
CashAndCashEquivalentsAtCarryingValue,48185000.000,68820000.000,87282000.000,131612000.000,87083000.000,125867000.000,136700000.000,105302000.000,219461000.000,144452000.000,75490000.000,205129000.000,95357000.000,51269000.000,74297000.000,63692000.000,256450000.000,248077000.000,261287000.000,280926000.000,277332000.000,182937000.000,54004000.000,133319000.000
CashEquivalentsAtCarryingValue,,,77200000.000,128300000.000,85600000.000,33000000.000,113900000.000,,,,67300000.000,,,,61000000.000,,,,258200000.000,,,,32500000.000,
ConstructionPayableCurrent,,,,,,,,,,,,,,4194000.000,,,,,,,,,,
ConvertibleNotesPayable,,,,,,,,,,,,,,,,,214292000.000,217408000.000,220620000.000,223908000.000,227273000.000,230717000.000,234243000.000,
DebtWeightedAverageInterestRate,,,0.080,,,,,,,,,,,,,,,,,,,,,
DeferredRentCreditCurrent,3282000.000,3707000.000,4042000.000,4350000.000,4517000.000,4531000.000,2735000.000,2749000.000,2762000.000,2776000.000,2790000.000,2803000.000,2817000.000,3466000.000,4992000.000,5006000.000,5009000.000,5026000.000,5544000.000,7684000.000,7923000.000,7821000.000,7719000.000,588000.000
DeferredRentCreditNoncurrent,14379000.000,13308000.000,12435000.000,11964000.000,10832000.000,9690000.000,11593000.000,10907000.000,10218000.000,9519000.000,8822000.000,8127000.000,7431000.000,8091000.000,10522000.000,9935000.000,8821000.000,7714000.000,6395000.000,7131000.000,4409000.000,2490000.000,557000.000,2554000.000
DeferredRevenueCurrent,48555000.000,47647000.000,36291000.000,24935000.000,13578000.000,3130000.000,3381000.000,3299000.000,5074000.000,5074000.000,5074000.000,6128000.000,6447000.000,5074000.000,7191000.000,7191000.000,7191000.000,7191000.000,7191000.000,9309000.000,8519000.000,4127000.000,,741000.000
DeferredRevenueNoncurrent,33144000.000,21913000.000,21130000.000,20348000.000,19565000.000,18782000.000,18024000.000,17217000.000,13952000.000,12684000.000,11416000.000,10147000.000,8879000.000,7610000.000,8989000.000,7191000.000,5393000.000,3596000.000,1798000.000,,,,,
DeferredTaxAssetsDeferredIncome,,,22555000.000,,,,8300000.000,,,,6433000.000,,,,4220000.000,,,,3360000.000,,,,,
DeferredTaxAssetsGross,,,168179000.000,,,,203013000.000,,,,308788000.000,,,,367490000.000,,,,414061000.000,,,,502754000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,,,,,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,91031000.000,,,,127928000.000,,,,231660000.000,,,,279123000.000,,,,280191000.000,,,,333442000.000,
DeferredTaxAssetsOther,,,17980000.000,,,,25036000.000,,,,29223000.000,,,,45135000.000,,,,66450000.000,,,,15867000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,14024000.000,,,,24444000.000,,,,29533000.000,,,,32186000.000,,,,33996000.000,,,,36963000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,,,,,,,,,,,19364000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,,,,,,,,,,,,,,,,,17144000.000,
DeferredTaxAssetsValuationAllowance,,,168179000.000,,,,203013000.000,,,,308788000.000,,,,367490000.000,,,,408184000.000,,,,474521000.000,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,,,5877000.000,,,,28233000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,27162000.000,
DueFromRelatedPartiesCurrent,2517000.000,667000.000,578000.000,,2444000.000,13000.000,1030000.000,36000.000,5298000.000,2961000.000,2700000.000,10324000.000,4455000.000,14306000.000,25829000.000,32987000.000,25992000.000,34401000.000,51634000.000,52110000.000,51875000.000,52541000.000,63921000.000,49995000.000
EmployeeRelatedLiabilitiesCurrent,,,7525000.000,,,9804000.000,14594000.000,9950000.000,11770000.000,13114000.000,13784000.000,9885000.000,12488000.000,16456000.000,16582000.000,12939000.000,13398000.000,16139000.000,19582000.000,12075000.000,14814000.000,19142000.000,25884000.000,14597000.000
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
Goodwill,,,,,,,,,,,,,,,,,,,,,649000.000,649000.000,785000.000,785000.000
GrantsReceivable,,,,,,,1700000.000,,,,,,,,,,,,,,,,,
HedgingAssetsNoncurrent,,,,,,,,,,,,,,,,,90314000.000,72494000.000,86466000.000,77688000.000,99478000.000,137302000.000,132521000.000,150509000.000
HedgingLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,69456000.000,62976000.000,75328000.000,68193000.000,86838000.000,120121000.000,113237000.000,133424000.000
