,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,24817000.000,29644000.000,26185000.000,29837000.000,23745000.000,12759000.000,16431000.000,32406000.000,18782000.000,14828000.000,14521000.000,19569000.000,22542000.000,20580000.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,57657000.000,46439000.000,50291000.000,68676000.000,68488000.000,77234000.000,69373000.000,78707000.000,83352000.000,74166000.000,85161000.000,99522000.000,102866000.000,96242000.000
AccumulatedAmortizationDeferredFinanceCosts,,11217000.000,12568000.000,13943000.000,12477000.000,4336000.000,4772000.000,,,7972000.000,8518000.000,9659000.000,10949000.000,12241000.000,13529000.000
AccumulatedAmortizationOfOtherDeferredCosts,,0.000,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,499000.000,1342000.000,1082000.000,2555000.000,1427000.000,2803000.000,2401000.000,2742000.000,2792000.000,3364000.000,4701000.000,4242000.000,3333000.000,3994000.000
Assets,,2476061000.000,2450416000.000,2476625000.000,3302016000.000,3296495000.000,3272988000.000,3293964000.000,3308767000.000,3300650000.000,3263371000.000,3301654000.000,3882569000.000,3890953000.000,3866176000.000
BelowMarketLeaseAccumulatedAmortization,,4769000.000,9545000.000,14306000.000,22471000.000,30946000.000,38636000.000,46141000.000,54020000.000,59119000.000,66069000.000,44737000.000,47925000.000,52726000.000,56729000.000
BelowMarketLeaseGross,,134651000.000,134651000.000,134525000.000,170964000.000,169805000.000,168372000.000,167427000.000,166332000.000,163290000.000,162314000.000,136587000.000,135633000.000,135026000.000,134975000.000
BelowMarketLeaseNet,,129882000.000,125106000.000,120219000.000,148493000.000,138859000.000,129736000.000,121286000.000,112312000.000,104171000.000,96245000.000,91850000.000,87708000.000,82300000.000,78246000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,33500000.000,,,,33500000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,60743000.000,44703000.000,41791000.000,52918000.000,45732000.000,36463000.000,34221000.000,46388000.000,46685000.000,44440000.000,35454000.000,594297000.000,554371000.000,532442000.000
CashFDICInsuredAmount,,,,250000.000,250000.000,250000.000,,,,,,,,,
ConvertibleDebt,,,,,236999000.000,237667000.000,588335000.000,589002000.000,589670000.000,587018000.000,587861000.000,588703000.000,589546000.000,590388000.000,591232000.000
DeferredCosts,,,,,,,,352940000.000,338466000.000,310679000.000,300559000.000,288749000.000,282564000.000,272591000.000,266505000.000
DeferredCostsCurrentAndNoncurrent,,78938000.000,79032000.000,77035000.000,80396000.000,80212000.000,95551000.000,352940000.000,338466000.000,310679000.000,304977000.000,292777000.000,287591000.000,277081000.000,270456000.000
