,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,33746000.000,,,,31308000.000,,,,28254000.000,,,,33205000.000,,,,28686000.000,
AccountsPayableCurrent,,,29838000.000,,,,,,,,,,,,,,,,,,,,
AccountsPayableCurrentAndNoncurrent,37949000.000,59625000.000,,47973000.000,71043000.000,44640000.000,37604000.000,60359000.000,72817000.000,50354000.000,42524000.000,52602000.000,57774000.000,39263000.000,39743000.000,44048000.000,51086000.000,32175000.000,34094000.000,33823000.000,41419000.000,28605000.000,27506000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,10645000.000,18550000.000,10899000.000,2517000.000,881000.000,959000.000,2486000.000,1789000.000,785000.000,1523000.000,61000.000,754000.000,1340000.000,269000.000,142000.000,1113000.000,908000.000,300000.000,180000.000,953000.000,160000.000,1027000.000,546000.000
AccountsReceivableNet,706000.000,983000.000,,605000.000,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,19784000.000,35410000.000,17671000.000,31506000.000,49182000.000,20417000.000,29759000.000,25178000.000,58453000.000,34388000.000,45770000.000,36050000.000,61126000.000,27777000.000,40364000.000,25066000.000,60273000.000,29602000.000,32496000.000,29755000.000,53157000.000,25572000.000,31614000.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,1622000.000,,,,1515000.000,,,,1177000.000,,,,585000.000,,,,611000.000,
AccruedInsuranceCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,1263000.000,,,,1127000.000,
AccruedLiabilitiesCurrent,16305000.000,23864000.000,20908000.000,29209000.000,27081000.000,33746000.000,29968000.000,28475000.000,34070000.000,31308000.000,31629000.000,30765000.000,35404000.000,28254000.000,25513000.000,26270000.000,30726000.000,33205000.000,28298000.000,27159000.000,30816000.000,28686000.000,28507000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,32853000.000,,,,36375000.000,,,,39525000.000,,,,43464000.000,,,,40618000.000,
AdditionalPaidInCapital,125204000.000,125216000.000,125344000.000,212686000.000,219195000.000,219618000.000,219751000.000,219861000.000,219970000.000,220255000.000,220361000.000,220686000.000,220960000.000,221607000.000,221708000.000,221835000.000,221881000.000,221961000.000,221993000.000,222001000.000,222014000.000,222048000.000,222082000.000
AdvanceRoyalties,,,,,,,,,,,300000.000,,,300000.000,300000.000,300000.000,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,1700000.000,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,775000.000,,,753000.000,,1038000.000,1038000.000,1461000.000,,1246000.000,1231000.000,1271000.000,969000.000,952000.000,1090000.000,,3226000.000,2948000.000,3016000.000,,
Assets,296101000.000,345060000.000,286755000.000,435771000.000,501596000.000,419604000.000,424537000.000,427115000.000,492963000.000,423404000.000,430279000.000,439209000.000,471619000.000,386232000.000,388469000.000,371804000.000,418651000.000,351046000.000,341507000.000,342890000.000,369452000.000,310300000.000,304739000.000
AssetsCurrent,254825000.000,304584000.000,247586000.000,330269000.000,392183000.000,317230000.000,324240000.000,329824000.000,397247000.000,333981000.000,339242000.000,348019000.000,379992000.000,296456000.000,299867000.000,284410000.000,332794000.000,266440000.000,258963000.000,262320000.000,289987000.000,240319000.000,236374000.000
CapitalLeaseObligationsCurrent,,,1129000.000,,,874000.000,,,,894000.000,,,,1104000.000,,,,1248000.000,,,,1237000.000,
CapitalLeaseObligationsNoncurrent,1600000.000,1700000.000,1616000.000,1540000.000,1378000.000,4017000.000,3824000.000,3601000.000,3378000.000,3162000.000,2938000.000,2707000.000,2770000.000,2459000.000,2187000.000,1881000.000,1564000.000,1223000.000,898000.000,549000.000,217000.000,0.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,6722000.000,,,,5271000.000,,,,4207000.000,,,,2812000.000,,,,1321000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,1454000.000,,,,1401000.000,,,,1506000.000,,,,1506000.000,,,,1321000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,1216000.000,,,,0.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,1327000.000,,,,1216000.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,1327000.000,,,,1327000.000,,,,1195000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,1398000.000,,,,1327000.000,,,,1506000.000,,,,1306000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,0.000,,,,0.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,1831000.000,,,,1215000.000,,,,644000.000,,,,341000.000,,,,84000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,4891000.000,,,,4056000.000,,,,3563000.000,,,,2471000.000,,,,1237000.000,
CapitalLeasesFutureMinimumSubleaseRentals,,,,,,,,,,2300000.000,,,,1700000.000,,,,1100000.000,,,,,
Cash,1449000.000,1243000.000,,2328000.000,1523000.000,2447000.000,1439000.000,1226000.000,2399000.000,1553000.000,2046000.000,1325000.000,3688000.000,1533000.000,1739000.000,2201000.000,1290000.000,5640000.000,2887000.000,2284000.000,2120000.000,7474000.000,1848000.000
CashAndCashEquivalentsAtCarryingValue,1449000.000,1243000.000,1682000.000,2328000.000,,2447000.000,1439000.000,1226000.000,,1553000.000,2046000.000,1325000.000,3688000.000,1533000.000,,,1290000.000,5640000.000,2887000.000,2284000.000,,7474000.000,1848000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,,0.010,,0.010,0.010,0.010,,0.010,0.010,0.010,0.010,0.010,0.010,,0.010,0.010,0.010,,
CommonStockSharesAuthorized,20000000.000,20000000.000,20000000.000,35000000.000,,35000000.000,,35000000.000,35000000.000,35000000.000,,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,,35000000.000,35000000.000,35000000.000,,
CommonStockSharesIssued,9866000.000,9867000.000,9868267.000,16183295.000,,16242982.000,,16253483.000,16255082.000,16267033.000,,16332286.000,16373559.000,16374625.000,16375024.000,16392012.000,16392012.000,,16392012.000,16392012.000,16392012.000,,
CommonStockSharesOutstanding,,,9868267.000,,,,,,,,,,,,,,,,,,,,
CommonStockValue,,,99000.000,,,,,,,,,,,,,,,,,,,,
CommonStockValueOutstanding,99000.000,99000.000,,162000.000,162000.000,163000.000,163000.000,163000.000,163000.000,163000.000,163000.000,163000.000,164000.000,164000.000,164000.000,164000.000,164000.000,164000.000,164000.000,164000.000,164000.000,164000.000,164000.000
CustomerLoyaltyProgramLiabilityCurrent,,,,,,,,,,,,,,,,,,300000.000,,,,1700000.000,
DebtCurrent,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
DeferredIncomeTaxLiabilities,,,,,,3400000.000,,,,3400000.000,,,,3400000.000,,,,3400000.000,,,,2872000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,670000.000,,,,415000.000,,,,194000.000,,,,102000.000,,,,174000.000,
DeferredTaxAssetsGross,,,,,,52327000.000,,,,51148000.000,,,,48538000.000,,,,50530000.000,,,,58817000.000,
DeferredTaxAssetsInventory,,,,,,6240000.000,,,,7280000.000,,,,7862000.000,,,,6293000.000,,,,3657000.000,
DeferredTaxAssetsNet,,,,,,11253000.000,,,,4288000.000,,,,2789000.000,,,,1327000.000,,,,958000.000,
DeferredTaxAssetsOther,,,,,,338000.000,,,,1442000.000,,,,2566000.000,,,,2816000.000,,,,1939000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,14057000.000,,,,10803000.000,,,,8810000.000,,,,5972000.000,,,,7860000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,2035000.000,,,,2726000.000,,,,2933000.000,,,,3021000.000,,,,2827000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,4153000.000,,,,2897000.000,,,,3382000.000,,,,4139000.000,,,,4398000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,479000.000,,,,371000.000,,,,295000.000,,,,260000.000,,,,988000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,,,3176000.000,,,,3287000.000,,,,3481000.000,,,,3489000.000,,,,3387000.000,
DeferredTaxAssetsValuationAllowance,,,,,,41074000.000,,,,46860000.000,,,,45749000.000,,,,49203000.000,,,,57859000.000,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,,,4807000.000,,,,0.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,6446000.000,,,,4288000.000,,,,2789000.000,,,,1327000.000,,,,958000.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,3400000.000,,,,,,,,,
DeferredTaxLiabilitiesOther,,,,,,,,,,1430000.000,,,,978000.000,,,,0.000,,,,0.000,
DueFromRelatedPartiesCurrent,,,,,,,,,200000.000,,200000.000,100000.000,100000.000,300000.000,,,,200000.000,,,,400000.000,
