,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,98935000.000,88542000.000,70527000.000,46940000.000,44786000.000,40421000.000,37505000.000,34319000.000,36579000.000,37263000.000,51545000.000
AccountsReceivableNetCurrent,234098000.000,206094000.000,177444000.000,122038000.000,87866000.000,73566000.000,82619000.000,63930000.000,78798000.000,78942000.000,95345000.000
AccruedEmployeeBenefitsCurrentAndNoncurrent,,7081000.000,,,,6784000.000,,,,11579000.000,
AccruedIncomeTaxesCurrent,,627000.000,,,,1042000.000,,,,421000.000,58000.000
AccruedLiabilitiesCurrent,45500000.000,36025000.000,30908000.000,30562000.000,35501000.000,26785000.000,21915000.000,20121000.000,24227000.000,26185000.000,
AccumulatedAmortizationDeferredFinanceCosts,,17510000.000,,,,24145000.000,,,,29530000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,250183000.000,265001000.000,244171000.000,301238000.000,309913000.000,323141000.000,339211000.000,347875000.000,363368000.000,380536000.000,398037000.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,-11265000.000,-17507000.000,-24784000.000,-24773000.000,-29435000.000,-24172000.000,-26869000.000,-32638000.000,-31681000.000,-27539000.000,-25904000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-8432000.000,-12809000.000,-18728000.000,-18750000.000,-22177000.000,-17693000.000,-19666000.000,-22999000.000,-21976000.000,-19002000.000,-18683000.000
AdditionalPaidInCapital,749841000.000,771888000.000,774432000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,778165000.000,780863000.000,776705000.000,777720000.000,782976000.000,494278000.000,297649000.000,297190000.000
AllowanceForDoubtfulAccountsReceivable,,4255000.000,,,,2470000.000,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,4380000.000,3244000.000,3966000.000,3055000.000,2196000.000
AociIncludingPortionAttributableToNoncontrollingInterestTax,,,,,,,,,9705000.000,-8537000.000,-7221000.000
AssetRetirementObligationsNoncurrent,,3122000.000,,,,4288000.000,,,,5249000.000,
Assets,1447528000.000,1514016000.000,1520288000.000,1496691000.000,1466010000.000,1368959000.000,1315970000.000,1109051000.000,1239014000.000,1202910000.000,1235284000.000
AssetsCurrent,431339000.000,460554000.000,449854000.000,420839000.000,386493000.000,359674000.000,331963000.000,232432000.000,375229000.000,353803000.000,393069000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,13491000.000,4218000.000,2861000.000,1317000.000,,,
CapitalLeaseObligations,6289000.000,10724000.000,11743000.000,11824000.000,10327000.000,9301000.000,7856000.000,5472000.000,4514000.000,3634000.000,7007000.000
CapitalLeasedAssetsGross,,18131000.000,,,,22684000.000,,,,18350000.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,13020000.000,,,,13872000.000,,,,7356000.000,
CapitalLeasesFutureMinimumPaymentsDue,,11189000.000,,,,9651000.000,,,,3734000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,5209000.000,,,,5253000.000,,,,2866000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,183000.000,,,,0.000,,,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,239000.000,,,,179000.000,,,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,1918000.000,,,,689000.000,,,,183000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,3640000.000,,,,3530000.000,,,,685000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,0.000,,,,0.000,,,,0.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,465000.000,,,,350000.000,,,,100000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,10724000.000,,,,9301000.000,,,,3634000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,5111000.000,,,,8812000.000,,,,10994000.000,
CashAndCashEquivalentsAtCarryingValue,45098000.000,76923000.000,118372000.000,175488000.000,179480000.000,171486000.000,143872000.000,61635000.000,213434000.000,194069000.000,210664000.000
CashCollateralForBorrowedSecurities,,10000000.000,,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,272000000.000,272000000.000,272000000.000,272000000.000,1850000000.000,1850000000.000,1850000000.000,1850000000.000,1850000000.000,1850000000.000
CommonStockSharesHeldInEmployeeTrustShares,,6903326.000,,,,6433727.000,,,,5947.000,
CommonStockSharesOutstanding,,160913266.000,161133766.000,161423048.000,161433248.000,161433248.000,161503000.000,162020000.000,191947000.000,223601000.000,223939000.000
CommonStockValue,,2387000.000,2388000.000,2391000.000,2391000.000,2391000.000,2392000.000,2397000.000,2408000.000,2422000.000,2422000.000
DebtInstrumentFaceAmount,,10000000.000,,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
DeferredFinanceCostsGross,,37936000.000,,,,42541000.000,,,,39924000.000,
DeferredFinanceCostsNet,,20426000.000,,,,18396000.000,13598000.000,12544000.000,11521000.000,10394000.000,
DeferredIncomeTaxLiabilities,,,,,,137346000.000,,,,110620000.000,
DeferredRevenueCurrent,,,,,,,,,,,17044000.000
DeferredTaxAssetsDerivativeInstruments,,4221000.000,,,,4373000.000,,,,5189000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,13791000.000,,,,11401000.000,
DeferredTaxAssetsGross,,,,,,75841000.000,,,,126766000.000,
DeferredTaxAssetsInventory,,3435000.000,,,,3168000.000,,,,775000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,5158000.000,,,,,,,,,
DeferredTaxAssetsNet,,,,,,48611000.000,,,,104807000.000,
DeferredTaxAssetsNetCurrent,12741000.000,5158000.000,5158000.000,5158000.000,5158000.000,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,834000.000,834000.000,834000.000,834000.000,1244000.000,1244000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,965000.000,,,,72901000.000,
DeferredTaxAssetsOther,,1383000.000,,,,2027000.000,,,,1985000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,24463000.000,,,,6509000.000,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,1309000.000,,,,1196000.000,,,,1662000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,971000.000,,,,540000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,1274000.000,,,,1161000.000,,,,1039000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,1590000.000,,,,3425000.000,,,,3210000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,19702000.000,,,,19213000.000,,,,18784000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,1924000.000,,,,1088000.000,,,,2771000.000,
DeferredTaxAssetsValuationAllowance,,201000.000,,,,27230000.000,,,,21959000.000,
