,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,,,,,,,,,,,,,2261.000,,20564.000
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,157590.000,8658.000,7428.000,9332.000,5277.000,53967.000,38215.000,11938.000,60189.000,291187.000,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,266401.000,92572.000
AccountsPayableCurrent,8320.000,7459.000,4906.000,4757.000,7912.000,8545.000,8761.000,10750.000,15774.000,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,,57095.000,75107.000,187678.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,21.000,97.000,187.000,279.000,6730.000,19014.000,31713.000,58785.000,83246.000,108490.000
AdditionalPaidInCapital,209607.000,210777.000,212130.000,215028.000,216596.000,254367.000,256064.000,257881.000,259809.000,912747.000,1111738.000,1271570.000,4649044.000,4635459.000,4635459.000,4765069.000,4978256.000,4987424.000,39068127.000,39131643.000,39824492.000
Assets,208.000,387.000,98.000,1822.000,1301.000,2023.000,403.000,270.000,507.000,690151.000,763254.000,685877.000,877112.000,818681.000,817399.000,859631.000,856481.000,781025.000,33019542.000,,
AssetsCurrent,208.000,387.000,98.000,1822.000,1301.000,2023.000,403.000,270.000,507.000,65335.000,137884.000,58087.000,228926.000,164115.000,112924.000,150565.000,162006.000,93766.000,604366.000,367711.000,475275.000
AssetsNoncurrent,,,,,,,,,,,,,,,,,,,,32317084.000,31650789.000
Cash,,,98.000,413.000,483.000,796.000,403.000,270.000,507.000,62335.000,116741.000,58087.000,169988.000,125936.000,88533.000,140010.000,151689.000,81854.000,436529.000,205392.000,238406.000
CashAndCashEquivalentsAtCarryingValue,208.000,387.000,98.000,413.000,483.000,796.000,,270.000,507.000,62335.000,116741.000,58087.000,169988.000,125936.000,88533.000,140010.000,151689.000,81854.000,436529.000,205392.000,238406.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,50000000.000,100000000.000,100000000.000,50000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,37076779.000,37076779.000,37076779.000,37076779.000,37076779.000,950687.000,950687.000,950687.000,950687.000,5618305.000,5803305.000,5970805.000,6792805.000,20378415.000,20378415.000,20768415.000,21058415.000,21058415.000,27834415.000,32318471.000,32969721.000
CommonStockSharesOutstanding,37076779.000,37076779.000,37076779.000,37076779.000,37076779.000,950687.000,950687.000,950687.000,950687.000,5618305.000,,,,,,,,,,,
CommonStockValue,37077.000,37077.000,37077.000,37077.000,37077.000,951.000,951.000,951.000,951.000,5618.000,5803.000,5971.000,6793.000,20378.000,20378.000,20768.000,21058.000,21086.000,27834.000,32318.000,32970.000
ConvertibleDebtCurrent,,,,,,,,15500.000,,,,,,,,,,,,,
ConvertibleNotesPayableCurrent,15000.000,15000.000,16000.000,16000.000,16000.000,,,,,,,,,,,,,,,,
DeferredIncomeTaxesAndOtherAssetsCurrent,,,,,,,,,,,-1341.000,,,,-82112.000,,,,-357830.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,364130.000,,,,,,,207000.000,,,,565000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,18207.000,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,364130.000,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,125146.000,,,,207257.000,,,,565057.000,,
