,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrentAndNoncurrent,5183000.000,3916000.000,2485000.000,3283000.000,4519000.000,5557000.000,5048000.000,6611000.000,9383000.000,4341000.000,5024000.000,5807000.000,5684000.000,4899000.000,8299000.000,9031000.000,9781000.000,16640000.000,9350000.000,10847000.000,15374000.000,14602000.000
AccountsReceivableFairValueDisclosure,,,,71300000.000,59300000.000,68400000.000,95300000.000,103400000.000,88900000.000,94000000.000,102600000.000,,,,,,,,,,,
AccountsReceivableNet,28345000.000,25120000.000,28839000.000,72456000.000,61753000.000,69977000.000,101175000.000,111533000.000,99951000.000,93841000.000,100985000.000,131244000.000,148922000.000,146991000.000,128970000.000,160585000.000,173267000.000,176201000.000,228921000.000,271466000.000,253803000.000,249790000.000
AccruedIncomeTaxes,,,,,,,,,,,,,,,2623000.000,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,101454000.000,107393000.000,110631000.000,105505000.000,100052000.000,112996000.000,124611000.000,123886000.000,127888000.000,227706000.000,234009000.000,263668000.000,214861000.000,232317000.000,208850000.000,189222000.000,164093000.000,161133000.000,160685000.000,199665000.000,150929000.000,172939000.000
AccruedParticipationLiabilitiesDueInNextOperatingCycle,,30800000.000,29300000.000,25200000.000,25400000.000,21200000.000,21500000.000,24400000.000,23600000.000,22800000.000,23500000.000,28100000.000,23100000.000,23900000.000,18100000.000,22900000.000,19300000.000,20600000.000,21700000.000,21700000.000,24400000.000,21000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,125050000.000,,,,137065000.000,,,,164252000.000,,,,175423000.000,,,,107755000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-1041000.000,-540000.000,-918000.000,388000.000,313000.000,-2179000.000,-2283000.000,-1130000.000,-600000.000,-468000.000,95000.000,-1071000.000,-1827000.000,-2637000.000,-1785000.000,-1970000.000,-3642000.000,-4465000.000,-7436000.000
AdditionalPaidInCapital,,1003286000.000,1014338000.000,1023405000.000,1032959000.000,1042938000.000,1050439000.000,1057452000.000,1065818000.000,1075638000.000,1084412000.000,1100101000.000,1109461000.000,1116412000.000,1131732000.000,1172806000.000,1179584000.000,1188532000.000,1196790000.000,1227220000.000,1234549000.000,1244317000.000
AdditionalPaidInCapitalCommonStock,990400000.000,,,,,,,,,,,,,,,,,,,,,
