,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,362676.000,502069.000,932360.000,1024501.000
AccountsPayableCurrent,4294.000,773.000,773.000,3453.000,14766.000,,9140.000,8740.000,22466.000,23566.000,,,,
AccountsPayableRelatedPartiesCurrent,525.000,525.000,525.000,525.000,3885.000,,21530.000,49670.000,74724.000,86224.000,,,,
AccountsReceivableNetCurrent,15000.000,0.000,,,,,,,,,80262.000,113465.000,143950.000,70285.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,181713.000,,57046.000,21423.000,31423.000,41423.000,91875.000,171110.000,258177.000,363444.000
AdditionalPaidInCapital,1285136.000,1402999.000,1402999.000,1402999.000,1402998.000,,1584040.000,1584040.000,1584040.000,1584041.000,671830.000,6679634.000,6686575.000,6692816.000
AllowanceForDoubtfulAccountsReceivable,,,,,0.000,,,,,,0.000,0.000,0.000,37093.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,37093.000
Assets,112407.000,87377.000,56030.000,40012.000,32000.000,,198662.000,210469.000,209884.000,216726.000,1451764.000,1258379.000,1317627.000,1125655.000
AssetsCurrent,40013.000,23377.000,30.000,12.000,0.000,,1995.000,23802.000,33217.000,50059.000,422838.000,257428.000,262108.000,144911.000
BankOverdrafts,,,,,2032.000,,,0.000,0.000,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,189997.000,190186.000,237512.000,242525.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,393817.000,344702.000,387763.000,324977.000
CapitalLeasedAssetsGross,,,,,,,,,,,727784.000,754834.000,869131.000,887729.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,665541.000,603854.000,696838.000,626415.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,230797.000,230797.000,281695.000,211272.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,86643.000,86643.000,135530.000,135530.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,228715.000,228715.000,279613.000,279613.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,81727.000,68966.000,71563.000,58913.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,583814.000,534888.000,625275.000,567502.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,119386.000,57699.000,,
Cash,25013.000,23377.000,,12.000,0.000,,1995.000,23802.000,33217.000,50059.000,,,,
CashAndCashEquivalentsAtCarryingValue,25013.000,23377.000,30.000,,,,,,,,277619.000,63710.000,11340.000,17590.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,0.150,0.150,0.150
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,20000000.000,20000000.000,20000000.000,20000000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,100000000.000,100000000.000,100000000.000,100000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,16025873.000,16535838.000,16535838.000,16535838.000,16535838.000,,16827505.000,16827505.000,16827505.000,16827505.000,65539704.000,65439704.000,65164704.000,64564704.000
CommonStockSharesOutstanding,16025873.000,16535838.000,16535838.000,16535838.000,16535838.000,,16827505.000,16827505.000,16827505.000,16827505.000,65539704.000,65439704.000,65164704.000,64564704.000
CommonStockSharesSubscriptions,,,,,0.000,,,,,,,,,
CommonStockValue,16026.000,16536.000,16536.000,16536.000,16537.000,,16829.000,16829.000,16828.000,16828.000,65540.000,65440.000,65165.000,64565.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,,,,,,,,,,,,,,50833.000
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,,,,,,,,,-5700362.000,-5145719.000,-4623576.000
DeferredRevenueCurrent,,,,,,,,,,,50253.000,96475.000,120163.000,75775.000
DeferredTaxAssetsGrossCurrent,,,,,,,,,11855.000,,,,,
DeferredTaxAssetsNet,,,,,,,,,0.000,,,,,
DeferredTaxAssetsNetCurrent,,,,,,,,,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,610000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,,,,,,,21000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,10000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,641000.000,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,,-11855.000,,,,,
DepositAssets,,,,,,,,,,,12088.000,37394.000,38394.000,37394.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,1436762.000,1417481.000,,1441599.000,1457194.000,1496512.000,1502132.000,,,,
DueToOfficersOrStockholdersCurrent,,,,,,,,,,,158800.000,158800.000,218800.000,175000.000
DueToOfficersOrStockholdersNoncurrent,,,,,,,,,,,,500000.000,750000.000,750000.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,86224.000,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,155623.000,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,277.000,461.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,20893.000,33787.000
FurnitureAndFixturesGross,,,,,,,,,,,13261.000,14565.000,19807.000,19807.000
InterestPayableCurrent,1461.000,573.000,590.000,672.000,62.000,,72.000,63.000,91.000,62.000,,,2548.000,17411.000
InterestPayableCurrentAndNoncurrent,,,,,,,,,,,,,,33567.000
LeaseholdImprovementsGross,,,,,,,,,,,161886.000,194435.000,194435.000,194435.000
Liabilities,,57548.000,54441.000,57239.000,29946.000,,39392.000,66794.000,105527.000,117989.000,1155543.000,1033829.000,1316837.000,632189.000
LiabilitiesAndStockholdersEquity,112407.000,87377.000,56030.000,40012.000,32000.000,,198662.000,210469.000,209884.000,216726.000,1451764.000,1258379.000,1317627.000,1125655.000
LiabilitiesCurrent,90983.000,57548.000,54441.000,57239.000,29946.000,,39392.000,66794.000,105527.000,117989.000,761726.000,947530.000,1508835.000,1676601.000
LiabilitiesNoncurrent,90983.000,,,,,,,,,,,844702.000,1437763.000,1824977.000
LineOfCredit,,,,,9201.000,,8650.000,8321.000,8246.000,8137.000,,,,
LineOfCreditFacilityAmountOutstanding,,,,,,,,,,8137.000,,,,
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,9600.000,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,9600.000,9600.000,9600.000,9600.000,,,750000.000,
LongTermLineOfCredit,,,,,,,,,,,,,300000.000,750000.000
LongTermNotesPayable,0.000,,0.000,,,,,,,,,,,
MachineryAndEquipmentGross,,,,,,,,,,,134393.000,170833.000,171036.000,171036.000
MinorityInterest,,,,,,,,,,,,-758403.000,-1629761.000,-2869389.000
NotesAndLoansPayableCurrent,8646.000,,,5589.000,,,,,,,,,,
NotesPayable,,,2000.000,,,,,,,,,,,
NotesPayableCurrent,,8677.000,,,,,,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,31057.000,2000.000,5553.000,2000.000,0.000,,,,,,,,,158800.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,74700.000,484927.000,439367.000,401935.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,24300.000,141592.000,151490.000,114058.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,61941.000,61941.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,66054.000,66054.000,66054.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,13050.000,64453.000,64453.000,64453.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,25500.000,108479.000,95429.000,95429.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,61941.000,,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,11850.000,42408.000,,
OperatingLossCarryforwards,,,,,,,,,79031.000,,,,1600000.000,
OperatingLossCarryforwardsValuationAllowance,,,,,,,,,-79031.000,,,,,
OtherAssetsNoncurrent,,,,,,,,,,,83477.000,37394.000,59287.000,71181.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,500000.000,500000.000,500000.000,500000.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,500000.000,500000.000,500000.000,500000.000
PreferredStockValue,0.000,0.000,0.000,,0.000,,0.000,0.000,0.000,0.000,500.000,500.000,500.000,500.000
PrepaidExpenseCurrent,,,,,,,,,,,64957.000,80253.000,106818.000,6203.000
PrepaidExpenseNoncurrent,,,,,,,,,,,71389.000,,,
PropertyPlantAndEquipmentFairValueDisclosure,,,,,,,,,,,31475.000,,,
PropertyPlantAndEquipmentGross,,,,,213713.000,,253713.000,208090.000,208090.000,208090.000,1037324.000,1134667.000,1254409.000,1273007.000
PropertyPlantAndEquipmentNet,72394.000,64000.000,56000.000,40000.000,32000.000,,196667.000,186667.000,176667.000,166667.000,945449.000,963557.000,996232.000,909563.000
RetainedEarningsAccumulatedDeficit,-1279738.000,-1389706.000,-1417946.000,,,,,,,,-441649.000,-820662.000,-1605731.000,-1640839.000
SharesOutstanding,,,,,,,,,,,65539704.000,,,
StockholdersEquity,21424.000,29829.000,1589.000,-17227.000,2054.000,,159270.000,143675.000,104357.000,98737.000,296221.000,-533853.000,-1628971.000,-2375923.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,29829.000,1589.000,-17227.000,2054.000,,159270.000,143675.000,104357.000,98737.000,296221.000,224550.000,790.000,493466.000
