,2011-07-30,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-01-26,2013-04-27,2013-07-27,2013-10-26,2014-01-25,2014-04-26,2014-07-26,2014-10-25,2015-05-02,2015-08-01,2015-10-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,130000.000,,,,159000.000,,,,173000.000,,,65000.000,,
AmortizationOfDebtDiscountPremium,,,583000.000,,,,379000.000,,,,,,,,,
AmortizationOfFinancingCosts,,,62000.000,,,,184000.000,,,,178000.000,,,1031000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,13700000.000,14400000.000,,15.200,15300000.000,13200000.000,-15733525.200,12800000.000,12200000.000,12200000.000,10905000.000,11337981.000,11695813.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-146000.000,,,,-1747000.000,,,,112000.000,,,-702000.000,,
ComprehensiveIncomeNetOfTax,,,,-3210000.000,-2144000.000,,-328000.000,-2487000.000,-456000.000,3274000.000,-312000.000,-3183000.000,-682000.000,-4029000.000,-4483000.000,-3276000.000
CostOfGoodsSold,32418000.000,39984000.000,37843000.000,34530000.000,43684000.000,49795000.000,34764000.000,32593000.000,41930000.000,47988000.000,34559000.000,32838000.000,41548000.000,34753000.000,34028000.000,42993000.000
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,0.000,0.000,,,,,,,,,,,,,,
DefinedBenefitPlanContributionsByEmployer,,,,,,,1200000.000,,,,1200000.000,,2600000.000,1100000.000,,
DefinedBenefitPlanOtherChanges,,,,,,,1500000.000,,,,1000000.000,,-400000.000,900000.000,,
Depreciation,,,1394000.000,,,,,,,,,,,,,
DepreciationAndAmortization,1029000.000,1046000.000,937000.000,936000.000,933000.000,911000.000,889000.000,887000.000,906000.000,941000.000,960000.000,989000.000,1016000.000,1068000.000,1077000.000,1053000.000
DepreciationDepletionAndAmortization,,,,,,,1195000.000,,,,1171000.000,,,1281000.000,,
EarningsPerShareBasic,-0.200,0.000,,,,,,,,,,,,,,
