,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,80003.000,80232.000,113123.000
AccruedLiabilitiesCurrent,41077.000,73664.000,34267.000
AccruedLiabilitiesCurrentAndNoncurrent,41077.000,73664.000,34267.000
AccruedPayrollTaxesCurrentAndNoncurrent,20250.000,62338.000,12429.000
AccruedSalariesCurrentAndNoncurrent,20827.000,11326.000,21630.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-887.000,-957.000,-1027.000
AdditionalPaidInCapital,875166.000,1285594.000,1286018.000
Assets,369081.000,731532.000,751798.000
AssetsCurrent,27171.000,405059.000,275887.000
AssetsNoncurrent,341910.000,326743.000,475911.000
BankOverdrafts,,7200.000,30099.000
CashAndCashEquivalentsAtCarryingValue,18943.000,402409.000,272973.000
CashFDICInsuredAmount,,,22935.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,2100000.000,2100000.000,2100000.000
CommonStockSharesOutstanding,2100000.000,2100000.000,2100000.000
CommonStockValue,2100.000,2100.000,2100.000
ConvertibleNotesPayable,400000.000,400000.000,
ConvertibleNotesPayableCurrent,400000.000,400000.000,
CustomerDepositsCurrent,,4000.000,9420.000
DeferredTaxAssetsNet,,46485.000,
DeferredTaxAssetsOperatingLossCarryforwards,,312305.000,
DeferredTaxAssetsValuationAllowance,,-312305.000,
DueToAffiliateCurrentAndNoncurrent,,,9420.000
IntangibleAssetsNetExcludingGoodwill,11850.000,,
InterestPayableCurrent,86520.000,109595.000,143618.000
LandAvailableForDevelopment,328147.000,322028.000,471536.000
Liabilities,1549600.000,1706691.000,1987527.000
LiabilitiesAndStockholdersEquity,369081.000,731532.000,751798.000
LiabilitiesCurrent,1207600.000,1706691.000,1987527.000
LiabilitiesNoncurrent,342000.000,,
MinorityInterest,,39907.000,39660.000
NotesAndLoansReceivableNetCurrent,6389.000,,
NotesPayable,600000.000,600000.000,1000000.000
NotesPayableCurrent,600000.000,600000.000,1000000.000
NotesPayableRelatedPartiesClassifiedCurrent,,432000.000,657000.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,342000.000,432000.000,657000.000
NotesPayableRelatedPartiesNoncurrent,342000.000,,
NotesReceivableRelatedParties,460000.000,,
OperatingLossCarryforwards,,1319000.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000
PrepaidExpenseAndOtherAssetsCurrent,1839.000,2650.000,2914.000
PropertyPlantAndEquipmentGross,2800.000,2800.000,
PropertyPlantAndEquipmentNet,1913.000,1843.000,1773.000
RetainedEarningsAccumulatedDeficit,-2064391.000,-2309366.000,-2570113.000
SecurityDeposit,,2602.000,2602.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,543200.000,543200.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,0.110,0.110
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,1432000.000,1432000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,0.110,0.110
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,888800.000,888800.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,0.010,0.010
StockholdersEquity,-1180519.000,-1015066.000,-1275389.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1180519.000,-975159.000,-1235729.000
