,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,290030000.000,,,,292687000.000,,,,298294000.000,,,,182748000.000,,,,201272000.000,,,,197028000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,227052000.000,,,,107300000.000,101800000.000,95400000.000,90200000.000,84100000.000,78100000.000,72100000.000,66400000.000,61000000.000,55900000.000,50600000.000,44800000.000,39200000.000,33700000.000,27700000.000,23000000.000,18000000.000,14000000.000,11400000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,63640000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,42958000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,154818000.000,202589000.000,244053000.000,247734000.000,244396000.000,253275000.000,274723000.000,238048000.000,214370000.000,155602000.000,145727000.000,140434000.000,142748000.000,160468000.000,155276000.000,141814000.000,160119000.000,82297000.000,133916000.000,113863000.000,179319000.000,281357000.000,215513000.000,-24623000.000,-5850000.000,51310000.000
AdditionalPaidInCapitalCommonStock,668237000.000,673620000.000,676079000.000,680803000.000,688150000.000,692625000.000,698038000.000,702968000.000,684141000.000,686920000.000,719972000.000,724197000.000,727677000.000,879580000.000,883121000.000,886476000.000,889112000.000,892563000.000,895035000.000,897350000.000,899870000.000,902892000.000,905348000.000,906732000.000,926005000.000,948593000.000
AmountAvailableForDividendDistributionWithoutPriorApprovalFromRegulatoryAgency,,255200000.000,276400000.000,299800000.000,233800000.000,257000000.000,281100000.000,306500000.000,216500000.000,,,,,,,,,,,,,,,,,
Assets,17941644000.000,18478386000.000,19489642000.000,20317245000.000,20417181000.000,20866226000.000,21847541000.000,23124069000.000,22497721000.000,22571514000.000,23529760000.000,24312939000.000,24685085000.000,26523439000.000,27370633000.000,28277775000.000,28158982000.000,27781593000.000,28341352000.000,28567118000.000,28400086000.000,28976249000.000,29602912000.000,30196319000.000,30524705000.000,30206314000.000
AssetsHeldInTrust,,,,1700000000.000,,,,1800000000.000,,,,2100000000.000,,,,2500000000.000,,,,,,,,,,
AssetsSoldUnderAgreementsToRepurchaseRepurchaseLiability,,,,,,,,,508702000.000,549073000.000,584612000.000,668053000.000,514410000.000,612541000.000,576040000.000,791119000.000,593107000.000,580714000.000,618504000.000,883947000.000,685036000.000,720860000.000,793702000.000,963317000.000,879050000.000,919017000.000
