,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,676000.000,616000.000,536000.000,506000.000,490000.000,501000.000,366000.000,357000.000,442000.000,435000.000,405000.000,388000.000,411000.000,381000.000,439000.000,410000.000,460000.000,426000.000,439000.000,456000.000,481000.000,455000.000,387000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,8865000.000,,,,7420000.000,,,8203000.000,,,,9701000.000,,,,11216000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-2312000.000,950000.000,2914000.000,5832000.000,7058000.000,10848000.000,10164000.000,8516000.000,286000.000,-799000.000,-2169000.000,1088000.000,2514000.000,2930000.000,3291000.000,1374000.000,1418000.000,258000.000,1324000.000,1838000.000,1489000.000,-639000.000,-281000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,2413000.000,2413000.000,4133000.000,4133000.000,4133000.000,4133000.000,4807000.000,4807000.000,4807000.000,4807000.000,2725000.000,2725000.000,2725000.000,4597000.000,4597000.000,4544000.000,4518000.000,4057000.000,4032000.000,4006000.000,3980000.000,4289000.000,4263000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,5357000.000,3709000.000,-4521000.000,-5606000.000,-4894000.000,-1637000.000,-211000.000,-1667000.000,-1306000.000,-3170000.000,-3100000.000,-3799000.000,-2708000.000,,,-4928000.000,
AdditionalPaidInCapital,18090000.000,18103000.000,18115000.000,18127000.000,18136000.000,18148000.000,18157000.000,18170000.000,49759000.000,49782000.000,49800000.000,49823000.000,49871000.000,49896000.000,49914000.000,49933000.000,49959000.000,49992000.000,50004000.000,50025000.000,50050000.000,50075000.000,50091000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,70750000.000,,,70750000.000,,,,90625000.000,,,,85625000.000,
Assets,744986000.000,752650000.000,763953000.000,793114000.000,818433000.000,840606000.000,856535000.000,852997000.000,1206958000.000,1204090000.000,1211995000.000,1217137000.000,1227122000.000,1245011000.000,1268833000.000,1291812000.000,1299292000.000,1320057000.000,1318137000.000,1346457000.000,1347412000.000,1348590000.000,1400708000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,213392000.000,207110000.000,197741000.000,184994000.000,160155000.000,140378000.000,131885000.000,127212000.000,123227000.000,126805000.000
AvailableForSaleSecurities,245863000.000,266637000.000,270097000.000,284778000.000,295121000.000,296255000.000,289316000.000,288577000.000,311289000.000,285383000.000,288612000.000,276033000.000,233634000.000,232213000.000,225302000.000,214312000.000,202593000.000,176157000.000,153709000.000,146667000.000,141057000.000,133492000.000,136910000.000
