,2011-09-30,2011-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,15000.000,,,,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,,,44800.000,,,,,
AmortizationOfDebtDiscountPremium,,,12466.000,,,,19397.000,,,,,,,
AssetImpairmentCharges,,,,,,,4673.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-69111.000,,,,5604.000,,,,-642.000,,,
ComprehensiveIncomeNetOfTax,1803.000,-2564.000,-77093.000,-83287.000,-80610.000,-2066926.000,-56803.000,-8978.000,-1232162.000,610463.000,-17446.000,23731.000,-6011.000,-68972.000
CostsAndExpenses,-1803.000,2564.000,,,,,,,,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,30000.000,,,,,,,
DebtInstrumentDecreaseForgiveness,,,-4955.000,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.010,-0.010,-0.110,0.000,0.000,-0.010,-0.010,0.000,0.000,0.000,0.000
EffectOfExchangeRateOnCash,,,,,,,,,,,159.000,,,
GainsLossesOnExtinguishmentOfDebt,,,4955.000,,,,,,,,,,,
GeneralAndAdministrativeExpense,114.000,1564.000,6681.000,9658.000,22711.000,28907.000,4603.000,2967.000,1928.000,1586.000,1696.000,733.000,1252.000,4712.000
ImpairmentOfInvestments,,,,,,,,,39200.000,,,,,
IncomeLossFromContinuingOperations,,,,,,,,,,,,26917.000,-9602.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,1080.000,,,,-15771.000,,,,9629.000,,,
IncreaseDecreaseInDepositOtherAssets,,,-12974.000,,,,,,,,,,,
IncreaseDecreaseInNotesReceivables,,,,,,,-2000.000,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,-500.000,,,,,,,,175.000,,,
IncreaseDecreaseInPrepaidRent,,,,,,,8326.000,,,,,,,
InterestExpense,,,-13712.000,-13863.000,-13863.000,-60131.000,-21954.000,-22454.000,-22329.000,135010.000,559.000,444.000,444.000,-1179.000
InterestIncomeExpenseNet,2917.000,0.000,,,,,,,,,,,,
InterestPaid,,,,,,,2552.000,,,,559.000,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,,7000.000,,,
LeaseAndRentalExpense,,,6194.000,,,,,,,,,,,
MineralExtractionProcessingAndMarketingCosts,0.000,0.000,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,60815.000,,,,34532.000,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,60815.000,,,,34532.000,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,-47950.000,,,,-1750.000,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-47950.000,,,,-1750.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-70594.000,,,,-25767.000,,,,-801.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-70594.000,,,,-25767.000,,,,-801.000,,,
NetIncomeLoss,1803.000,-2564.000,-65711.000,-84843.000,-90976.000,-2088333.000,-55392.000,-30771.000,-136357.000,-498537.000,-17605.000,26473.000,-10046.000,-68679.000
NotesReduction,,,,,,,,,,,20000.000,,,
OperatingExpenses,,,56954.000,70980.000,77113.000,92436.000,33438.000,8317.000,114028.000,48386.000,17046.000,-26917.000,9602.000,69858.000
OperatingIncomeLoss,,,-56954.000,-70980.000,-77113.000,-92436.000,-33438.000,-8317.000,-114028.000,-48386.000,-17046.000,,,
OtherComprehensiveIncomeLossNetOfTax,,,-11382.000,1556.000,10366.000,21407.000,-1411.000,21793.000,13195.000,0.000,159.000,-2742.000,4035.000,-293.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,-11382.000,,,,,,,,,,,
OtherComprehensiveIncomeOtherNetOfTax,0.000,0.000,,,,,,,,,,,,
PaymentsToAcquireAvailableForSaleSecurities,,,,,,,1750.000,,,,,,,
PaymentsToAcquireInvestments,,,47950.000,,,,,,,,,,,
ProceedsFromConvertibleDebt,,,,,,,30000.000,,,,,,,
ProceedsFromRelatedPartyDebt,,,60815.000,,,,4532.000,,,,,,,
ProfessionalAndContractServicesExpense,,,27023.000,34862.000,44199.000,62251.000,16680.000,4050.000,27000.000,38000.000,14250.000,7250.000,7250.000,-27750.000
ProfessionalFees,1000.000,1000.000,16818.000,36460.000,10203.000,-14260.000,6000.000,1300.000,1100.000,3800.000,1100.000,1100.000,1100.000,3000.000
Revenues,0.000,0.000,,,,,,,,,,,,
SalesRevenueNet,0.000,0.000,,,,,,,,,,,,
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,,,7000.000,,,
TemporaryEquityForeignCurrencyTranslationAdjustments,,,,,,,-1411.000,,,,,,,
TravelAndEntertainmentExpense,,,238.000,,,,6155.000,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,15943300.000,15943300.000,15943300.000,-29405213.000,25868848.000,25950950.000,26747009.000,-51674149.000,34307116.000,34307116.000,35973783.000,-70229339.000
WeightedAverageNumberOfSharesOutstandingBasic,15510000.000,15510000.000,,,,,,,,,,,,
