,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,520688000.000,504509000.000,507152000.000,506758000.000,499015000.000,485249000.000,582994000.000,553502000.000,581121000.000,550642000.000,571458000.000,572854000.000,543214000.000,545179000.000,590140000.000,626192000.000,597235000.000,580739000.000,640653000.000,587935000.000,615750000.000,609212000.000,579031000.000,606084000.000,605249000.000
AccountsPayableCurrent,604477000.000,581768000.000,612923000.000,575793000.000,537514000.000,559718000.000,642123000.000,603137000.000,693616000.000,791004000.000,689554000.000,643872000.000,659550000.000,698648000.000,692616000.000,608846000.000,693699000.000,753495000.000,690134000.000,710609000.000,758585000.000,775970000.000,768570000.000,750750000.000,745165000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,94073000.000,97709000.000,101206000.000,102904000.000,,110957000.000,113137000.000,121873000.000,128867000.000,132893000.000,139047000.000,137526000.000,136782000.000,149361000.000,157331000.000,163377000.000,167835000.000,173278000.000,186580000.000,189105000.000,197285000.000,198703000.000,202535000.000,201399000.000,208749000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-5042000.000,-4874000.000,-4753000.000,-7494000.000,-7156000.000,-7022000.000,-4963000.000,-406000.000,-8038000.000,-6158000.000,2391000.000,9568000.000,10133000.000,9690000.000,-7107000.000,-24001000.000,-51646000.000,-44788000.000,-42555000.000,-51825000.000,-43406000.000,-50263000.000,-48562000.000,-67483000.000,-61645000.000
AdditionalPaidInCapitalCommonStock,172028000.000,175169000.000,176540000.000,179052000.000,183390000.000,184627000.000,185695000.000,187394000.000,190004000.000,192326000.000,194762000.000,196605000.000,199148000.000,199019000.000,200961000.000,202934000.000,204901000.000,205727000.000,208216000.000,211943000.000,213016000.000,214435000.000,216866000.000,219955000.000,220608000.000
AllowanceForDoubtfulAccountsReceivableCurrent,15552000.000,15709000.000,15997000.000,15600000.000,15423000.000,15259000.000,16228000.000,14700000.000,14472000.000,15304000.000,15328000.000,15000000.000,15330000.000,15328000.000,15067000.000,13300000.000,13295000.000,13220000.000,12719000.000,13200000.000,13234000.000,13122000.000,12927000.000,13500000.000,13020000.000
Assets,1911180000.000,1905870000.000,1949614000.000,1946815000.000,1924810000.000,1955424000.000,2221749000.000,2207701000.000,2320922000.000,2379494000.000,2347666000.000,2324042000.000,2369200000.000,2363811000.000,2943898000.000,2735406000.000,2699510000.000,2794906000.000,2751660000.000,2777840000.000,2796841000.000,2756064000.000,2794632000.000,2717752000.000,2700549000.000
AssetsCurrent,1493234000.000,1485916000.000,1529556000.000,1525825000.000,1503795000.000,1531379000.000,1651526000.000,1628894000.000,1748273000.000,1800707000.000,1759292000.000,1725932000.000,1768914000.000,1745932000.000,2330204000.000,1870706000.000,1864347000.000,1960690000.000,1928378000.000,1974700000.000,2001485000.000,1974780000.000,2020777000.000,1962039000.000,1942994000.000
AssetsHeldForSalePropertyPlantAndEquipment,,7400000.000,7200000.000,4200000.000,4200000.000,4200000.000,1100000.000,1100000.000,,,,0.000,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,4700000.000,8000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,,,157308000.000,157308000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCapitalLeaseObligationAccrual,,,,,,,2100000.000,2100000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,,,,,,,,,,,,,,,0.000,
BusinessCombinationAcquiredReceivablesFairValue,,,,,,,,106800000.000,106800000.000,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCapitalLeaseObligation,,,,,,,,,,,,2100000.000,,,,,,,,,,,,,
CapitalLeaseObligations,,,,7077000.000,,,,11837000.000,,,,12215000.000,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,5258000.000,,,,5027000.000,,,,4804000.000,
