,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,414000000.000,474800000.000,412500000.000,412000000.000,396600000.000,134400000.000,127500000.000,90576000.000,90334000.000,141919000.000,133016000.000,103642000.000,99319000.000,149343000.000,133668000.000,101011000.000,116246000.000,161040000.000,100300000.000,90247000.000,100878000.000,157253000.000,128248000.000,87119000.000
AccountsReceivableNet,437600000.000,483100000.000,464500000.000,445400000.000,416800000.000,107700000.000,121200000.000,90240000.000,81271000.000,107630000.000,120789000.000,74788000.000,85001000.000,97639000.000,123466000.000,92007000.000,88295000.000,118097000.000,111020000.000,73851000.000,77173000.000,97613000.000,117463000.000,79718000.000
AccrualForEnvironmentalLossContingencies,,,,,,4800000.000,,5000000.000,7100000.000,7200000.000,6900000.000,6800000.000,10300000.000,10000000.000,9700000.000,9300000.000,9300000.000,8500000.000,9100000.000,9300000.000,9200000.000,9000000.000,8700000.000,9000000.000
AccruedAdvertisingCurrent,,,,,,,,,,,,,,,,,,,10676000.000,6437000.000,7217000.000,10619000.000,15056000.000,6683000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,8877000.000,,,,4015000.000,,,,1935000.000,,,,,
AccruedSalariesCurrent,42100000.000,48700000.000,61700000.000,32000000.000,43100000.000,18000000.000,24200000.000,13590000.000,18378000.000,22469000.000,29030000.000,10351000.000,14837000.000,19136000.000,23567000.000,24135000.000,29484000.000,34336000.000,40854000.000,13057000.000,18513000.000,24292000.000,32925000.000,14033000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,111400000.000,,,,123432000.000,,,,122659000.000,,,,130122000.000,,,,143373000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-10800000.000,-3500000.000,2600000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,-74400000.000,-72800000.000,-90400000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,44700000.000,20400000.000,13200000.000,,,,,,,,,,,,,,,,,,,,,
